#{"t_start": 1731951818.693053, "env_id": "sokoban-narrow-v0"}
r,l,t
0.0,9,1.727063
-8.0,7,1.733063
4.0,8,1.739064
1.0,5,1.743063
2.0,6,1.747063
-3.0,11,1.755063
-12.0,11,1.763063
-9.0,6,1.768063
7.0,12,1.776064
5.0,9,1.784065
3.0,7,1.789064
12.0,6,1.794915
15.0,9,1.804122
3.0,8,1.811659
-1.0,8,1.818659
4.0,7,1.825659
-2.0,5,1.829649
-8.0,7,2.430144
7.0,6,2.437146
-1.0,6,2.444147
8.0,8,2.451145
-8.0,7,2.457227
-6.0,9,2.465155
0.0,12,2.47721
-6.0,7,2.483224
1.0,10,2.493142
4.0,7,2.499142
6.0,8,2.506142
1.0,6,2.512219
0.0,12,2.523145
-4.0,7,2.529144
-9.0,10,2.538142
0.0,12,2.548142
-2.0,8,2.554143
0.0,7,2.560143
-2.0,6,2.567142
-7.0,6,2.573143
-10.0,8,2.580143
-10.0,11,2.58917
-5.0,6,2.594282
6.0,5,2.5982
-16.0,10,2.6082
0.0,9,2.616437
-10.0,7,2.62844
8.0,11,2.637439
16.0,9,2.64544
3.0,8,2.65144
12.0,8,2.65844
-5.0,12,2.67144
3.0,8,2.67744
0.0,8,2.68544
-6.0,7,2.69244
-9.0,7,2.69944
-2.0,9,2.70844
4.0,8,2.717444
-8.0,8,2.726441
-3.0,7,2.73345
-8.0,8,2.741448
-4.0,6,2.74644
-12.0,7,2.75145
-19.0,5,2.75544
-17.0,11,2.76644
-4.0,7,2.77244
-3.0,8,2.780067
-3.0,5,2.790586
-10.0,7,2.796586
2.0,9,2.803585
-1.0,6,2.808586
-18.0,8,2.814586
-5.0,7,2.819586
-9.0,6,2.825585
6.0,5,2.833585
13.0,5,2.837585
3.0,6,2.842587
-3.0,7,2.848585
7.0,7,2.854587
-7.0,8,2.880585
7.0,7,2.886585
-5.0,7,2.892585
-1.0,5,2.896585
9.0,6,2.901585
0.0,10,2.910585
0.0,6,2.916585
0.0,9,2.925586
-8.0,7,2.931596
4.0,5,2.936594
-1.0,13,2.948586
2.0,7,2.955586
8.0,5,2.964585
-2.0,6,2.970585
-2.0,9,2.978585
-5.0,7,2.985587
-1.0,6,2.990586
-7.0,6,2.996587
0.0,7,3.003587
12.0,12,3.014587
5.0,5,3.019587
2.0,7,3.026597
-7.0,6,3.032585
-3.0,5,3.037585
-6.0,7,3.043586
-2.0,6,3.048585
10.0,6,3.058587
4.0,8,3.069588
-13.0,6,3.076586
-8.0,5,3.082587
6.0,11,3.093585
0.0,10,3.102585
8.0,10,3.111586
10.0,6,3.116585
-3.0,6,3.121585
0.0,7,3.127585
-8.0,7,3.133586
-12.0,7,3.139587
-3.0,7,3.145586
8.0,8,3.151587
7.0,7,3.158587
-3.0,13,3.168587
-2.0,11,3.176587
9.0,14,3.188587
0.0,7,3.193586
2.0,7,3.206585
6.0,6,3.213603
5.0,9,3.220585
-2.0,6,3.225585
-6.0,6,3.231587
7.0,11,3.240585
-3.0,6,3.245598
1.0,8,3.251586
3.0,6,3.255597
-16.0,8,3.262587
-13.0,9,3.269587
-8.0,10,3.276587
-1.0,5,3.281586
-2.0,8,3.288585
7.0,6,3.293586
-11.0,14,3.303586
1.0,6,3.307585
-10.0,7,3.313586
6.0,5,3.317585
5.0,5,3.321586
7.0,10,3.328586
5.0,8,3.334586
-14.0,5,3.338585
-5.0,9,3.345586
-5.0,9,3.352585
-4.0,5,3.357585
-17.0,8,3.363585
-6.0,6,3.368585
3.0,6,3.479586
-3.0,7,3.485585
-11.0,9,3.493585
0.0,8,3.502585
0.0,5,3.508586
3.0,7,3.513585
-8.0,10,5.935735
-1.0,7,5.942736
0.0,8,5.951736
10.0,5,5.956733
-1.0,7,5.963733
0.0,8,5.971736
2.0,6,5.978735
2.0,6,5.984736
-7.0,7,5.992736
0.0,6,5.998741
-11.0,5,6.003732
4.0,5,6.015732
3.0,7,6.023732
-6.0,7,6.035737
-2.0,9,6.044732
2.0,7,6.052733
9.0,7,6.059733
5.0,10,6.069733
0.0,9,6.078732
-13.0,8,6.087732
-6.0,11,6.098733
3.0,13,6.111733
-5.0,6,6.117733
7.0,8,6.125732
-5.0,5,6.131733
-12.0,8,6.139733
-5.0,6,6.145733
2.0,11,6.175736
11.0,6,6.181733
10.0,7,6.188732
-1.0,9,6.197732
-5.0,7,6.204733
8.0,9,6.212732
0.0,6,6.218732
1.0,6,6.226732
8.0,5,6.232732
3.0,5,6.238732
5.0,7,6.245732
4.0,6,6.251732
-1.0,6,6.257732
6.0,8,6.265732
3.0,8,6.287735
-14.0,8,6.298734
2.0,5,6.303735
-13.0,8,6.311732
-10.0,12,6.322732
5.0,11,6.332732
-19.0,5,6.337733
-3.0,11,6.347732
5.0,7,6.354734
-2.0,11,6.364733
9.0,9,6.373732
-1.0,6,6.379737
-2.0,7,6.386732
22.0,11,6.396732
5.0,6,6.402732
-1.0,8,6.409732
-7.0,9,6.418735
-5.0,5,6.424734
10.0,7,6.432732
-2.0,6,6.440732
0.0,9,6.452732
1.0,8,6.462732
-18.0,7,6.472732
2.0,6,6.479744
-3.0,6,6.486744
-4.0,5,6.492736
3.0,6,6.498732
-7.0,7,6.506732
10.0,8,6.514732
-2.0,6,6.521732
-6.0,9,6.530733
7.0,8,6.538733
-12.0,8,6.546732
-2.0,7,6.553733
-4.0,10,6.569733
2.0,7,6.575732
-2.0,11,6.586733
-1.0,9,6.594732
1.0,6,6.600732
2.0,6,6.606732
-10.0,11,6.617732
3.0,8,6.626675
-4.0,10,6.638637
8.0,11,6.651637
-8.0,10,6.662637
6.0,8,6.671637
-1.0,8,6.681638
12.0,8,6.690642
-7.0,5,6.697638
-2.0,9,6.708638
-4.0,5,6.714636
-4.0,6,6.721634
-6.0,10,6.732638
0.0,6,6.738638
4.0,9,6.747638
-10.0,5,6.753637
-4.0,11,6.766634
2.0,5,6.773634
-20.0,7,6.781638
-7.0,6,6.788638
11.0,9,6.799638
1.0,6,6.817686
3.0,11,6.829695
0.0,8,6.839695
-8.0,9,6.849695
2.0,5,6.85671
-8.0,6,6.862698
-14.0,6,6.868698
5.0,6,6.875698
8.0,6,6.881698
5.0,7,6.888696
-5.0,10,6.897695
-2.0,6,6.903708
1.0,8,6.911708
3.0,12,6.924698
-5.0,10,6.935705
-1.0,6,6.942698
-5.0,5,6.949699
0.0,7,6.956698
-2.0,6,6.962699
-8.0,12,6.975695
-1.0,7,6.984699
-2.0,5,6.990698
-6.0,12,7.004698
-13.0,5,7.010698
-7.0,7,7.073695
1.0,7,7.081695
4.0,7,7.088704
5.0,9,7.098697
3.0,6,7.105704
3.0,8,7.114695
3.0,7,7.122695
-8.0,9,7.133696
-3.0,14,7.150696
-5.0,5,7.156697
2.0,7,7.174695
-1.0,7,7.183695
-5.0,6,7.189695
-2.0,5,7.197695
4.0,9,7.206695
-1.0,9,7.214695
-4.0,8,7.222698
-3.0,7,7.229697
1.0,9,7.237702
4.0,8,7.245697
2.0,5,7.250695
-8.0,15,7.264695
-2.0,6,7.270695
-3.0,8,7.277695
6.0,9,7.286695
5.0,12,7.297695
0.0,7,7.304695
-7.0,11,7.314695
3.0,9,7.322695
-8.0,7,7.329695
-15.0,12,7.340695
7.0,7,7.347695
5.0,12,7.359695
0.0,7,7.366695
6.0,12,7.378695
0.0,8,7.405695
1.0,7,7.412695
1.0,7,7.419695
-4.0,6,7.425698
4.0,6,7.432697
1.0,7,7.440697
1.0,7,7.449696
10.0,17,7.467695
-10.0,6,7.476718
4.0,12,7.486698
-13.0,9,7.495707
7.0,8,7.503709
0.0,9,7.512708
-8.0,6,7.518708
1.0,10,7.527709
-2.0,9,7.535783
-9.0,7,7.542704
5.0,9,7.550707
0.0,7,7.561695
4.0,10,7.571698
-9.0,9,7.581695
-8.0,5,7.587696
-3.0,8,7.594695
-10.0,6,7.600695
-4.0,9,7.610695
-2.0,5,7.615708
12.0,8,7.624697
0.0,8,7.633702
4.0,12,7.647346
10.0,9,7.658358
7.0,12,7.671344
5.0,9,7.682344
9.0,5,7.688356
-3.0,9,7.699343
-1.0,6,7.706343
13.0,7,7.714343
2.0,8,7.724353
-3.0,8,7.735343
6.0,5,7.742343
-3.0,6,7.75035
7.0,10,7.761345
9.0,7,7.769346
-2.0,5,7.775344
-8.0,9,7.787344
-2.0,7,7.795349
-2.0,8,7.804343
-2.0,9,7.816344
2.0,12,7.829343
4.0,8,7.838345
-1.0,6,7.846343
13.0,6,7.853343
4.0,11,7.867343
-7.0,9,7.877346
5.0,8,7.886344
-13.0,6,7.893343
-5.0,5,7.899343
-6.0,6,7.905343
-2.0,7,7.913343
3.0,9,7.924343
-7.0,8,7.934344
-8.0,11,7.947343
4.0,6,7.954344
-5.0,7,7.962343
1.0,5,7.967352
-12.0,7,7.975344
-1.0,8,7.983343
13.0,6,7.990345
-20.0,7,7.999346
-14.0,5,8.005343
2.0,11,8.019343
-4.0,6,8.026343
-2.0,6,8.034343
7.0,10,8.046345
-6.0,8,8.054343
0.0,6,8.061343
9.0,6,8.068343
11.0,8,8.076347
11.0,6,8.083351
-1.0,6,8.091344
8.0,7,8.100343
8.0,10,8.111343
9.0,6,8.118343
-1.0,9,8.130344
1.0,5,8.137343
10.0,8,8.146353
8.0,6,8.153344
1.0,10,8.165343
2.0,10,8.178348
-11.0,8,8.188346
12.0,6,8.195349
5.0,7,8.204343
-10.0,5,8.210345
-10.0,6,8.290107
-7.0,5,8.296107
0.0,6,8.304107
1.0,10,8.317107
-7.0,6,8.324106
2.0,5,8.331107
0.0,9,8.342106
-3.0,6,8.35011
2.0,6,8.358106
1.0,8,8.366107
-11.0,8,8.373107
-7.0,9,8.384106
9.0,6,8.391108
-13.0,8,10.980044
-1.0,6,10.986043
-5.0,12,10.997042
17.0,5,11.002041
-3.0,6,11.008041
-8.0,8,11.016041
-8.0,6,11.022044
-8.0,7,11.029044
-13.0,7,11.036045
9.0,8,11.043045
8.0,7,11.050044
-4.0,5,11.055044
9.0,6,11.061044
3.0,10,11.072107
-7.0,6,11.079119
11.0,9,11.09004
0.0,11,11.102041
-10.0,9,11.11104
1.0,8,11.120041
3.0,6,11.12704
6.0,6,11.135515
4.0,10,11.147041
2.0,5,11.153041
9.0,5,11.158041
6.0,5,11.163041
-10.0,8,11.171042
9.0,9,11.180041
5.0,5,11.185041
5.0,5,11.190041
0.0,6,11.197041
0.0,5,11.20204
-2.0,7,11.209041
11.0,9,11.217041
-15.0,6,11.224042
1.0,10,11.233042
1.0,13,11.246041
4.0,6,11.252042
-2.0,12,11.263042
3.0,7,11.270041
6.0,9,11.285041
7.0,10,11.295042
8.0,6,11.301041
9.0,6,11.307041
16.0,8,11.317041
5.0,7,11.325041
4.0,11,11.337042
-2.0,6,11.345041
-4.0,6,11.352044
-7.0,9,11.363041
-9.0,8,11.378041
9.0,8,11.387052
-7.0,5,11.392045
2.0,5,11.398045
1.0,6,11.403041
4.0,9,11.412041
-11.0,10,11.421041
3.0,6,11.427042
4.0,12,11.43813
-2.0,11,11.468041
2.0,6,11.474046
3.0,6,11.480042
-4.0,8,11.488042
7.0,8,11.496042
-6.0,7,11.502041
-2.0,7,11.509041
-3.0,7,11.516042
-6.0,8,11.523041
4.0,6,11.529041
1.0,8,11.536041
2.0,7,11.543042
8.0,6,11.550041
1.0,9,11.560041
-10.0,9,11.570042
7.0,10,11.579044
3.0,5,11.584044
1.0,7,11.591054
7.0,11,11.603053
-10.0,7,11.611053
-10.0,8,11.620059
6.0,9,11.630053
-10.0,9,11.639045
6.0,6,11.645044
1.0,9,11.654046
-5.0,5,11.660558
-3.0,5,11.666558
4.0,9,11.675558
1.0,7,11.682563
8.0,11,11.694558
9.0,6,11.701557
8.0,9,11.711558
5.0,5,11.717556
4.0,8,11.725556
6.0,13,11.744555
-6.0,11,11.756558
14.0,6,11.763559
0.0,7,11.771555
-3.0,6,11.778555
-1.0,6,11.785555
8.0,7,11.793555
8.0,10,11.804555
-2.0,6,11.811555
3.0,8,11.819555
1.0,9,11.828328
-8.0,5,11.833849
10.0,8,11.84037
4.0,11,11.850369
-12.0,5,11.855369
10.0,8,11.86237
11.0,10,11.87137
-5.0,8,11.879369
-7.0,7,11.885369
-10.0,6,11.89137
19.0,12,11.90537
-4.0,6,11.912369
9.0,6,11.91737
13.0,9,11.92637
-8.0,7,11.941369
3.0,7,11.949369
-2.0,7,11.957369
21.0,7,12.015372
0.0,11,12.027369
1.0,8,12.037369
0.0,12,12.050408
3.0,11,12.063372
3.0,10,12.074374
3.0,6,12.080371
-9.0,8,12.08937
-11.0,9,12.098369
-5.0,7,12.10537
-3.0,6,12.11137
-10.0,6,12.117369
1.0,8,12.12437
-1.0,9,12.13337
7.0,7,12.14337
0.0,7,12.149369
0.0,6,12.155369
-4.0,8,12.163369
0.0,5,12.170369
3.0,5,12.17537
1.0,8,12.183372
-5.0,5,12.188371
-6.0,9,12.197369
6.0,6,12.205369
2.0,7,12.216369
2.0,6,12.223369
-3.0,8,12.231369
-12.0,5,12.237369
-1.0,6,12.244369
19.0,8,12.253369
-4.0,8,12.262369
11.0,5,12.273376
1.0,7,12.283374
2.0,10,12.297372
2.0,6,12.30537
0.0,5,12.310369
0.0,6,12.316369
12.0,6,12.323489
-8.0,6,12.338522
-1.0,6,12.344521
-9.0,10,12.354522
-5.0,6,12.360521
-7.0,7,12.366522
-3.0,7,12.373521
5.0,9,12.382521
17.0,6,12.390522
3.0,8,12.414527
12.0,6,12.429523
10.0,11,12.453526
-9.0,5,12.464527
0.0,9,12.476523
-5.0,5,12.483522
7.0,6,12.491523
-5.0,8,12.501523
-25.0,7,12.528526
-3.0,9,12.538524
8.0,6,12.545522
2.0,6,12.551522
-3.0,9,12.560522
1.0,8,12.569522
-11.0,5,12.575522
-11.0,7,12.583521
7.0,7,12.593531
-8.0,5,12.600538
5.0,6,12.607525
-3.0,14,12.624521
8.0,8,12.635522
6.0,10,12.646522
0.0,8,12.657034
-4.0,6,12.664582
6.0,6,12.67958
-8.0,9,12.690578
-5.0,7,12.702586
4.0,6,12.716582
9.0,6,12.733579
-2.0,7,12.746582
-7.0,8,12.759579
-1.0,11,12.773578
-5.0,5,12.780579
1.0,6,12.787578
10.0,6,12.795582
2.0,9,12.807578
7.0,6,12.814581
10.0,7,12.823579
-3.0,6,12.830579
-2.0,7,12.838578
5.0,6,12.845587
-4.0,6,12.858587
-7.0,11,12.872578
4.0,6,12.881582
8.0,7,12.889586
2.0,10,12.905581
5.0,6,12.914587
10.0,7,12.92458
-6.0,7,12.93258
15.0,6,12.940582
-2.0,7,12.948581
4.0,7,12.956581
-2.0,8,12.965586
7.0,10,12.981581
-4.0,6,12.988584
9.0,8,12.998579
-4.0,8,13.007596
9.0,11,13.018586
8.0,9,13.029582
5.0,10,13.041582
0.0,8,13.051583
0.0,8,13.061581
1.0,7,13.070578
1.0,12,13.084584
-4.0,6,13.090579
-11.0,8,13.099581
1.0,7,13.106583
1.0,8,13.115579
-4.0,9,13.126578
-6.0,10,13.13764
-11.0,11,13.14859
-2.0,5,13.154581
-10.0,7,13.161582
-2.0,6,13.169581
10.0,10,13.181578
-9.0,7,13.189578
-2.0,6,13.197653
8.0,6,13.204583
-13.0,6,13.212579
2.0,6,13.218578
14.0,7,13.226578
0.0,11,13.237578
9.0,11,13.249578
-5.0,5,13.255578
11.0,6,13.261578
13.0,8,13.270578
2.0,12,13.282578
-5.0,6,13.29058
-3.0,8,13.35967
0.0,8,13.377578
-4.0,8,13.385583
-6.0,6,13.392581
-2.0,9,13.401322
-8.0,8,13.434878
0.0,5,13.445878
5.0,7,13.454878
-4.0,6,13.461879
-4.0,8,13.469879
-10.0,6,13.475878
-3.0,7,13.482879
4.0,6,13.488879
3.0,11,13.502879
3.0,6,13.508879
3.0,6,13.515875
4.0,5,13.521876
-11.0,8,13.530881
6.0,7,13.537875
15.0,6,13.544876
-5.0,10,16.105504
-5.0,7,16.11451
0.0,7,16.123504
2.0,7,16.131504
-5.0,5,16.138504
3.0,8,16.146504
-12.0,5,16.151505
10.0,9,16.160505
-10.0,11,16.172507
7.0,6,16.179506
-8.0,6,16.187507
-1.0,5,16.192511
-5.0,8,16.200509
4.0,6,16.206506
-10.0,9,16.215506
-6.0,6,16.221506
0.0,5,16.227507
-10.0,8,16.235507
21.0,3,16.245506
3.0,7,16.252504
-4.0,5,16.258504
-2.0,6,16.263505
9.0,7,16.271504
-7.0,7,16.278504
4.0,7,16.285508
10.0,7,16.292506
-6.0,7,16.29952
7.0,7,16.307509
-2.0,9,16.317508
5.0,8,16.325508
2.0,6,16.344515
0.0,7,16.351508
4.0,6,16.356508
11.0,7,16.363508
21.0,6,16.369507
5.0,5,16.374508
-9.0,10,16.384508
2.0,8,16.391508
-3.0,8,16.399507
-2.0,9,16.407508
0.0,7,16.415028
1.0,7,16.426107
-18.0,9,16.437108
0.0,6,16.444107
9.0,8,16.453107
11.0,8,16.462106
-4.0,8,16.471107
-16.0,10,16.480114
6.0,5,16.485112
-5.0,12,16.496107
14.0,6,16.502107
-1.0,15,16.515106
-5.0,9,16.524108
-5.0,17,16.538107
2.0,7,16.545106
6.0,6,16.551118
-4.0,6,16.558105
14.0,16,16.574107
2.0,6,16.58011
2.0,8,16.588068
2.0,7,16.61053
6.0,7,16.616535
-5.0,6,16.62253
12.0,9,16.630531
-3.0,7,16.65053
-3.0,8,16.666529
17.0,8,16.67453
2.0,8,16.683044
2.0,8,16.690044
-5.0,5,16.694044
4.0,7,16.701043
3.0,9,16.709044
15.0,8,16.717044
3.0,11,16.727044
-10.0,9,16.735044
3.0,8,16.743043
-3.0,6,16.749044
-4.0,8,16.756051
6.0,7,16.763044
-4.0,8,16.771044
4.0,7,16.777044
-5.0,11,16.788049
4.0,6,16.793048
1.0,9,16.802049
1.0,6,16.808055
8.0,9,16.81605
4.0,8,16.824049
5.0,7,16.830049
-12.0,7,16.837049
-2.0,6,16.843048
-15.0,13,16.854704
0.0,5,16.861267
3.0,6,16.868275
7.0,10,16.879275
11.0,7,16.887271
4.0,9,16.897271
1.0,6,16.904271
2.0,9,16.914271
-2.0,8,16.923275
-6.0,12,16.934277
-2.0,8,16.941275
-9.0,10,16.951274
-2.0,8,16.958275
-8.0,9,16.966275
-4.0,8,16.973285
2.0,5,16.978276
16.0,7,16.986274
15.0,8,16.995401
3.0,6,17.002103
1.0,6,17.009091
-3.0,8,17.029019
11.0,6,17.036019
5.0,8,17.203022
5.0,9,17.212022
6.0,7,17.220099
-4.0,11,17.233031
7.0,6,17.240031
0.0,9,17.251031
2.0,7,17.25903
7.0,6,17.266021
0.0,8,17.274019
2.0,5,17.279019
2.0,7,17.287085
9.0,7,17.296033
5.0,5,17.302023
-1.0,10,17.314022
3.0,10,17.325022
-8.0,6,17.367028
11.0,8,17.375027
-5.0,7,17.382022
1.0,6,17.387023
-11.0,5,17.392024
5.0,10,17.402023
-5.0,6,17.408024
-5.0,5,17.413022
-7.0,10,17.422027
9.0,7,17.429023
2.0,8,17.444023
6.0,5,17.449023
7.0,9,17.458024
7.0,7,17.464023
-16.0,6,17.470023
-3.0,5,17.475022
12.0,12,17.486022
-2.0,11,17.496023
2.0,6,17.504023
-1.0,6,17.511023
-8.0,7,17.519022
6.0,10,17.531022
-9.0,11,17.543022
4.0,7,17.552023
2.0,10,17.563023
2.0,7,17.571021
7.0,8,17.584021
-2.0,7,17.591022
11.0,7,17.599022
12.0,8,17.60702
-3.0,11,17.619023
-5.0,5,17.625019
0.0,5,17.631019
1.0,6,17.638185
-2.0,5,17.668022
5.0,11,17.682525
4.0,6,17.688529
4.0,11,17.700529
13.0,6,17.706529
-14.0,6,17.713529
-1.0,7,17.723529
6.0,6,17.731529
-3.0,8,17.740529
-3.0,5,17.746529
-6.0,5,17.751538
-2.0,7,17.759529
4.0,8,17.767529
-1.0,7,17.774969
-8.0,8,17.787994
5.0,8,17.797994
4.0,8,17.806995
11.0,10,17.816994
-2.0,10,17.827994
-8.0,7,17.834995
10.0,9,17.845994
0.0,6,17.852995
17.0,6,17.860003
5.0,8,17.869995
3.0,9,17.878994
0.0,5,17.884996
10.0,6,17.892994
2.0,5,17.898994
6.0,6,17.905995
0.0,7,17.918994
-3.0,7,17.927994
-6.0,5,17.933994
-7.0,6,17.941996
1.0,9,17.953995
5.0,7,17.962994
-10.0,9,17.973994
2.0,7,17.982995
9.0,9,17.993996
-2.0,14,18.007995
8.0,8,18.015995
0.0,9,18.048994
-4.0,5,18.055994
7.0,8,18.065995
-1.0,5,18.072998
-18.0,5,18.084996
4.0,7,18.091995
-5.0,8,18.100995
-15.0,10,18.111995
10.0,7,18.120999
6.0,7,18.127999
9.0,7,18.135996
-3.0,11,18.147997
-6.0,10,18.160997
15.0,12,18.175995
7.0,7,18.183995
-13.0,10,18.194995
-6.0,7,18.206995
-2.0,7,18.213999
-8.0,6,18.221004
-1.0,7,18.229997
-3.0,6,18.237995
-2.0,7,18.290994
9.0,5,18.298995
-2.0,8,18.308995
5.0,6,18.324998
-3.0,7,18.334
17.0,9,18.349998
4.0,7,18.358998
-4.0,8,18.370994
-2.0,7,18.380994
5.0,7,18.389995
-1.0,9,18.400994
-4.0,7,18.409003
10.0,7,18.416003
-2.0,7,18.422998
1.0,6,18.431003
6.0,6,18.437994
-3.0,5,18.449994
2.0,7,18.457994
-4.0,11,18.470995
-6.0,8,18.479995
-3.0,7,18.487994
-6.0,7,18.495994
3.0,9,18.505995
17.0,12,18.602997
0.0,6,18.609994
7.0,9,18.619996
-4.0,8,18.628999
-5.0,6,18.635994
2.0,6,18.644994
-2.0,7,18.663005
12.0,7,18.672006
4.0,8,18.682997
-2.0,6,18.688508
10.0,9,18.697507
-2.0,8,18.70551
-9.0,6,18.711512
6.0,13,18.724509
-1.0,7,18.731509
-12.0,8,18.740505
-1.0,9,18.751506
5.0,9,18.761505
9.0,8,18.770505
7.0,11,18.783506
-2.0,6,18.791505
11.0,7,18.801508
3.0,7,18.808509
0.0,10,18.818509
14.0,5,18.823509
3.0,8,21.370677
4.0,7,21.378677
12.0,7,21.424668
-6.0,7,21.433668
-15.0,9,21.443668
12.0,10,21.455668
2.0,9,21.466667
2.0,9,21.476668
4.0,9,21.487668
-1.0,6,21.49473
0.0,9,21.505669
0.0,8,21.515671
-14.0,8,21.525669
-5.0,6,21.533668
4.0,8,21.542671
4.0,9,21.553671
-7.0,5,21.559672
-2.0,5,21.56567
6.0,6,21.57272
10.0,7,21.580734
-9.0,5,21.586668
-4.0,9,21.594667
-3.0,7,21.603667
-6.0,6,21.609668
5.0,5,21.614668
0.0,7,21.620668
0.0,10,21.629668
9.0,8,21.637668
-15.0,8,21.644668
23.0,8,21.652668
-6.0,8,21.659668
6.0,11,21.669668
-8.0,10,21.679673
7.0,9,21.689671
-3.0,6,21.696671
14.0,6,21.745101
2.0,6,21.751102
0.0,8,21.759107
-1.0,7,21.766101
12.0,5,21.771102
4.0,5,21.776102
7.0,7,21.783102
-3.0,9,21.791102
9.0,9,21.800102
-18.0,9,21.815102
-3.0,7,21.822102
-3.0,9,21.830102
-6.0,7,21.837102
0.0,10,21.846101
-4.0,6,21.852101
5.0,10,21.862643
2.0,6,21.868643
-13.0,8,21.87766
23.0,5,21.885645
-9.0,7,21.891643
2.0,7,21.898643
-12.0,6,21.904644
0.0,7,21.911643
-12.0,7,21.918643
1.0,7,21.925643
-4.0,11,21.938643
-2.0,8,21.947643
2.0,9,21.956643
0.0,6,21.962643
-23.0,5,21.967643
2.0,5,21.972643
15.0,10,21.9817
7.0,7,21.98869
0.0,10,21.998644
-15.0,9,22.006643
-2.0,7,22.013643
-13.0,5,22.018643
-1.0,5,22.023643
-7.0,7,22.030643
-2.0,7,22.037643
0.0,7,22.043643
-8.0,7,22.050643
-17.0,5,22.055643
35.0,4,22.097643
6.0,5,22.102643
5.0,12,22.115643
-3.0,6,22.122643
4.0,6,22.129643
-8.0,8,22.139643
-5.0,10,22.151643
10.0,6,22.158643
-14.0,5,22.164643
4.0,8,22.174656
1.0,9,22.184647
-3.0,10,22.195643
21.0,8,22.204643
0.0,7,22.212643
-1.0,6,22.219689
12.0,7,22.228647
14.0,9,22.237647
-1.0,8,22.245647
10.0,7,22.268646
-8.0,8,22.277647
4.0,9,22.286647
12.0,10,22.296646
12.0,7,22.303643
-2.0,7,22.310643
7.0,7,22.317643
0.0,9,22.326643
-3.0,5,22.332644
-10.0,8,22.356644
-4.0,8,22.364646
-1.0,8,22.373646
4.0,6,22.446359
1.0,9,22.459361
7.0,7,22.46836
8.0,9,22.480361
-7.0,7,22.490358
4.0,8,22.500362
-4.0,12,22.516359
2.0,6,22.52336
-3.0,5,22.53036
0.0,7,22.540362
-2.0,5,22.54636
-4.0,6,22.554372
-2.0,6,22.56037
-4.0,6,22.567361
-3.0,5,22.57236
1.0,8,22.580361
9.0,6,22.586358
-8.0,6,22.592358
-1.0,9,22.601358
-7.0,9,22.610358
-3.0,9,22.619359
-2.0,6,22.638358
1.0,9,22.671358
8.0,8,22.680358
5.0,5,22.685358
3.0,6,22.691358
-1.0,5,22.696358
