#{"t_start": 1732542272.4983823, "env_id": "sokoban-narrow-v0"}
r,l,t
5.0,5,75.105865
-8.0,10,75.197996
4.0,6,75.243532
13.0,13,75.330529
-11.0,8,75.385772
7.0,7,75.446284
13.0,7,75.499629
-2.0,11,75.588151
-1.0,8,75.645173
6.0,5,75.680175
8.0,9,75.745741
-4.0,9,75.828766
8.0,6,75.918555
7.0,6,75.985022
3.0,9,76.058451
5.0,8,76.127726
2.0,11,76.206472
2.0,7,76.264714
2.0,6,76.316833
13.0,10,76.404891
-3.0,5,76.438595
3.0,9,77.55497
6.0,7,77.610971
0.0,7,77.673501
6.0,11,77.764028
6.0,6,77.82402
2.0,6,77.877546
3.0,6,77.956965
1.0,7,78.060171
4.0,8,78.12969
-9.0,9,78.224068
-2.0,8,78.296196
8.0,7,78.369468
2.0,13,78.509051
5.0,5,78.558447
-8.0,9,78.648903
9.0,11,78.744698
1.0,9,78.823618
2.0,10,78.90296
-3.0,6,78.963797
5.0,6,79.014884
-3.0,6,79.070911
-4.0,10,79.194946
-3.0,5,79.254999
14.0,5,79.309049
-2.0,8,79.390153
-7.0,8,79.453694
-4.0,5,79.497694
6.0,7,79.552734
-10.0,6,79.630378
4.0,12,79.730878
8.0,7,79.793554
5.0,8,79.851075
-9.0,6,79.897075
5.0,9,79.968595
4.0,7,80.029591
7.0,12,80.112121
-12.0,9,80.173647
-8.0,10,80.248174
1.0,11,80.325166
-7.0,5,80.359195
-4.0,5,80.393711
2.0,8,80.46477
1.0,8,80.539129
-6.0,5,80.575129
2.0,8,80.636189
-8.0,9,80.731068
-4.0,5,80.769026
-4.0,10,80.84283
14.0,11,80.924826
7.0,8,80.991397
-4.0,8,81.052424
-1.0,9,81.123428
-1.0,5,81.169939
-4.0,6,81.227574
-12.0,8,81.340002
0.0,5,81.377051
-11.0,8,81.435063
6.0,5,81.471501
-8.0,6,81.515949
-6.0,8,81.602762
8.0,7,81.667456
5.0,12,81.765645
-3.0,8,81.829444
-4.0,6,81.87923
0.0,7,81.933139
-4.0,7,81.983163
-4.0,5,82.022166
8.0,9,82.085681
2.0,5,82.13471
16.0,9,82.205477
0.0,11,82.352848
20.0,11,82.446364
8.0,5,82.485364
8.0,11,82.581893
4.0,10,82.653602
21.0,7,82.731683
9.0,6,82.789068
-8.0,8,82.865634
3.0,7,82.933852
-4.0,8,83.007037
-8.0,9,83.081558
11.0,8,83.149219
-3.0,6,83.19522
1.0,10,83.272986
-1.0,16,83.399087
2.0,6,83.445483
-9.0,5,83.4835
8.0,8,83.53841
-4.0,7,83.597787
2.0,10,83.675158
2.0,8,83.736694
2.0,10,83.846641
2.0,7,83.908638
9.0,7,83.963657
5.0,9,84.032178
0.0,11,84.314405
5.0,5,84.397023
-1.0,5,84.438526
-10.0,7,84.498143
0.0,9,84.571667
-5.0,7,84.633151
3.0,9,84.706189
-3.0,8,84.781388
-4.0,15,84.925973
-6.0,5,84.981776
-1.0,5,85.033074
-7.0,10,85.135304
-2.0,5,85.185443
-5.0,8,85.253199
-10.0,7,85.322562
4.0,8,85.386184
3.0,7,85.45086
0.0,5,85.486855
-3.0,5,85.52885
1.0,11,85.611375
-4.0,6,85.654904
-1.0,6,85.692911
-5.0,6,85.73841
-23.0,7,85.787492
8.0,8,85.842784
-6.0,7,85.893066
-3.0,9,85.965024
-1.0,11,86.086788
4.0,5,86.128789
19.0,7,86.178293
3.0,6,86.2223
-2.0,10,86.29781
8.0,6,86.34634
6.0,8,86.40734
-2.0,5,86.44087
-14.0,6,86.49359
5.0,7,86.553135
-15.0,6,86.599134
10.0,6,86.642662
14.0,6,86.682538
-3.0,12,86.768106
7.0,9,86.829841
-1.0,5,86.86253
-2.0,8,86.915037
3.0,6,86.969202
7.0,6,87.023339
-7.0,8,87.081785
3.0,9,87.152648
1.0,6,87.193563
1.0,8,87.246762
-3.0,8,87.335559
-5.0,11,87.459646
3.0,7,87.50843
-6.0,6,87.563777
4.0,5,87.601777
-1.0,8,87.656661
4.0,6,87.695567
3.0,8,87.759296
-2.0,12,87.853799
-6.0,10,87.929806
19.0,6,87.978331
2.0,6,88.040351
11.0,7,88.108388
-3.0,9,88.175593
-4.0,7,88.220551
12.0,8,88.281066
-7.0,7,88.383577
5.0,9,88.447216
-2.0,8,88.503217
-10.0,7,88.549687
-5.0,6,88.590483
9.0,11,88.667998
-3.0,6,88.714001
1.0,12,88.801512
35.0,7,88.864595
2.0,6,88.905594
-6.0,10,88.976166
2.0,7,89.027165
0.0,9,89.089681
14.0,9,89.151189
-10.0,6,89.193141
-15.0,8,89.25022
-8.0,6,89.29322
1.0,10,89.385751
-1.0,8,89.439743
-3.0,6,89.482257
1.0,6,89.526602
-1.0,6,89.570737
2.0,5,89.61075
4.0,5,89.662781
5.0,6,89.710804
-2.0,6,89.755049
2.0,8,89.83005
9.0,10,89.901568
-9.0,6,89.943085
-12.0,8,89.996089
4.0,9,90.087619
5.0,10,90.173145
-2.0,9,90.235144
-5.0,8,90.293669
6.0,6,90.33967
11.0,8,90.426195
6.0,5,90.486923
9.0,7,90.539919
-5.0,5,90.580449
0.0,10,90.691935
-7.0,8,90.769701
0.0,7,90.826012
3.0,6,90.877514
9.0,6,90.92217
9.0,7,90.975972
-3.0,6,91.023592
8.0,13,91.140138
0.0,8,91.227914
-4.0,8,91.306283
-1.0,6,91.356426
1.0,5,91.396888
4.0,10,91.4727
15.0,12,91.602213
-10.0,6,91.648584
7.0,9,91.762733
11.0,6,91.823607
-2.0,10,91.924968
-4.0,5,91.968831
10.0,9,92.054417
-1.0,6,92.116907
5.0,7,92.183405
-6.0,9,92.807879
12.0,6,92.8479
-9.0,5,92.894686
0.0,9,92.97823
-3.0,6,93.032084
-4.0,10,93.17952
-2.0,6,93.24555
-3.0,8,93.540804
0.0,8,93.594984
4.0,9,93.657509
-5.0,8,93.712384
-3.0,9,93.789881
10.0,7,93.859993
-3.0,9,93.939993
-12.0,6,93.998475
2.0,7,94.096344
-4.0,7,94.177459
1.0,7,94.237068
13.0,5,94.303239
-4.0,7,94.373771
2.0,10,144.529376
3.0,9,144.599458
3.0,7,144.636971
5.0,5,144.660208
3.0,7,144.71352
18.0,7,144.749518
9.0,7,144.785544
0.0,6,144.822546
6.0,9,144.892913
20.0,9,144.985755
8.0,18,145.125708
-11.0,5,145.160638
2.0,5,145.205176
0.0,5,145.240999
-1.0,7,145.294376
2.0,5,145.335896
-5.0,6,145.374892
-14.0,5,145.403404
-2.0,9,145.472404
-4.0,8,145.520436
-13.0,9,145.576281
-3.0,7,145.618287
5.0,6,145.656801
8.0,6,145.685313
-2.0,12,145.758878
1.0,11,145.847473
6.0,6,145.897832
6.0,6,145.933497
4.0,8,145.985013
1.0,8,146.057013
3.0,6,146.110048
-1.0,7,146.172156
9.0,6,146.229813
7.0,7,146.277553
17.0,6,146.34254
21.0,7,146.392619
-7.0,6,146.424621
3.0,9,146.471136
9.0,12,146.556159
20.0,5,146.677685
1.0,5,146.708205
-3.0,8,146.756204
1.0,7,146.796725
-1.0,7,147.696537
-1.0,7,147.739539
-2.0,9,147.819333
18.0,11,147.891191
7.0,5,147.93019
2.0,9,147.986707
4.0,9,148.058242
-5.0,7,148.101271
8.0,8,148.149294
-2.0,7,148.198324
1.0,8,148.257346
6.0,7,148.304866
12.0,6,148.339981
-15.0,11,148.41768
-5.0,8,148.482606
9.0,8,148.549618
-5.0,12,148.621141
7.0,5,148.651142
12.0,9,148.703665
-2.0,7,148.749666
31.0,2,148.770673
7.0,7,148.815194
9.0,10,148.886713
-5.0,7,148.926713
-9.0,5,148.958714
6.0,11,149.033239
-6.0,6,149.075248
13.0,9,149.131777
3.0,9,149.195307
-9.0,8,149.250308
-13.0,9,149.316829
-2.0,8,149.367838
-11.0,6,149.403345
13.0,6,149.439346
0.0,10,149.502864
-1.0,6,149.536865
14.0,7,149.622376
8.0,5,149.656377
7.0,10,149.726896
-12.0,8,149.782414
-11.0,6,149.820415
0.0,7,149.865422
-1.0,10,149.928935
9.0,8,149.976943
-9.0,7,150.023456
9.0,7,150.070459
7.0,8,150.12097
19.0,6,150.158973
-3.0,5,150.19349
2.0,7,150.240489
0.0,7,150.290011
-4.0,7,150.333012
-9.0,9,150.392535
15.0,6,150.447535
10.0,8,150.495614
-15.0,9,150.624876
10.0,5,150.657024
7.0,6,150.694141
-13.0,5,150.725238
-1.0,7,150.769248
3.0,7,150.81476
3.0,10,150.869765
-2.0,5,150.899275
1.0,5,150.929278
-7.0,8,150.988795
-3.0,7,151.052795
2.0,6,151.107313
-6.0,7,151.161313
11.0,7,151.207839
0.0,8,151.25584
-2.0,8,151.302357
13.0,5,151.338354
7.0,7,151.395873
17.0,8,151.450876
-5.0,7,151.498388
6.0,6,151.538388
7.0,7,151.579898
3.0,8,151.626903
2.0,7,151.677907
2.0,7,151.896245
-6.0,7,151.947246
9.0,10,152.00777
-8.0,7,152.060769
0.0,5,152.104823
8.0,6,152.155819
-14.0,8,152.218345
5.0,10,152.320868
0.0,10,152.420389
-1.0,5,152.46439
2.0,9,152.55092
3.0,5,152.587445
7.0,11,152.685969
-5.0,5,152.746969
10.0,6,152.806072
21.0,9,152.897525
-3.0,8,152.98357
-7.0,5,153.043573
14.0,8,153.132105
1.0,11,153.224271
-10.0,9,153.302646
-1.0,7,153.365658
-5.0,7,153.442178
7.0,8,153.519704
9.0,6,153.567714
0.0,10,153.727741
-2.0,9,153.803259
0.0,7,153.854263
-1.0,7,153.902782
2.0,7,153.962784
-7.0,7,154.011306
-4.0,9,154.072314
-6.0,5,154.109467
-6.0,5,154.144467
1.0,6,154.192993
9.0,11,154.278003
4.0,6,154.333518
0.0,8,154.388032
-5.0,7,154.455034
-2.0,6,154.607088
-8.0,8,154.766617
14.0,6,154.817132
3.0,12,154.918647
-5.0,9,154.996184
3.0,5,155.045871
-11.0,8,155.132015
7.0,6,155.241093
-1.0,5,155.288567
3.0,7,155.368577
0.0,11,155.44208
6.0,9,155.508599
-10.0,6,155.567605
-5.0,8,155.635121
-2.0,5,155.672124
3.0,10,155.769279
-5.0,7,155.831791
-10.0,10,155.899311
-2.0,8,155.96231
18.0,7,156.010835
0.0,8,156.073841
8.0,6,156.111353
3.0,5,156.144351
6.0,6,156.186877
8.0,8,156.260878
-10.0,6,156.298403
0.0,5,156.3324
3.0,7,156.391927
-9.0,6,156.44693
-6.0,7,156.494452
-2.0,9,156.55945
8.0,8,156.624987
-6.0,8,156.731503
5.0,6,156.77851
2.0,5,156.81804
-5.0,5,156.859037
-5.0,9,156.935561
2.0,6,156.993087
7.0,9,157.058082
18.0,6,157.101595
16.0,9,157.163595
-4.0,11,157.253123
11.0,9,157.336204
4.0,7,157.406608
6.0,9,157.491575
-2.0,6,157.541579
-6.0,8,157.598098
-10.0,7,157.6421
18.0,8,157.694619
-2.0,7,157.750616
-7.0,9,157.827741
8.0,10,157.901272
-13.0,7,157.95627
-2.0,13,158.061798
-5.0,8,158.126327
4.0,9,158.206848
2.0,11,158.29315
22.0,8,158.361154
-4.0,8,158.414668
12.0,7,158.458672
0.0,13,158.978273
10.0,5,159.013792
-2.0,5,159.050792
-7.0,8,159.119311
0.0,8,159.171319
2.0,7,159.218842
-3.0,12,159.305363
-1.0,7,159.360367
-8.0,8,159.467899
2.0,6,159.517389
3.0,12,159.611164
8.0,8,159.668283
-5.0,7,159.716795
14.0,8,159.771803
-2.0,8,159.826315
-5.0,5,159.861317
2.0,6,159.902834
1.0,10,159.971839
3.0,8,160.023353
0.0,7,160.066352
7.0,8,160.116868
15.0,10,160.175875
-10.0,14,160.275988
14.0,6,160.314502
18.0,7,160.3605
6.0,7,160.40602
5.0,11,160.476024
2.0,7,160.522303
0.0,6,160.571306
4.0,9,160.630826
11.0,7,160.678841
5.0,8,160.929408
-4.0,8,160.98693
1.0,5,161.022928
-8.0,6,161.066926
3.0,8,161.125452
-5.0,7,161.173461
10.0,5,161.209976
-6.0,8,161.273984
-1.0,6,161.322502
-2.0,10,161.422022
-1.0,13,161.537548
8.0,5,161.577556
1.0,9,161.640074
4.0,8,161.712772
-5.0,11,161.805235
-8.0,9,161.873214
-3.0,6,161.913456
9.0,10,161.98598
-1.0,8,212.392403
-8.0,6,212.432916
-2.0,6,212.498923
16.0,11,212.582438
-11.0,11,212.642953
17.0,5,212.671953
0.0,10,212.73947
0.0,6,212.78347
22.0,7,212.822984
-5.0,7,212.859985
13.0,8,213.009764
-2.0,7,213.091769
2.0,7,213.148279
-3.0,5,213.173279
13.0,8,213.230353
-2.0,8,213.289353
-4.0,6,213.342878
5.0,7,213.400882
4.0,6,213.468392
-6.0,8,213.510911
12.0,10,213.581911
-5.0,8,213.645426
-5.0,6,213.694431
10.0,7,213.733943
4.0,8,213.781943
-11.0,7,213.819457
1.0,6,213.862457
4.0,9,213.93949
9.0,7,213.98449
10.0,7,214.038015
2.0,8,214.083015
1.0,6,214.130532
-9.0,7,214.18053
9.0,5,214.216047
4.0,7,214.260048
-10.0,7,214.314766
5.0,12,214.397825
5.0,7,214.450903
10.0,6,214.498907
-6.0,10,214.577953
-7.0,5,214.613472
-2.0,9,214.662474
2.0,5,214.695482
4.0,7,214.735992
9.0,8,214.778992
7.0,9,214.833508
11.0,6,214.86751
2.0,8,214.910024
1.0,5,214.937026
-2.0,7,214.980024
3.0,6,215.020541
-7.0,10,215.079542
-3.0,6,215.124056
5.0,6,215.173056
8.0,10,215.237152
-13.0,7,215.291163
13.0,8,215.368676
3.0,11,215.451192
13.0,6,215.493197
-3.0,7,215.54671
3.0,8,215.609226
8.0,8,215.657225
14.0,7,215.698231
2.0,13,215.777743
-4.0,5,215.808258
4.0,6,215.845257
10.0,8,215.900261
-5.0,5,215.940775
12.0,8,215.987774
5.0,7,216.035289
9.0,11,216.251841
2.0,10,216.323357
-15.0,5,216.356356
14.0,7,216.398361
0.0,7,216.439875
-7.0,11,216.516667
-3.0,9,216.582108
8.0,8,216.632173
-3.0,7,216.672172
7.0,6,216.713282
-3.0,5,216.741282
-4.0,13,216.817799
-5.0,9,216.8788
-2.0,7,216.924323
5.0,6,216.971324
6.0,9,217.035847
-6.0,6,217.085843
13.0,6,217.125371
-2.0,7,217.17237
-6.0,8,217.23289
6.0,9,217.293898
-4.0,5,217.33541
-4.0,8,217.396418
-6.0,5,217.426931
5.0,9,217.488931
-2.0,8,217.577425
25.0,9,217.647946
-16.0,8,219.060313
2.0,8,219.113836
-2.0,5,219.161831
-1.0,6,219.206347
4.0,6,219.251354
-1.0,8,219.316873
7.0,11,219.404029
6.0,7,219.449054
-8.0,10,219.513226
3.0,6,219.549226
2.0,8,219.606741
-1.0,10,219.666747
-7.0,8,219.720262
-2.0,13,219.79427
-12.0,8,219.838777
14.0,5,219.869779
-10.0,5,220.072689
9.0,7,220.1392
13.0,6,220.1782
4.0,8,220.239717
1.0,5,220.278718
13.0,10,220.341235
2.0,9,220.539843
-7.0,9,220.595848
6.0,11,220.667357
-11.0,6,220.716882
3.0,6,220.763881
9.0,7,220.819405
12.0,9,220.893108
-7.0,8,220.970263
7.0,8,221.057968
2.0,5,221.100978
-4.0,5,221.13749
-4.0,6,221.178489
9.0,7,221.264012
13.0,10,221.348533
8.0,7,221.399542
4.0,8,221.450052
0.0,9,221.504057
1.0,6,221.542571
14.0,9,221.596576
-7.0,7,221.6389
-5.0,9,221.691907
-2.0,5,221.723306
5.0,6,221.759306
