#{"t_start": 1732542272.492815, "env_id": "sokoban-narrow-v0"}
r,l,t
-4.0,7,2.889059
6.0,6,2.923168
-4.0,7,2.970393
-3.0,8,3.031763
9.0,5,3.0716
1.0,7,3.118255
1.0,8,3.17572
-4.0,7,3.233714
-7.0,8,3.289716
-2.0,6,3.332041
-1.0,11,3.405066
0.0,7,3.442478
-1.0,6,3.494273
-3.0,6,3.535888
-10.0,6,3.577713
9.0,7,3.624211
19.0,7,3.664505
-17.0,7,3.698792
7.0,7,3.73509
3.0,10,3.804236
0.0,7,3.839998
3.0,7,3.874224
4.0,10,3.924971
-3.0,6,3.952629
-12.0,5,3.975579
-10.0,8,4.014954
-8.0,9,4.064989
-1.0,7,4.09811
-6.0,6,4.136071
0.0,7,4.170829
-6.0,7,4.205801
-7.0,8,4.26085
2.0,5,4.286401
-5.0,8,4.328489
-3.0,6,4.363931
-2.0,5,4.388932
5.0,8,4.429468
-9.0,10,4.484985
-3.0,5,4.531082
18.0,7,4.576118
4.0,6,4.631643
0.0,7,4.681164
-9.0,6,4.747672
3.0,7,4.800673
2.0,8,4.889698
19.0,9,4.951238
-9.0,5,4.981753
-4.0,8,5.024466
-7.0,6,5.055581
-1.0,8,5.122607
-13.0,8,5.165112
-8.0,7,5.224638
-8.0,10,5.298923
-5.0,5,5.332541
2.0,9,5.386576
4.0,10,5.44609
0.0,7,5.48009
-1.0,7,5.5286
-8.0,9,5.577113
4.0,10,5.643623
-22.0,8,5.708135
10.0,5,5.738646
-1.0,9,5.790158
-10.0,8,5.84252
-9.0,10,5.908911
-3.0,7,5.956292
6.0,8,6.007094
0.0,6,6.041117
9.0,7,6.088118
8.0,6,6.121143
-4.0,9,6.175142
5.0,5,6.203655
0.0,8,6.253181
8.0,7,6.293691
2.0,7,6.336202
-13.0,11,6.406715
-3.0,5,6.43274
-18.0,6,6.47374
-2.0,6,6.503742
14.0,8,6.543763
-7.0,10,6.603287
9.0,7,6.66131
0.0,10,6.737895
6.0,6,6.783425
-2.0,8,6.829941
-3.0,9,6.903452
11.0,6,6.951481
-4.0,7,7.002504
7.0,10,7.066546
-2.0,6,7.108342
5.0,5,7.151259
4.0,10,7.22313
-2.0,5,7.255129
2.0,7,7.304644
1.0,7,7.347671
-3.0,9,7.407189
6.0,7,7.451696
4.0,8,7.502696
4.0,6,7.53521
1.0,7,7.577728
-3.0,10,7.635761
-7.0,7,7.667756
-1.0,9,7.724783
5.0,8,7.770785
3.0,7,7.815809
5.0,7,7.855805
-2.0,6,7.883807
-1.0,6,7.91232
2.0,6,7.940835
0.0,8,7.993347
7.0,6,8.03655
-1.0,8,8.104816
14.0,11,8.169766
-12.0,5,8.207277
-11.0,7,8.247792
-6.0,5,8.276304
7.0,10,8.329817
-1.0,8,8.380616
-6.0,14,8.468645
0.0,8,8.531666
-1.0,9,8.581666
-7.0,11,8.673195
-3.0,8,8.738307
-8.0,6,8.778817
3.0,7,8.816862
-7.0,8,8.873122
0.0,8,9.026581
-1.0,10,9.119619
-8.0,7,9.166136
9.0,7,9.204648
-13.0,5,9.238162
-7.0,5,9.274167
-3.0,9,9.339671
-1.0,6,9.377184
7.0,6,9.412187
8.0,6,9.594365
-1.0,6,9.620918
11.0,9,9.673317
-4.0,9,9.731261
-5.0,10,9.794806
-9.0,7,10.038425
-12.0,8,10.091013
6.0,6,10.119781
-7.0,10,10.183879
-6.0,5,10.217916
-6.0,11,10.286083
11.0,7,10.340796
-5.0,8,10.391707
12.0,7,10.435223
-16.0,6,10.480696
-7.0,7,10.521112
-8.0,7,10.575958
4.0,6,10.613696
0.0,6,10.654382
4.0,8,10.697046
0.0,7,10.734775
2.0,8,10.779512
-8.0,6,10.831562
-1.0,7,10.890001
1.0,9,10.935178
1.0,7,10.978984
3.0,5,11.012496
13.0,8,11.061095
-2.0,10,11.113899
-8.0,5,11.141407
-3.0,7,11.187866
7.0,8,11.248546
0.0,8,11.300901
-13.0,5,11.341231
0.0,5,11.36768
-3.0,10,11.414892
8.0,6,11.459312
5.0,8,11.538083
0.0,8,11.610426
21.0,12,11.673367
-2.0,7,11.719243
