#{"t_start": 1732542272.4953582, "env_id": "sokoban-narrow-v0"}
r,l,t
-4.0,7,2.887516
1.0,8,2.936443
3.0,9,2.996118
-9.0,5,3.037725
14.0,9,3.100463
-12.0,7,3.147857
-8.0,7,3.201454
9.0,9,3.271586
-1.0,5,3.305011
4.0,5,3.34002
7.0,11,3.414354
-5.0,7,3.457935
3.0,7,3.51058
-1.0,9,3.576764
-4.0,8,3.627068
2.0,8,3.673196
9.0,9,3.714703
-8.0,7,3.759279
4.0,6,3.802707
8.0,5,3.827778
12.0,9,3.872188
-6.0,5,3.900335
2.0,7,3.932566
0.0,7,3.964666
6.0,8,4.002987
13.0,5,4.032855
-3.0,6,4.063461
-6.0,11,4.119528
-3.0,8,4.16258
1.0,6,4.193417
-1.0,6,4.229753
-12.0,7,4.273856
0.0,7,4.311945
8.0,7,4.351876
2.0,7,4.386389
10.0,9,4.433925
9.0,7,4.472444
-2.0,8,4.534061
0.0,8,4.592575
-3.0,7,4.651621
-4.0,7,4.710615
6.0,5,4.763127
12.0,7,4.818152
-1.0,5,4.872154
-5.0,8,4.936695
0.0,6,4.97321
-3.0,6,5.007
7.0,10,5.060039
-7.0,6,5.110551
-8.0,7,5.15206
-12.0,8,5.215587
13.0,6,5.250607
-6.0,7,5.311998
-5.0,9,5.36752
-3.0,7,5.414546
8.0,7,5.448547
3.0,7,5.484547
0.0,5,5.519057
-8.0,7,5.557059
-1.0,8,5.616079
4.0,10,5.679592
0.0,9,5.741103
6.0,13,5.821472
5.0,5,5.854822
-5.0,9,5.91576
-1.0,10,5.984842
1.0,9,6.031574
12.0,12,6.103576
-9.0,7,6.155596
0.0,6,6.183598
3.0,9,6.240635
8.0,6,6.270637
3.0,7,6.316658
10.0,6,6.350164
5.0,5,6.386169
-3.0,7,6.423685
-6.0,7,6.472197
10.0,11,6.52622
-1.0,6,6.555223
-3.0,6,6.593739
2.0,7,6.648767
-5.0,7,6.699774
5.0,8,6.765888
-10.0,5,6.799885
9.0,7,6.845397
9.0,7,6.900909
5.0,5,6.941937
0.0,6,6.984452
0.0,5,7.019486
2.0,10,7.084798
0.0,6,7.13122
6.0,7,7.193066
-14.0,6,7.226586
-14.0,7,7.279103
-3.0,7,7.318615
-5.0,10,7.38613
-6.0,6,7.42416
2.0,6,7.464153
1.0,5,7.495161
-8.0,8,7.537666
1.0,6,7.576185
4.0,7,7.6167
0.0,7,7.652213
9.0,7,7.685215
20.0,7,7.737242
3.0,8,7.778241
14.0,6,7.820265
-3.0,7,7.858262
-1.0,8,7.896788
-2.0,7,7.930288
6.0,5,7.95629
-5.0,6,8.000754
1.0,9,8.078027
-1.0,9,8.140731
1.0,9,8.189734
8.0,6,8.227248
12.0,8,8.273761
-8.0,6,8.301761
3.0,6,8.336275
7.0,5,8.371471
-1.0,7,8.409075
0.0,7,8.455101
-7.0,11,8.543122
4.0,5,8.570123
-7.0,7,8.632143
7.0,5,8.666652
-7.0,7,8.726763
0.0,6,8.763274
-18.0,5,8.791788
1.0,6,8.82707
0.0,7,8.878676
-7.0,7,9.025038
0.0,10,9.118077
-9.0,10,9.181592
2.0,8,9.225618
-11.0,7,9.275625
5.0,7,9.330129
-8.0,7,9.374641
8.0,8,9.565721
-13.0,9,9.614238
8.0,9,9.663774
-1.0,6,9.708353
18.0,5,9.737741
-11.0,7,9.782818
4.0,6,10.020294
-3.0,9,10.073469
1.0,9,10.122492
2.0,6,10.168117
3.0,5,10.192554
-9.0,8,10.248408
-8.0,5,10.276615
0.0,7,10.331928
-5.0,7,10.377788
5.0,8,10.423913
-4.0,12,10.504055
-6.0,5,10.540684
13.0,5,10.578097
-3.0,5,10.612659
0.0,7,10.659838
-5.0,7,10.69501
-1.0,9,10.74217
3.0,7,10.785968
-8.0,8,10.853266
2.0,5,10.892803
6.0,8,10.933635
-3.0,5,10.963441
0.0,6,11.004953
15.0,10,11.064554
