#{"t_start": 1732753908.3045733, "env_id": "sokoban-turtle-v0"}
r,l,t
12.0,13,65.833705
-2.0,6,65.859048
4.0,16,65.916399
-2.0,18,65.981471
-2.0,13,66.020705
0.0,9,66.061487
-3.0,10,66.096873
3.0,11,66.133389
11.0,13,66.170483
10.0,13,66.200599
-14.0,14,66.26031
9.0,14,66.301003
1.0,13,66.335423
3.0,9,66.348951
8.0,12,66.390562
1.0,8,66.409119
-4.0,17,66.450267
-3.0,15,66.505142
0.0,7,66.528976
-3.0,8,66.551568
-5.0,30,66.637429
1.0,13,66.672787
7.0,9,66.700784
-4.0,15,66.752595
-2.0,9,66.77038
-4.0,17,66.818812
0.0,12,66.861556
0.0,10,66.906047
-3.0,9,66.931106
7.0,6,66.949023
3.0,7,66.969121
3.0,15,67.020174
3.0,11,67.050694
2.0,8,67.070496
6.0,9,67.094797
0.0,9,67.11921
8.0,18,67.220989
-6.0,10,67.263101
13.0,8,67.292829
5.0,11,67.319949
-5.0,8,67.343396
-4.0,8,67.359909
-5.0,15,67.4011
-3.0,8,67.429255
2.0,10,67.45077
-3.0,7,67.489508
2.0,8,67.529344
0.0,13,67.570869
-5.0,12,67.610202
4.0,12,67.644302
3.0,13,67.677049
-4.0,8,67.701186
6.0,11,67.739583
0.0,5,67.750584
17.0,13,67.792013
0.0,7,67.818936
3.0,12,67.880389
-6.0,11,67.913675
-6.0,13,67.977593
5.0,5,67.99193
-3.0,9,68.025376
3.0,9,68.054808
4.0,12,68.09515
-8.0,11,68.13115
0.0,6,68.150825
8.0,5,68.173723
2.0,16,68.229227
0.0,8,68.474029
5.0,14,68.51207
4.0,13,68.545571
5.0,9,68.560313
0.0,6,68.580261
3.0,16,68.638111
3.0,9,68.672709
0.0,9,68.845389
3.0,9,68.873102
4.0,10,68.904082
-5.0,13,68.950616
-8.0,11,68.982895
-8.0,17,69.030376
5.0,20,69.084837
4.0,7,69.10059
-5.0,24,69.17194
10.0,10,69.200495
-2.0,12,69.239068
12.0,11,69.280827
-8.0,13,69.334207
2.0,10,69.470378
-3.0,14,69.519136
17.0,10,69.556595
-1.0,8,69.58812
-3.0,14,69.635377
-6.0,12,69.673605
4.0,10,69.710181
2.0,10,69.737356
-3.0,13,69.860056
-2.0,11,69.890313
-2.0,14,69.93101
-6.0,12,69.964792
-3.0,19,96.783384
2.0,8,96.810478
4.0,10,96.840576
5.0,13,96.878799
-2.0,16,96.924643
-3.0,5,96.939744
-5.0,23,97.02828
0.0,8,97.046801
9.0,6,97.06058
-2.0,7,97.079304
0.0,14,97.118038
5.0,6,97.134448
5.0,20,97.178812
15.0,21,97.240479
-2.0,8,97.262677
4.0,13,97.297251
0.0,7,97.309256
-3.0,12,97.348046
4.0,7,97.362939
-7.0,12,97.39807
-2.0,15,97.47061
11.0,17,97.530278
-9.0,10,97.560423
9.0,9,97.608406
-3.0,8,97.636633
-2.0,8,97.659091
4.0,9,97.680842
-2.0,15,97.715327
11.0,9,97.732117
4.0,7,97.758883
3.0,9,97.780942
-1.0,18,97.819082
5.0,13,97.860036
8.0,20,97.908966
-1.0,11,97.941249
-1.0,8,97.97178
4.0,21,98.038601
14.0,19,98.092966
-4.0,8,98.141453
4.0,9,98.159019
7.0,19,98.220265
5.0,7,98.241582
-3.0,16,98.281035
-8.0,7,98.309114
-1.0,8,98.329023
0.0,10,98.359109
4.0,17,98.410757
-3.0,9,98.438016
-9.0,11,98.468769
1.0,12,98.500156
-5.0,6,98.511144
-2.0,10,98.560011
0.0,6,98.57305
-2.0,14,98.611024
4.0,11,98.641894
0.0,10,98.671838
-7.0,11,98.698812
8.0,11,98.730596
0.0,13,98.770432
3.0,9,98.794382
4.0,9,98.820802
1.0,7,98.836616
-2.0,9,98.868071
-1.0,12,98.908898
0.0,18,98.953344
-2.0,7,98.971704
0.0,10,98.999282
-5.0,18,99.059066
4.0,9,99.118126
-6.0,19,99.220425
-4.0,8,99.243011
0.0,8,99.269317
2.0,10,99.295122
0.0,10,99.343863
-2.0,14,99.377103
5.0,12,99.55355
0.0,8,99.568985
9.0,10,99.600267
-2.0,18,99.659108
-9.0,12,99.690361
7.0,10,99.716398
7.0,15,99.755794
-1.0,17,99.801956
1.0,10,99.820484
0.0,17,99.875368
-1.0,17,99.925313
4.0,11,99.949108
7.0,15,99.988166
3.0,9,100.013231
7.0,8,100.030599
4.0,10,100.059061
6.0,7,100.080869
6.0,10,100.103364
1.0,12,100.138114
1.0,9,100.160316
-5.0,9,100.180173
-5.0,13,100.216373
0.0,5,100.22823
-3.0,16,100.269547
-2.0,9,100.298494
-2.0,16,100.339131
4.0,11,100.363461
3.0,16,100.39911
-5.0,14,100.444259
-3.0,13,100.478074
-2.0,16,100.520369
-5.0,7,100.542479
2.0,7,100.560375
0.0,11,100.58692
2.0,7,100.603394
7.0,10,100.632425
7.0,10,100.663415
0.0,7,100.690219
-12.0,10,100.7189
2.0,11,100.760592
-5.0,8,100.780315
13.0,9,100.801987
3.0,10,100.820536
6.0,15,100.860595
5.0,11,100.898835
4.0,8,100.920419
-10.0,9,100.945407
-4.0,15,100.98318
3.0,10,101.008141
-3.0,17,101.05032
-5.0,8,101.074766
2.0,14,101.109263
7.0,11,101.139249
5.0,16,101.180231
-5.0,9,101.200456
3.0,8,101.220264
0.0,10,101.250743
-2.0,7,101.27036
5.0,19,101.31991
-9.0,12,101.350531
2.0,8,101.369125
-7.0,10,101.389207
-4.0,12,101.42937
-13.0,17,101.479225
-3.0,13,101.518002
-7.0,22,101.57799
-2.0,8,101.598888
2.0,8,101.619097
-5.0,12,101.659143
7.0,7,101.676959
-8.0,9,101.698072
6.0,9,101.720303
-4.0,8,101.748146
5.0,13,101.778161
-8.0,11,101.801899
5.0,15,101.844781
5.0,14,101.910464
-2.0,12,101.950312
-5.0,9,101.979032
-2.0,11,102.004837
3.0,10,102.029075
5.0,9,102.050239
0.0,12,102.084932
-4.0,12,102.119339
-4.0,16,102.160674
-3.0,12,102.208971
0.0,6,102.219973
-2.0,17,102.266352
4.0,8,102.381291
-2.0,13,102.409132
2.0,6,102.426069
-18.0,16,102.466677
1.0,7,102.489096
-5.0,13,102.523474
-4.0,10,102.553288
-1.0,18,102.603346
-8.0,17,102.645799
-2.0,12,102.680624
10.0,8,102.706115
-7.0,10,102.72899
3.0,14,102.760599
-1.0,8,102.780492
5.0,11,102.818996
-5.0,12,102.848285
0.0,10,102.880655
-5.0,13,125.308102
-4.0,12,125.341139
-6.0,11,125.365443
0.0,9,125.389044
-1.0,16,125.43073
-5.0,5,125.449106
0.0,11,125.479172
0.0,6,125.489004
0.0,10,125.529315
-3.0,7,125.570363
-2.0,8,125.619299
11.0,13,125.651988
0.0,9,125.683449
-2.0,7,125.701494
0.0,19,125.74823
3.0,6,125.765815
3.0,19,125.809025
0.0,9,125.835984
0.0,12,125.869233
0.0,13,125.910482
2.0,8,125.929141
3.0,12,125.961142
0.0,16,126.010215
-1.0,13,126.044774
-1.0,13,126.080326
0.0,11,126.118214
2.0,12,126.14811
-5.0,9,126.176143
-2.0,6,126.191532
8.0,14,126.23068
3.0,12,126.266074
-3.0,8,126.36633
0.0,10,126.389276
0.0,12,126.421601
-1.0,10,126.449028
6.0,9,126.473232
0.0,11,126.50137
4.0,16,126.549127
-4.0,18,126.610308
-2.0,9,126.632038
2.0,10,126.659113
-4.0,13,126.69483
6.0,14,126.729104
5.0,7,126.748883
0.0,11,126.780469
14.0,16,126.816012
-1.0,15,126.850654
-1.0,8,126.875431
9.0,10,126.900069
3.0,15,126.970505
2.0,11,127.002953
6.0,12,127.033214
2.0,8,127.051036
3.0,7,127.06674
4.0,8,127.091261
-3.0,5,127.100446
2.0,16,127.149083
4.0,6,127.169138
5.0,17,127.262247
0.0,8,127.340258
-7.0,5,127.353393
0.0,17,127.389354
1.0,18,127.438154
3.0,12,127.482713
-4.0,20,127.547968
0.0,8,127.568936
-4.0,17,127.610218
3.0,8,127.632799
0.0,6,127.658999
2.0,14,127.693083
4.0,8,127.714711
4.0,11,127.74052
11.0,10,127.880579
7.0,8,127.938962
1.0,16,127.980204
10.0,12,128.012346
-8.0,13,128.04494
-3.0,19,128.098211
-1.0,7,128.150577
2.0,10,128.183015
-2.0,8,128.203433
-6.0,16,128.243339
-2.0,13,128.280263
2.0,10,128.303319
0.0,9,128.320274
0.0,12,128.349285
5.0,17,128.400327
5.0,9,128.422373
9.0,16,128.450499
0.0,7,128.472952
-2.0,9,128.506518
-8.0,13,128.541792
5.0,6,128.5517
4.0,8,128.570156
9.0,7,128.594337
-8.0,7,128.608848
0.0,6,128.62928
4.0,6,128.640781
10.0,9,128.680371
0.0,7,128.70028
4.0,16,128.760258
0.0,6,128.770316
8.0,9,128.801372
1.0,8,128.819276
0.0,6,128.841998
0.0,11,128.867879
6.0,13,128.89818
0.0,7,128.92363
0.0,8,128.948304
14.0,10,128.969918
-12.0,11,128.993417
-2.0,13,129.020159
3.0,7,129.043897
-1.0,8,129.069084
0.0,6,129.083157
2.0,6,129.099038
4.0,10,129.12187
-3.0,7,129.149162
-2.0,9,129.175905
5.0,24,129.240436
4.0,13,129.292354
5.0,10,129.313304
2.0,10,129.341937
0.0,13,129.373166
2.0,10,129.405432
3.0,14,129.439089
7.0,17,129.478955
3.0,16,129.518952
4.0,17,129.559277
-7.0,8,129.578394
1.0,8,129.602855
0.0,8,129.620209
9.0,16,129.660955
0.0,5,129.678205
-2.0,7,129.694568
0.0,9,129.72141
5.0,13,129.756133
12.0,9,129.779281
2.0,11,129.808436
-4.0,11,129.839282
0.0,12,129.863484
1.0,14,129.91593
-1.0,10,129.940565
9.0,22,130.05474
9.0,21,130.10342
12.0,7,130.123361
9.0,19,130.175917
-1.0,10,130.203483
14.0,7,130.220215
-3.0,13,130.250847
1.0,27,130.313236
3.0,10,130.378942
0.0,12,130.403159
-5.0,12,130.430423
4.0,15,130.472914
3.0,10,130.500892
3.0,7,130.509166
-2.0,17,130.559164
-5.0,10,130.587298
0.0,12,130.630469
-5.0,12,130.698935
0.0,6,130.713563
3.0,5,130.726442
4.0,9,130.839203
2.0,16,130.888986
4.0,14,130.928951
5.0,6,130.942366
-3.0,9,130.96893
0.0,5,130.980689
