#{"t_start": 1732753908.3045733, "env_id": "sokoban-turtle-v0"}
r,l,t
-8.0,9,7.514289
-12.0,15,7.565242
4.0,11,7.594488
0.0,7,7.611239
-2.0,14,7.667009
3.0,16,7.717796
-4.0,13,7.774095
10.0,21,7.837966
-2.0,8,7.863405
-12.0,18,7.924393
0.0,11,7.964708
7.0,7,7.984412
-4.0,10,8.01123
-5.0,13,8.049409
-2.0,10,8.077675
-7.0,13,8.111947
-11.0,11,8.143366
5.0,14,8.181827
0.0,7,8.201164
-4.0,8,8.223788
-6.0,6,8.238412
6.0,12,8.26773
-2.0,10,8.412179
1.0,9,8.464827
5.0,6,8.49142
-4.0,12,8.532386
-3.0,5,8.551445
-7.0,16,32.838736
4.0,6,32.850865
2.0,8,32.875878
-3.0,9,32.906828
-3.0,8,32.939071
4.0,9,32.979123
3.0,15,33.024157
-9.0,9,33.050337
0.0,9,33.075379
5.0,20,33.152345
2.0,17,33.205405
4.0,15,33.25078
4.0,10,33.28305
14.0,13,33.319324
2.0,8,33.348319
2.0,7,33.407087
0.0,14,33.453975
0.0,5,33.478908
2.0,11,33.509194
0.0,14,33.55863
7.0,9,33.574261
-8.0,10,33.605499
0.0,8,33.648569
11.0,9,33.6859
3.0,14,33.739426
3.0,7,33.764614
-7.0,13,33.809032
-10.0,8,33.8343
1.0,18,33.89392
-7.0,12,33.929209
-2.0,6,33.946402
-1.0,11,33.983707
-2.0,10,34.005894
5.0,10,34.037154
5.0,10,34.083021
-2.0,8,34.10308
-5.0,9,34.134383
2.0,9,34.165622
7.0,9,34.212513
4.0,10,34.247682
3.0,8,34.266591
6.0,11,34.31249
-9.0,9,34.339276
-6.0,7,34.345173
12.0,10,34.382622
4.0,10,34.407263
8.0,11,34.438527
-3.0,9,34.481749
0.0,15,34.53168
0.0,6,34.547301
8.0,14,34.60009
0.0,7,34.631358
-4.0,5,34.650229
0.0,14,34.699961
-1.0,15,34.753474
-6.0,9,34.781678
-5.0,16,34.848417
3.0,7,34.870547
-2.0,15,34.914022
8.0,11,34.944209
-5.0,7,34.966522
6.0,13,35.009875
2.0,14,35.05036
0.0,17,35.098937
-2.0,7,35.117043
-6.0,11,35.146468
5.0,11,35.181691
0.0,7,35.203844
-2.0,18,35.255587
4.0,16,35.3225
8.0,9,35.357699
-1.0,11,35.400405
0.0,8,35.431021
-6.0,12,35.485079
-4.0,7,35.533873
2.0,14,35.588647
-1.0,14,35.684994
0.0,8,35.715228
4.0,7,35.739573
2.0,12,35.788021
-7.0,15,35.842563
5.0,10,35.914328
-3.0,8,35.963853
6.0,11,36.005314
3.0,5,36.029424
-2.0,11,36.076447
2.0,14,36.13339
2.0,9,36.169913
9.0,11,36.212225
-3.0,11,36.368435
5.0,19,36.43638
2.0,15,36.490998
0.0,13,36.545634
7.0,9,36.581904
5.0,13,36.633143
9.0,11,36.674428
-1.0,10,36.690068
-8.0,10,36.736929
0.0,12,36.768185
6.0,17,36.830253
6.0,13,36.861506
5.0,6,36.877136
-3.0,5,36.892758
3.0,17,36.939635
-2.0,8,36.968284
1.0,19,37.017291
-2.0,19,37.06417
-2.0,18,37.118477
0.0,14,37.165362
2.0,10,37.196602
-5.0,16,37.22785
2.0,12,37.2591
9.0,11,37.290359
-4.0,13,37.337232
-10.0,14,37.368477
0.0,13,37.400002
-2.0,19,37.478156
-11.0,16,37.535093
-5.0,21,37.601997
5.0,7,37.633323
-5.0,11,37.666466
-4.0,8,37.682142
0.0,5,37.697767
0.0,19,37.729019
3.0,10,37.760268
0.0,6,37.775884
3.0,12,37.816438
-4.0,11,37.836146
-3.0,7,37.851779
2.0,6,37.867406
-3.0,9,37.902518
0.0,11,37.927017
0.0,7,37.942652
11.0,12,37.980341
2.0,6,37.989851
0.0,10,38.021114
-4.0,7,38.054582
-5.0,9,38.085834
-12.0,9,38.117459
0.0,7,38.155299
2.0,13,38.194834
1.0,12,38.243174
-3.0,7,38.263886
8.0,9,38.279493
7.0,11,38.310745
3.0,6,38.326368
0.0,12,38.357625
10.0,10,38.394658
-1.0,15,38.45313
-3.0,11,38.484383
-8.0,8,38.500005
-18.0,9,38.533141
3.0,11,38.570185
17.0,16,38.611983
3.0,10,38.643236
1.0,20,38.690115
0.0,9,38.721362
0.0,10,38.75261
7.0,14,38.783861
14.0,6,38.799485
0.0,12,38.830734
0.0,11,38.86238
0.0,9,38.878014
5.0,12,38.923226
2.0,19,38.982566
0.0,6,38.982566
0.0,14,39.013793
8.0,8,39.048767
2.0,10,39.061119
0.0,10,39.092461
0.0,9,39.108079
-2.0,12,39.14529
10.0,14,39.200413
-2.0,10,39.255269
0.0,11,39.286515
-5.0,9,39.302144
3.0,7,39.33239
-1.0,9,39.354177
-4.0,10,39.45088
8.0,8,39.485398
-2.0,10,39.511434
1.0,11,39.542757
-5.0,10,39.573945
7.0,11,39.620828
-8.0,10,39.660423
1.0,8,39.70734
3.0,8,39.751185
-3.0,9,39.782442
3.0,7,62.342186
0.0,6,62.357802
7.0,8,62.400001
-1.0,17,62.463311
-7.0,10,62.495315
1.0,9,62.523618
1.0,7,62.55486
0.0,12,62.607193
0.0,7,62.629628
5.0,11,62.650332
0.0,13,62.681597
3.0,9,62.712832
1.0,15,62.756284
-1.0,11,62.771986
0.0,8,62.836568
0.0,10,62.852786
4.0,10,62.868416
-2.0,15,62.915293
4.0,11,62.94656
0.0,9,62.962184
5.0,15,63.009395
5.0,7,63.025036
2.0,17,63.080904
-6.0,10,63.095273
1.0,12,63.126528
2.0,12,63.157778
4.0,6,63.173403
0.0,12,63.214921
12.0,18,63.261791
-1.0,11,63.293039
3.0,10,63.329457
9.0,7,63.351192
-3.0,13,63.382455
-3.0,7,63.398065
3.0,9,63.413716
4.0,7,63.429327
-3.0,12,63.476378
-2.0,11,63.511728
7.0,10,63.540602
-2.0,10,63.570897
0.0,14,63.614288
0.0,12,63.658843
-5.0,9,63.690192
10.0,13,63.73048
9.0,15,63.777952
8.0,21,63.894159
2.0,14,63.978929
0.0,14,64.068829
7.0,13,64.248714
-3.0,12,64.287028
2.0,14,64.337974
10.0,10,64.409343
0.0,9,64.457597
3.0,18,64.528303
6.0,10,64.570309
0.0,15,64.664616
5.0,10,64.713293
-3.0,10,64.751754
9.0,7,64.789034
7.0,10,64.821987
-2.0,6,64.850807
10.0,20,64.917065
-9.0,11,64.951423
-3.0,11,64.992808
4.0,11,65.026265
5.0,16,65.073713
-1.0,15,65.119242
3.0,12,65.149902
0.0,5,65.165585
-4.0,16,65.228026
8.0,9,65.243649
-13.0,13,65.274902
2.0,8,65.32433
9.0,16,65.361583
1.0,17,65.416242
-3.0,10,65.447859
0.0,16,65.497358
0.0,5,65.507081
-1.0,10,65.545614
-5.0,7,65.568676
-3.0,9,65.73911
4.0,6,65.774746
4.0,14,65.829247
4.0,7,65.859048
-5.0,17,65.922402
0.0,9,65.949743
-3.0,11,65.993043
3.0,13,66.029153
5.0,10,66.076935
2.0,6,66.097874
-2.0,8,66.121931
-5.0,14,66.165027
0.0,10,66.192276
-5.0,14,66.239134
-1.0,11,66.271982
1.0,5,66.295074
2.0,10,66.316741
-7.0,9,66.343436
2.0,7,66.360339
0.0,8,66.38084
-6.0,6,66.390562
-3.0,14,66.430488
-2.0,14,66.470639
2.0,8,66.491285
-6.0,9,66.531024
-5.0,9,66.555413
2.0,9,66.571096
3.0,6,66.595048
12.0,10,66.628257
0.0,10,66.650471
-3.0,13,66.691718
12.0,14,66.739182
-6.0,13,66.778978
2.0,13,66.810289
2.0,16,66.876867
2.0,7,66.901043
0.0,8,66.925252
0.0,6,66.940478
-1.0,13,66.982973
-5.0,16,67.030677
2.0,8,67.052448
3.0,16,67.094797
11.0,26,67.212077
-3.0,11,67.264474
-5.0,9,67.297064
2.0,17,67.343396
0.0,15,67.382447
-3.0,8,67.4011
2.0,10,67.433077
9.0,9,67.45077
9.0,17,67.539373
10.0,14,67.589281
0.0,6,67.600642
-8.0,9,67.630465
2.0,15,67.667684
-11.0,22,67.731544
2.0,6,67.750584
3.0,10,67.779874
2.0,9,67.810699
1.0,10,67.864852
4.0,14,67.913675
9.0,9,67.964484
-3.0,11,68.002288
7.0,11,68.035322
-1.0,9,68.066865
-1.0,14,68.112896
0.0,7,68.138563
-2.0,8,68.170112
2.0,14,68.22099
7.0,8,68.383174
0.0,17,68.512803
-3.0,9,68.53328
-5.0,15,68.570365
5.0,9,68.599263
-2.0,10,68.632074
0.0,13,68.730614
3.0,7,68.849176
-4.0,9,68.876654
10.0,15,68.920153
-2.0,9,68.961742
2.0,15,69.001179
-2.0,11,69.030883
0.0,14,69.069164
-4.0,9,69.093013
4.0,9,69.11315
15.0,6,69.129965
13.0,14,69.177026
5.0,15,69.225213
0.0,11,69.2613
-7.0,7,69.28355
5.0,9,69.318943
1.0,15,69.470378
-3.0,5,69.495268
4.0,9,69.524973
3.0,15,69.579647
9.0,7,69.608922
0.0,8,69.636376
-4.0,15,69.682513
-5.0,17,69.738862
4.0,10,69.850342
5.0,13,69.886716
0.0,7,69.90812
3.0,12,69.939164
-2.0,13,69.980721
-8.0,11,96.77031
-8.0,17,96.829073
6.0,6,96.844673
0.0,12,96.88426
-8.0,10,96.909071
1.0,12,96.945008
4.0,20,97.020253
3.0,14,97.059054
4.0,17,97.099003
-7.0,12,97.135447
0.0,16,97.175986
-2.0,11,97.203049
10.0,12,97.240479
-2.0,8,97.262677
6.0,9,97.280504
2.0,10,97.309256
-3.0,7,97.32919
1.0,17,97.374068
0.0,14,97.410675
0.0,9,97.462965
1.0,19,97.538811
0.0,15,97.590044
0.0,13,97.64054
-3.0,23,97.699131
-1.0,14,97.730592
4.0,17,97.77893
0.0,17,97.819082
0.0,11,97.849152
4.0,13,97.886919
-3.0,13,97.908966
2.0,9,97.941249
-3.0,12,97.986686
4.0,9,98.009308
0.0,7,98.032402
4.0,9,98.059129
-2.0,10,98.090606
-2.0,9,98.141453
12.0,7,98.159019
5.0,7,98.175131
4.0,14,98.220265
0.0,12,98.253706
-10.0,10,98.278646
-3.0,11,98.318158
2.0,11,98.349065
-2.0,7,98.36915
-4.0,10,98.398031
-6.0,19,98.450583
9.0,11,98.484657
2.0,20,98.553703
-3.0,13,98.587276
4.0,13,98.620356
4.0,13,98.660494
0.0,9,98.680877
5.0,10,98.71632
0.0,10,98.738124
-20.0,17,98.788055
2.0,9,98.810482
-2.0,22,98.8889
0.0,8,98.912624
-7.0,11,98.938248
7.0,10,98.963773
-3.0,10,98.989245
-6.0,16,99.049131
6.0,15,99.118126
3.0,7,99.139272
0.0,14,99.228961
6.0,9,99.254658
-3.0,10,99.280434
-3.0,6,99.30494
-4.0,9,99.34491
4.0,15,99.380131
8.0,13,99.56039
-2.0,9,99.585107
2.0,13,99.635692
-2.0,10,99.658083
0.0,13,99.690361
-5.0,12,99.718903
-6.0,11,99.748111
0.0,16,99.790071
1.0,12,99.820484
-8.0,10,99.849093
-8.0,11,99.886878
0.0,17,99.929115
1.0,25,99.990547
-3.0,10,100.018079
-4.0,19,100.070422
5.0,15,100.108919
5.0,22,100.160316
14.0,9,100.189219
0.0,5,100.20009
-3.0,11,100.22823
4.0,10,100.252762
-4.0,8,100.278314
-4.0,14,100.310264
-2.0,8,100.335588
-3.0,11,100.35895
5.0,7,100.380017
-3.0,10,100.407993
0.0,10,100.428935
1.0,8,100.456738
-6.0,8,100.473564
-7.0,15,100.51102
0.0,12,100.551355
-3.0,14,100.584917
2.0,9,100.608907
9.0,9,100.633449
-2.0,6,100.648497
2.0,11,100.690219
0.0,7,100.716339
5.0,8,100.744037
-1.0,8,100.760592
-8.0,12,100.797174
-6.0,14,100.829069
0.0,10,100.853155
1.0,16,100.902007
0.0,11,100.930456
5.0,6,100.948913
-7.0,7,100.969004
-1.0,10,100.990534
9.0,14,101.027389
5.0,10,101.05032
3.0,10,101.083086
-3.0,20,101.130512
1.0,11,101.159179
-2.0,5,101.176233
2.0,11,101.200456
-12.0,12,101.228825
6.0,14,101.27036
-2.0,12,101.308386
2.0,7,101.31991
-6.0,17,101.3631
-2.0,11,101.389207
0.0,15,101.42937
0.0,21,101.491267
0.0,7,101.510997
0.0,15,101.553392
-7.0,8,101.579007
-2.0,19,101.633976
4.0,10,101.659143
3.0,9,101.681164
0.0,12,101.716152
4.0,13,101.753604
5.0,18,101.797131
9.0,7,101.813437
11.0,9,101.838419
0.0,8,101.853387
2.0,11,101.930245
-1.0,11,101.958329
3.0,7,101.971509
0.0,14,102.011413
1.0,6,102.02003
-3.0,12,102.05825
-4.0,14,102.092794
0.0,7,102.109008
5.0,8,102.133434
7.0,9,102.159286
-2.0,9,102.192532
8.0,8,102.218738
0.0,8,102.23534
-9.0,21,102.383625
0.0,7,102.400584
3.0,8,102.422602
-5.0,18,102.468459
-16.0,21,102.526485
1.0,15,102.570045
-2.0,14,102.610204
-6.0,8,102.63216
-1.0,7,102.645799
0.0,10,102.674671
12.0,19,102.720436
-4.0,9,102.749031
0.0,6,102.760599
4.0,7,102.780492
2.0,9,102.806868
-2.0,23,102.870704
4.0,13,125.300949
5.0,16,125.345901
9.0,9,125.368447
-3.0,26,125.439258
0.0,12,125.469135
0.0,10,125.500575
-2.0,9,125.529315
-6.0,21,125.634906
-1.0,11,125.667719
-12.0,9,125.690416
-8.0,18,125.738841
-3.0,14,125.768986
5.0,15,125.809025
0.0,10,125.842994
0.0,10,125.869233
4.0,7,125.890609
5.0,11,125.920934
2.0,13,125.952089
9.0,13,125.985752
-3.0,5,126.006808
4.0,8,126.019252
4.0,6,126.046207
3.0,14,126.087488
1.0,11,126.121853
-2.0,10,126.140594
-5.0,13,126.180485
1.0,19,126.240253
16.0,16,126.348845
-5.0,15,126.400122
6.0,13,126.430622
4.0,11,126.462183
0.0,7,126.480629
0.0,10,126.506648
-7.0,6,126.524973
-1.0,19,126.594349
6.0,16,126.633035
5.0,6,126.648839
7.0,10,126.677405
11.0,9,126.700213
0.0,8,126.721581
7.0,30,126.799064
-7.0,10,126.820453
12.0,9,126.842764
1.0,15,126.883388
12.0,20,126.968264
2.0,13,127.003952
13.0,9,127.020667
0.0,11,127.052044
-3.0,8,127.069265
2.0,28,127.149083
1.0,8,127.173498
-1.0,14,127.251063
-9.0,13,127.348882
2.0,8,127.368837
0.0,10,127.389354
-3.0,19,127.44048
-2.0,8,127.468937
4.0,7,127.490539
0.0,15,127.544922
-2.0,11,127.570267
-4.0,14,127.603346
-2.0,9,127.632799
14.0,14,127.680546
-3.0,9,127.700485
-5.0,10,127.721518
8.0,15,127.877243
-3.0,26,127.985249
11.0,15,128.020286
0.0,12,128.051922
2.0,23,128.150577
10.0,5,128.170074
1.0,15,128.210389
2.0,9,128.230267
0.0,9,128.255056
7.0,20,128.308393
-14.0,22,128.360723
-6.0,9,128.388136
-5.0,15,128.422373
0.0,13,128.450499
0.0,11,128.478976
0.0,12,128.510319
-7.0,13,128.551163
0.0,9,128.570156
5.0,9,128.597341
-2.0,10,128.624705
9.0,10,128.651465
-12.0,13,128.70028
8.0,9,128.736135
0.0,8,128.761259
-9.0,23,128.819276
0.0,9,128.849217
-5.0,11,128.876124
-4.0,15,128.918144
12.0,9,128.940281
-3.0,7,128.962491
5.0,12,128.988877
-2.0,12,129.018897
3.0,11,129.044896
2.0,8,129.069084
-2.0,9,129.092476
0.0,13,129.122972
5.0,5,129.139632
0.0,14,129.178953
5.0,17,129.238025
-4.0,7,129.256308
-2.0,12,129.298418
1.0,14,129.329194
-2.0,13,129.360573
2.0,10,129.393487
0.0,11,129.424756
-2.0,17,129.463183
3.0,12,129.490345
-2.0,14,129.528006
7.0,19,129.56913
7.0,8,129.590905
-7.0,9,129.610286
-4.0,13,129.653236
11.0,14,129.680459
3.0,17,129.730265
0.0,6,129.749113
4.0,18,129.796448
-5.0,10,129.823472
0.0,11,129.8504
-6.0,11,129.889131
4.0,10,129.919143
0.0,14,129.96984
-2.0,13,130.04579
0.0,8,130.063271
2.0,7,130.083125
-9.0,11,130.108942
0.0,8,130.129175
0.0,10,130.159135
-1.0,11,130.178941
0.0,12,130.216714
1.0,9,130.238873
4.0,13,130.273478
8.0,17,130.309216
2.0,11,130.370546
-12.0,14,130.403159
0.0,7,130.425609
1.0,10,130.451504
0.0,7,130.471569
0.0,10,130.490402
3.0,15,130.529225
0.0,8,130.551644
1.0,8,130.569516
-2.0,9,130.600621
0.0,8,130.630744
-8.0,16,130.708188
1.0,9,130.730276
14.0,7,130.840565
-3.0,5,130.853338
4.0,16,130.90039
-2.0,8,130.928951
2.0,13,130.961032
8.0,13,130.994195
-4.0,15,131.030139
4.0,9,131.054645
5.0,23,131.110593
8.0,8,131.136668
13.0,11,131.165975
-3.0,18,131.210837
-1.0,7,131.229178
-5.0,6,131.25514
6.0,15,131.291177
9.0,14,131.339577
3.0,10,131.370281
6.0,10,131.390493
1.0,12,131.42465
6.0,12,131.450224
0.0,15,153.802008
-1.0,11,153.835311
4.0,12,153.870057
3.0,12,153.900431
-5.0,13,153.939018
4.0,11,153.973445
-3.0,13,154.002946
-3.0,9,154.029258
-10.0,6,154.050322
-3.0,13,154.086771
-1.0,19,154.14043
1.0,14,154.174572
-5.0,8,154.189607
-7.0,8,154.215125
2.0,7,154.229088
0.0,10,154.280398
-3.0,8,154.301694
6.0,16,154.341943
-6.0,13,154.370173
5.0,13,154.408293
-4.0,15,154.444613
-2.0,11,154.490434
2.0,17,154.571368
8.0,9,154.592653
-7.0,7,154.613048
4.0,14,154.65822
7.0,20,154.719852
-10.0,9,154.743289
-4.0,16,154.788062
-2.0,7,154.818133
7.0,14,154.848883
0.0,13,154.889605
6.0,11,154.920001
0.0,12,154.949126
-3.0,12,154.984496
-2.0,23,155.045363
0.0,18,155.118058
1.0,15,155.15315
0.0,15,155.191032
0.0,11,155.222955
-2.0,17,155.269358
-9.0,13,155.301692
-4.0,13,155.334306
0.0,12,155.359993
3.0,14,155.401753
4.0,16,155.450329
-6.0,12,155.481669
3.0,13,155.511912
3.0,13,155.609039
5.0,18,155.762251
5.0,14,155.802571
9.0,11,155.842208
8.0,13,155.881469
-4.0,14,155.919025
-3.0,7,155.939029
6.0,6,155.948875
0.0,7,155.97021
-3.0,7,155.992429
0.0,13,156.018922
-5.0,8,156.04823
4.0,12,156.109191
-2.0,9,156.132244
5.0,8,156.253163
0.0,8,156.272042
4.0,13,156.310537
0.0,12,156.339903
-4.0,12,156.370456
-1.0,7,156.389211
-1.0,19,156.440294
2.0,10,156.464479
-4.0,7,156.48022
0.0,6,156.498398
14.0,7,156.520649
-2.0,9,156.550268
-4.0,8,156.568107
10.0,29,156.639029
7.0,14,156.682561
1.0,11,156.711294
-2.0,7,156.730371
0.0,20,156.794612
5.0,12,156.820552
2.0,17,156.868866
13.0,14,156.899079
0.0,8,156.919992
-7.0,13,156.961258
0.0,10,156.988211
-3.0,15,157.025753
-5.0,8,157.045123
12.0,10,157.078929
4.0,9,157.100619
1.0,9,157.120155
0.0,9,157.148864
2.0,15,157.198342
9.0,8,157.222787
8.0,18,157.295844
0.0,9,157.310372
0.0,9,157.337933
-5.0,10,157.359093
0.0,10,157.38895
1.0,16,157.428925
7.0,15,157.471396
-1.0,15,157.515548
-8.0,15,157.559083
3.0,9,157.580454
5.0,8,157.604657
-3.0,16,157.647961
-2.0,7,157.669339
0.0,9,157.690235
1.0,10,157.715996
0.0,18,157.762147
4.0,19,157.809051
3.0,5,157.820538
-2.0,11,157.853417
-6.0,15,157.931344
-2.0,15,157.978985
3.0,8,158.039085
6.0,8,158.060445
0.0,14,158.144071
0.0,8,158.1689
2.0,11,158.196193
2.0,12,158.222808
-8.0,11,158.255314
-3.0,12,158.283439
7.0,15,158.318874
0.0,8,158.340088
4.0,8,158.36034
0.0,13,158.400325
-4.0,14,158.433228
-1.0,9,158.449143
7.0,11,158.48063
-2.0,10,158.519191
-3.0,8,158.538923
-2.0,15,158.579158
1.0,9,158.603267
2.0,9,158.638867
10.0,6,158.660197
-4.0,9,158.680036
5.0,7,158.700584
-10.0,8,158.729168
7.0,22,158.780402
-2.0,15,158.840177
-1.0,8,158.858153
0.0,14,158.890774
9.0,10,158.921996
-2.0,11,158.950376
-2.0,15,158.993992
-10.0,11,159.028431
5.0,11,159.059003
-3.0,11,159.100399
-9.0,11,159.140417
10.0,12,159.269256
6.0,10,159.292701
3.0,12,159.320434
0.0,8,159.348904
0.0,8,159.373477
0.0,9,159.398341
3.0,5,159.409187
0.0,6,159.424915
-5.0,11,159.449142
-4.0,8,159.473415
5.0,16,159.51356
3.0,10,159.539022
0.0,13,159.571298
3.0,15,159.610485
10.0,12,159.640717
-10.0,15,159.678424
0.0,9,159.700426
-4.0,12,159.731822
2.0,17,159.773114
-10.0,7,159.79722
-2.0,10,159.820423
5.0,16,159.862301
1.0,19,159.948181
-3.0,5,159.961284
-2.0,18,160.010521
1.0,11,182.449932
-3.0,9,182.482133
-3.0,13,182.521865
-3.0,20,182.57499
7.0,11,182.598843
-3.0,9,182.62129
0.0,8,182.649081
0.0,12,182.678319
-12.0,13,182.709105
-2.0,8,182.728211
-2.0,17,182.768933
-2.0,7,182.790027
0.0,7,182.825439
0.0,7,182.839173
-3.0,20,182.902251
-5.0,17,182.943658
-5.0,12,182.970542
-2.0,8,182.995186
-5.0,18,183.04
-1.0,10,183.066893
-3.0,5,183.080193
-9.0,13,183.113906
0.0,9,183.138148
4.0,10,183.160792
0.0,6,183.179123
-2.0,11,183.20317
0.0,9,183.230375
17.0,15,183.268977
0.0,13,183.308827
5.0,13,183.340386
2.0,10,183.368904
1.0,8,183.413102
1.0,13,183.485038
-2.0,10,183.51033
4.0,23,183.573299
1.0,9,183.590949
4.0,8,183.620078
5.0,8,183.640274
0.0,6,183.669156
9.0,12,183.721509
-5.0,10,183.753034
-2.0,11,183.779022
-7.0,16,183.817405
3.0,10,183.845813
5.0,11,183.878902
2.0,9,183.906363
-2.0,16,183.939126
-2.0,11,183.96992
-5.0,11,184.009044
2.0,6,184.040401
-3.0,20,184.090694
6.0,12,184.124412
3.0,5,184.148728
3.0,10,184.170742
2.0,14,184.210328
-3.0,15,184.250426
8.0,12,184.288906
0.0,7,184.308933
-2.0,14,184.349229
-6.0,8,184.371286
0.0,13,184.407247
7.0,15,184.443512
2.0,10,184.470431
10.0,18,184.607965
-2.0,8,184.621219
10.0,12,184.668135
2.0,11,184.689244
8.0,8,184.713492
3.0,13,184.742377
-2.0,8,184.770526
-6.0,26,184.842448
-1.0,17,184.885287
-2.0,11,184.915308
5.0,11,184.940396
3.0,8,184.96059
-1.0,16,185.020484
-2.0,13,185.06586
2.0,9,185.090602
0.0,12,185.120182
0.0,22,185.184895
4.0,17,185.236585
-12.0,12,185.298918
-2.0,12,185.353067
-7.0,12,185.457202
2.0,17,185.50888
12.0,11,185.538291
9.0,9,185.558925
0.0,12,185.589053
-1.0,15,185.629137
0.0,11,185.688906
2.0,6,185.710988
0.0,8,185.72923
0.0,9,185.750242
7.0,13,185.79022
-2.0,15,185.850031
3.0,9,185.889161
13.0,16,185.940559
-1.0,12,185.971367
5.0,6,185.986968
5.0,14,186.02731
0.0,12,186.055351
-2.0,10,186.079072
-3.0,13,186.183321
0.0,19,186.285992
-3.0,14,186.330137
2.0,14,186.372548
-3.0,15,186.459006
-7.0,9,186.493717
7.0,21,186.540502
12.0,16,186.58038
1.0,17,186.62151
4.0,20,186.669014
0.0,9,186.696965
15.0,12,186.73068
-1.0,11,186.750597
0.0,8,186.778167
0.0,14,186.810431
3.0,11,186.842914
-3.0,11,186.869575
3.0,12,186.908843
-5.0,11,186.928977
0.0,9,186.96023
0.0,6,186.978289
1.0,16,187.01923
36.0,12,187.068131
0.0,20,187.121984
0.0,11,187.155677
-2.0,13,187.222246
-4.0,15,187.260239
0.0,12,187.289216
2.0,10,187.321299
8.0,7,187.338073
0.0,27,187.404249
4.0,8,187.424874
-3.0,11,187.451351
-2.0,7,187.469007
-4.0,14,187.500061
-3.0,13,187.538197
-2.0,11,187.56048
5.0,12,187.600537
3.0,12,187.628976
0.0,10,187.659103
1.0,14,187.793113
0.0,21,187.849266
8.0,25,187.910308
