#{"t_start": 1731951856.666425, "env_id": "sokoban-narrow-v0"}
r,l,t
-1.0,6,9.676834
-10.0,6,9.691938
-6.0,12,9.716751
4.0,5,9.722255
-4.0,6,9.732779
0.0,8,9.744372
8.0,8,9.754827
12.0,7,9.766354
-8.0,5,9.774899
-5.0,5,9.782406
-10.0,8,9.792655
7.0,6,9.808237
5.0,7,9.820729
-8.0,8,9.83572
10.0,6,9.846875
4.0,11,9.859893
5.0,6,9.868909
5.0,9,9.884997
1.0,6,9.894289
-11.0,6,9.90603
-3.0,6,9.917576
4.0,6,9.926617
-1.0,7,9.93867
8.0,7,9.951685
0.0,6,9.962708
-10.0,6,9.970732
-3.0,6,9.979766
2.0,8,9.994799
-8.0,6,10.003935
12.0,10,10.017985
3.0,9,10.030654
2.0,10,10.044819
9.0,5,10.05389
2.0,7,10.064336
5.0,6,10.071873
-4.0,6,10.078914
1.0,8,10.090035
-5.0,6,10.099549
9.0,5,10.105585
7.0,5,10.11391
6.0,10,10.13065
6.0,5,10.139872
5.0,5,10.147649
-10.0,7,10.158674
4.0,6,10.167693
9.0,10,10.177806
-1.0,5,10.183738
-2.0,7,10.195754
7.0,8,10.205781
-14.0,9,10.218113
-3.0,6,10.2268
6.0,9,10.241841
-5.0,5,10.248027
2.0,6,10.255032
5.0,5,10.262594
-3.0,5,10.270609
5.0,7,10.282719
-6.0,6,10.291655
5.0,9,10.304565
1.0,5,10.310416
-3.0,5,10.31608
-3.0,7,10.325051
-9.0,8,10.336566
-7.0,8,10.354718
-3.0,13,10.372865
-6.0,9,10.383896
-7.0,7,10.391763
-8.0,8,10.400294
-14.0,8,10.413493
11.0,10,10.423018
9.0,7,10.431079
-10.0,6,10.439107
10.0,10,10.453677
4.0,10,10.4709
0.0,10,10.485941
-6.0,6,10.494539
2.0,7,10.502639
1.0,5,10.510302
5.0,7,10.52389
-2.0,6,10.534909
0.0,7,10.545924
-2.0,9,10.559972
-4.0,5,10.56701
4.0,8,10.577026
-10.0,7,10.589791
-5.0,7,10.610346
-11.0,7,10.687729
0.0,9,10.704768
2.0,7,10.719027
4.0,5,10.727037
15.0,6,10.739556
10.0,8,10.758654
5.0,8,10.770672
-1.0,6,10.777689
-1.0,9,10.787707
3.0,7,10.794721
-1.0,8,10.803731
-2.0,6,10.810243
4.0,11,10.821761
-3.0,7,13.902191
8.0,6,13.910692
-5.0,8,13.918728
-6.0,9,13.929146
-1.0,11,13.940661
4.0,8,13.949693
4.0,6,13.957659
-3.0,12,13.972705
4.0,9,13.983738
3.0,6,13.990734
-3.0,14,14.00491
0.0,8,14.012959
3.0,5,14.018435
10.0,7,14.026451
5.0,9,14.035465
9.0,6,14.041969
10.0,8,14.04948
-1.0,5,14.055493
9.0,5,14.060493
0.0,7,14.066508
-8.0,8,14.086524
-7.0,6,14.092547
-5.0,5,14.097555
5.0,10,14.107577
4.0,10,14.117602
-15.0,8,14.125736
4.0,7,14.132788
2.0,8,14.140807
-1.0,14,14.152786
-5.0,7,14.15998
5.0,7,14.166905
-4.0,10,14.175915
0.0,7,14.18292
-21.0,7,14.188927
2.0,9,14.197938
-4.0,6,14.203946
3.0,7,14.210525
6.0,8,14.218774
-8.0,7,14.225439
3.0,8,14.233074
2.0,8,14.241199
8.0,10,14.250266
-2.0,5,14.255018
4.0,6,14.260951
-10.0,5,14.265959
6.0,6,14.272462
2.0,7,14.27897
6.0,6,14.283978
7.0,5,14.288981
1.0,7,14.295992
0.0,7,14.301991
20.0,7,14.308004
-5.0,8,14.315525
-15.0,11,14.325553
4.0,5,14.330553
-4.0,9,14.338573
-10.0,5,14.343595
-5.0,10,14.354026
5.0,5,14.35962
-5.0,7,14.367639
10.0,6,14.374074
5.0,7,14.380661
1.0,7,14.386688
15.0,7,14.393705
11.0,8,14.400708
5.0,7,14.40672
-7.0,7,14.412727
-6.0,6,14.419483
-5.0,7,14.427424
3.0,8,14.448313
-6.0,7,14.457333
1.0,9,14.469405
-5.0,7,14.478429
-3.0,9,14.491954
-6.0,8,14.506507
3.0,9,14.520548
4.0,7,14.5306
4.0,7,14.540643
-7.0,6,14.550703
6.0,8,14.564187
2.0,7,14.574805
-1.0,11,14.593872
-1.0,6,14.602944
