#{"t_start": 1732804559.5456588, "env_id": "sokoban-wide-v0"}
r,l,t
3.0,5,1.149303
1.0,8,1.2713
-6.0,5,1.346302
6.0,7,1.4553
-7.0,7,1.5653
-7.0,5,1.65363
6.0,5,1.722634
2.0,6,1.870919
6.0,7,1.95692
-5.0,6,2.045477
9.0,5,2.092469
-8.0,7,2.206469
7.0,8,2.324476
3.0,6,2.434467
-10.0,5,2.504467
0.0,5,2.610467
-5.0,5,2.682468
-11.0,6,2.765468
0.0,7,2.85595
-6.0,7,2.954957
-3.0,5,3.022947
10.0,5,3.096435
-1.0,6,3.209433
-2.0,5,3.274508
4.0,7,3.358432
3.0,5,3.42557
-6.0,6,3.511569
-5.0,5,3.584567
3.0,7,3.711576
17.0,8,4.241575
-5.0,7,4.362696
0.0,8,4.457698
1.0,6,4.553698
13.0,6,4.645697
-8.0,7,4.746697
-20.0,6,4.815206
9.0,5,4.876206
-4.0,7,4.963206
-11.0,8,5.065205
-2.0,9,5.170206
12.0,6,5.271205
16.0,5,5.324239
-5.0,9,5.507238
-4.0,6,5.604238
-2.0,11,5.741247
-1.0,6,5.80624
6.0,5,5.893748
1.0,5,5.941748
2.0,9,6.085829
2.0,5,6.155919
8.0,8,6.256919
6.0,5,6.33192
11.0,5,6.383962
-7.0,6,6.454921
2.0,5,6.55992
3.0,7,6.66792
-6.0,6,6.72992
2.0,7,6.812919
2.0,6,6.909426
-14.0,7,6.98743
-5.0,5,7.045428
12.0,5,7.109426
6.0,6,7.249427
1.0,8,7.417427
10.0,5,7.50688
-8.0,5,7.579882
2.0,5,7.673884
0.0,7,7.837398
3.0,9,7.984394
-8.0,7,8.105396
3.0,6,8.217396
0.0,5,8.294393
-4.0,9,8.427393
-13.0,6,8.545397
4.0,5,8.633406
-5.0,5,8.750396
-7.0,5,8.848542
7.0,5,9.045703
7.0,5,9.156701
2.0,5,9.263704
8.0,5,9.332704
-5.0,7,9.605793
1.0,7,9.723796
-8.0,8,9.85331
9.0,6,9.952307
-5.0,8,10.120309
-6.0,5,10.221513
1.0,6,10.395557
-6.0,5,10.50455
-6.0,6,10.621549
2.0,8,10.771552
-1.0,6,10.875071
0.0,9,11.033818
8.0,8,11.177875
-5.0,6,11.273814
-7.0,9,11.415814
8.0,5,11.503814
13.0,6,11.600529
2.0,5,11.684528
-4.0,6,11.756531
14.0,6,11.84671
8.0,6,11.919712
-5.0,5,12.014707
9.0,8,12.128707
-2.0,5,12.208707
-3.0,6,12.315789
0.0,5,12.390713
-5.0,5,12.539713
-13.0,7,12.655707
4.0,6,12.765709
17.0,6,12.843707
8.0,6,12.942473
-7.0,7,13.06447
1.0,7,13.167471
0.0,6,13.26647
3.0,6,13.369471
-9.0,8,13.495542
-13.0,6,13.576473
0.0,7,13.723472
7.0,6,13.83147
11.0,6,13.914977
-3.0,6,14.027976
-5.0,5,14.105045
-2.0,6,14.182975
-2.0,6,14.287021
-11.0,5,14.364188
4.0,7,14.529187
6.0,7,14.661189
-10.0,7,14.752187
4.0,7,14.844188
2.0,5,14.913261
-2.0,5,15.02626
-3.0,6,15.157265
9.0,6,15.275261
-18.0,5,15.374333
-5.0,5,15.45334
-3.0,7,15.577332
7.0,5,15.671522
-2.0,8,15.802521
-11.0,5,15.891861
5.0,7,16.030864
