#{"t_start": 1732804559.5556574, "env_id": "sokoban-wide-v0"}
r,l,t
14.0,7,1.173383
-4.0,5,1.246301
-3.0,6,1.338307
-8.0,5,1.423302
-10.0,5,1.493304
-2.0,5,1.576022
-3.0,7,1.68763
2.0,6,1.83192
-7.0,7,1.923924
-3.0,6,2.003926
10.0,7,2.08447
-5.0,7,2.198471
8.0,5,2.273469
4.0,7,2.398468
-10.0,5,2.468468
10.0,6,2.585559
8.0,7,2.68547
-4.0,7,2.783471
14.0,6,2.863952
12.0,8,2.978949
-11.0,5,3.038949
-8.0,7,3.153436
-10.0,5,3.242433
5.0,6,3.313434
1.0,6,3.389037
-2.0,6,3.473568
0.0,5,3.545569
1.0,6,3.657571
13.0,5,3.722572
-3.0,7,4.241576
-5.0,6,4.353697
4.0,7,4.437699
-2.0,7,4.545699
3.0,5,4.619698
-4.0,6,4.706699
7.0,5,4.774698
-7.0,5,4.826207
5.0,6,4.91129
13.0,5,4.968209
-16.0,5,5.032208
-4.0,6,5.113207
12.0,6,5.188215
0.0,5,5.263206
-1.0,7,5.354241
4.0,5,5.441243
-1.0,6,5.573239
2.0,5,5.626241
-3.0,7,5.72124
-5.0,6,5.786241
-6.0,5,5.876749
4.0,5,5.922749
-2.0,6,5.994749
10.0,5,6.08675
3.0,5,6.159921
8.0,6,6.23792
0.0,5,6.310924
-11.0,6,6.376991
-2.0,7,6.461923
-3.0,6,6.597922
-9.0,7,6.677921
7.0,5,6.730921
2.0,7,6.818429
-4.0,7,6.929428
5.0,5,6.979431
7.0,5,7.037429
3.0,6,7.116427
-7.0,8,7.291429
1.0,7,7.438428
-3.0,5,7.532881
-12.0,8,7.665887
2.0,8,7.840401
-3.0,5,7.925396
3.0,6,8.023395
6.0,6,8.127395
8.0,5,8.224398
-1.0,7,8.324395
1.0,6,8.434395
3.0,9,8.581398
-6.0,6,8.727397
1.0,9,8.880704
-13.0,5,9.119703
-9.0,6,9.241704
-9.0,5,9.312705
10.0,7,9.581794
12.0,5,9.672797
2.0,5,9.744796
6.0,8,9.8774
2.0,6,9.988311
4.0,6,10.11831
-7.0,6,10.230636
14.0,8,10.466552
2.0,6,10.57155
-6.0,5,10.68255
-4.0,7,10.798552
10.0,5,10.881817
2.0,5,10.964816
-5.0,6,11.086827
-7.0,7,11.211815
-4.0,7,11.308815
11.0,6,11.416816
8.0,5,11.494815
4.0,5,11.576513
-12.0,7,11.688529
-13.0,6,11.762532
