#{"t_start": 1732804559.547667, "env_id": "sokoban-wide-v0"}
r,l,t
16.0,6,1.162296
8.0,9,1.291293
-10.0,5,1.387293
-8.0,7,1.478292
0.0,7,1.597621
4.0,5,1.680622
1.0,7,1.837911
0.0,7,1.929912
4.0,6,2.009916
-6.0,8,2.11846
16.0,5,2.190524
2.0,5,2.267458
6.0,7,2.359468
-4.0,5,2.463458
-4.0,7,2.592471
-5.0,5,2.66746
0.0,6,2.750458
-3.0,5,2.818007
12.0,6,2.899942
14.0,6,2.985939
0.0,5,3.044939
-5.0,7,3.160427
-8.0,7,3.2735
3.0,5,3.332424
1.0,9,3.447559
8.0,5,3.521572
-1.0,8,3.664562
-5.0,9,4.212568
-7.0,6,4.302691
1.0,5,4.37969
3.0,9,4.493688
3.0,6,4.602689
7.0,5,4.68069
-15.0,6,4.760701
0.0,6,4.825197
5.0,7,4.918274
10.0,7,5.001199
2.0,6,5.078197
-10.0,5,5.138197
3.0,6,5.222205
-5.0,6,5.302232
-5.0,7,5.399231
7.0,7,5.56623
9.0,6,5.63323
1.0,5,5.704232
-6.0,9,5.806232
-10.0,10,5.940739
5.0,6,6.018739
3.0,8,6.154911
-8.0,8,6.254911
-13.0,6,6.340912
12.0,6,6.408985
4.0,7,6.501912
12.0,5,6.615912
17.0,11,6.737911
0.0,5,6.79792
-7.0,5,6.879417
-19.0,5,6.946418
-3.0,6,7.010419
-3.0,5,7.071419
10.0,6,7.152418
6.0,5,7.28242
-7.0,5,7.400418
2.0,6,7.505872
-4.0,6,7.601871
-5.0,7,7.733874
0.0,5,7.846392
-4.0,6,7.958385
2.0,7,8.06739
-1.0,6,8.172394
1.0,5,8.263386
3.0,5,8.330385
10.0,7,8.462385
15.0,5,8.544388
-8.0,6,8.65539
-14.0,5,8.778387
-12.0,7,8.886695
-15.0,6,9.143693
-1.0,5,9.247694
1.0,9,9.483789
10.0,7,9.661787
7.0,6,9.748787
2.0,5,9.834302
5.0,5,9.914303
-9.0,10,10.119304
-5.0,5,10.220545
-4.0,5,10.346544
4.0,6,10.502542
-1.0,8,10.676549
-3.0,9,10.821545
5.0,6,10.923817
-4.0,5,11.004821
2.0,6,11.125808
-8.0,9,11.272805
-5.0,7,11.388806
5.0,6,11.489805
-1.0,5,11.569805
-3.0,5,11.641521
7.0,5,11.717522
7.0,5,11.781588
-3.0,6,11.866702
7.0,5,11.929704
8.0,6,12.0367
-6.0,6,12.127699
-1.0,6,12.224703
-4.0,5,12.314765
2.0,6,12.398704
-5.0,6,12.570704
-9.0,5,12.654699
6.0,5,12.746795
-15.0,6,12.830699
-2.0,6,12.918205
10.0,6,13.017462
1.0,5,13.101461
-1.0,7,13.217463
13.0,6,13.320463
4.0,5,13.408463
-6.0,5,13.476462
8.0,8,13.593464
-10.0,6,13.722463
-8.0,7,13.841462
-8.0,5,13.913968
-3.0,6,14.025967
-9.0,5,14.104043
-2.0,8,14.214478
-5.0,6,14.313182
11.0,7,14.468179
2.0,6,14.57818
0.0,7,14.700188
0.0,6,14.781181
-4.0,6,14.856254
-3.0,5,14.941252
2.0,6,15.093265
-5.0,7,15.21525
3.0,9,15.393323
13.0,6,15.478395
4.0,5,15.576324
-5.0,5,15.670512
-2.0,6,15.767514
5.0,5,15.852512
-1.0,6,15.978859
9.0,8,16.137851
-4.0,5,16.218855
-3.0,6,16.304851
-3.0,5,16.388853
-5.0,6,16.485851
5.0,5,16.557852
3.0,5,16.620852
3.0,7,16.708851
-1.0,5,16.79285
-6.0,6,16.885356
-4.0,6,16.992371
10.0,6,17.070759
1.0,6,17.167743
10.0,6,17.252743
-1.0,5,17.57185
-1.0,6,17.663848
-4.0,6,18.427879
-6.0,8,18.523879
4.0,6,18.598881
-10.0,7,18.71088
-5.0,9,19.314774
1.0,7,19.405772
-8.0,6,19.478774
5.0,5,19.547771
3.0,6,19.636772
6.0,6,19.739779
-7.0,6,19.841198
6.0,6,19.955704
-2.0,7,20.084707
4.0,6,20.211704
5.0,5,20.302706
7.0,7,20.455836
-10.0,5,20.612836
22.0,6,20.726838
11.0,5,20.818838
-9.0,5,20.914353
2.0,11,21.097354
8.0,5,21.205502
8.0,5,21.293564
-1.0,7,21.398504
-2.0,6,21.512507
12.0,6,21.653502
1.0,11,21.840502
-6.0,5,21.921009
-2.0,9,22.040012
-8.0,6,22.137013
7.0,5,22.209009
2.0,6,22.296009
-3.0,5,22.365009
6.0,8,22.518227
10.0,5,22.627151
-7.0,6,22.719298
-13.0,5,22.795231
-15.0,5,22.878232
-6.0,6,23.025742
-11.0,7,23.131741
4.0,6,23.208741
-1.0,6,23.289751
-2.0,5,23.374742
-3.0,6,23.482745
2.0,8,23.645596
-7.0,7,23.747598
-11.0,8,23.918952
9.0,8,24.063951
-8.0,7,24.16595
6.0,8,24.291949
-6.0,5,24.424953
0.0,6,24.539951
12.0,5,24.625948
-3.0,8,24.772951
-10.0,5,24.848948
-6.0,5,24.938989
0.0,6,25.029989
2.0,5,25.092991
-2.0,6,25.204382
5.0,6,25.28865
10.0,5,25.367745
-9.0,5,25.464745
-7.0,5,25.547742
9.0,5,25.619745
-4.0,6,25.700744
-1.0,6,25.792742
8.0,7,25.904742
3.0,5,25.99326
2.0,5,26.146271
0.0,6,26.241263
-4.0,5,26.320259
-1.0,6,26.421259
-16.0,5,26.499258
-8.0,7,26.633584
0.0,8,26.794592
8.0,10,26.934108
-15.0,5,27.017102
3.0,6,27.103104
-7.0,5,27.399471
7.0,5,27.506472
1.0,6,27.58547
2.0,6,27.687469
-4.0,5,27.792476
-2.0,6,27.88047
-10.0,5,27.961327
8.0,6,28.062327
-2.0,5,28.136314
9.0,7,28.280313
-3.0,5,28.386317
3.0,7,28.504312
4.0,6,28.780314
-11.0,8,28.902314
-5.0,6,29.024521
1.0,7,29.154523
-1.0,5,29.222519
18.0,5,29.284519
