#{"t_start": 1732804559.5286713, "env_id": "sokoban-wide-v0"}
r,l,t
6.0,8,1.210289
-6.0,6,1.297288
-8.0,5,1.379298
-1.0,6,1.466289
-7.0,6,1.558297
-20.0,7,1.679618
-1.0,6,1.827908
-4.0,6,1.907907
9.0,5,1.967908
2.0,6,2.059463
3.0,6,2.132456
5.0,6,2.217455
8.0,5,2.296455
5.0,8,2.432455
-14.0,5,2.503454
0.0,5,2.60646
-3.0,5,2.684456
-3.0,6,2.763454
-2.0,6,2.846008
-6.0,6,2.925937
-2.0,8,3.037935
-7.0,6,3.123421
-5.0,7,3.25542
-5.0,6,3.32442
2.0,7,3.40742
-3.0,8,3.524559
-3.0,5,3.599556
4.0,5,3.701557
-3.0,5,3.767565
7.0,8,4.295681
-2.0,6,4.396687
-7.0,7,4.483686
0.0,5,4.561687
0.0,7,4.674686
-5.0,6,4.759685
-1.0,7,4.840194
-11.0,6,4.921202
1.0,8,5.018195
-2.0,6,5.094192
-8.0,5,5.154195
-9.0,8,5.266192
-5.0,8,5.376229
2.0,5,5.464226
8.0,8,5.619225
22.0,7,5.707238
-5.0,6,5.779228
-5.0,5,5.837735
-7.0,6,5.926736
-5.0,6,5.992736
-3.0,6,6.098745
10.0,6,6.182915
-13.0,5,6.245908
13.0,6,6.333913
-17.0,5,6.384908
1.0,6,6.456908
-8.0,5,6.532906
-3.0,7,6.664907
-9.0,6,6.734907
-13.0,10,6.854417
10.0,6,6.952414
3.0,6,7.01142
-12.0,6,7.088415
2.0,6,7.164415
10.0,5,7.298418
-6.0,5,7.412414
-7.0,6,7.521867
8.0,6,7.615867
4.0,6,7.718868
-1.0,5,7.852386
-12.0,5,7.92039
1.0,7,8.036382
-2.0,6,8.149381
4.0,5,8.247385
2.0,7,8.346381
-3.0,6,8.441381
9.0,5,8.540381
-2.0,6,8.646384
6.0,8,8.827382
5.0,6,8.918692
-6.0,7,9.18869
1.0,6,9.310689
-2.0,6,9.496782
11.0,7,9.676784
-9.0,8,9.794793
-6.0,7,9.913301
15.0,6,10.025298
-6.0,6,10.157297
5.0,7,10.291604
1.0,6,10.489541
-5.0,6,10.591537
-1.0,5,10.705539
4.0,5,10.780537
-17.0,5,10.874058
-2.0,5,10.957815
-6.0,5,11.046801
-2.0,7,11.1788
5.0,6,11.273804
-6.0,6,11.369803
-4.0,7,11.485803
-1.0,5,11.574803
-6.0,6,11.656518
4.0,5,11.733518
11.0,6,11.814586
10.0,5,11.882697
-4.0,7,11.997697
-1.0,8,12.112702
-8.0,7,12.222699
-4.0,6,12.329763
5.0,9,12.531701
0.0,5,12.621756
-5.0,7,12.751695
-2.0,7,12.845695
5.0,8,12.972463
8.0,6,13.078457
10.0,7,13.181462
17.0,6,13.273458
-3.0,8,13.422457
-1.0,6,13.509463
2.0,5,13.578461
-9.0,5,13.669461
-2.0,7,13.802459
12.0,7,13.914966
4.0,5,14.008963
11.0,9,14.145965
3.0,5,14.211966
-15.0,5,14.301011
4.0,6,14.404175
6.0,7,14.555175
-3.0,7,14.690178
-4.0,6,14.766175
-5.0,7,14.858179
-4.0,5,14.927249
2.0,7,15.108247
13.0,5,15.191337
6.0,7,15.324733
-10.0,10,15.490387
-7.0,7,15.621325
-8.0,5,15.720507
-5.0,8,15.854513
-1.0,7,15.991849
-1.0,9,16.166848
4.0,10,16.320847
-5.0,5,16.401849
-5.0,8,16.528848
-1.0,7,16.623849
-1.0,5,16.687856
-12.0,7,16.798847
9.0,6,16.888353
11.0,6,16.982353
-8.0,6,17.072753
0.0,7,17.18374
-16.0,7,17.284739
-1.0,5,17.603848
-4.0,7,17.708844
-8.0,6,18.465874
-8.0,5,18.524875
-4.0,5,18.58788
0.0,6,18.679942
-10.0,5,18.762877
5.0,7,19.32877
-8.0,5,19.384768
-5.0,5,19.461771
-2.0,6,19.533771
-4.0,6,19.625768
-4.0,5,19.706768
-4.0,6,19.812258
-8.0,5,19.890195
-3.0,10,20.070704
14.0,5,20.181702
1.0,5,20.277704
-6.0,9,20.461832
-1.0,5,20.629832
3.0,6,20.741894
4.0,9,20.910348
2.0,5,20.984351
-4.0,5,21.07535
-9.0,5,21.176497
7.0,6,21.278497
0.0,13,21.512504
-1.0,5,21.624498
-5.0,6,21.716499
-6.0,6,21.827499
2.0,8,21.961004
3.0,5,22.033015
5.0,6,22.121012
0.0,6,22.204017
5.0,6,22.297007
-4.0,6,22.382005
-6.0,6,22.481005
-12.0,7,22.642148
4.0,5,22.723227
3.0,6,22.811229
-12.0,5,22.894228
7.0,9,23.085737
-3.0,5,23.159743
-19.0,5,23.223737
-1.0,7,23.322748
-18.0,5,23.413738
-6.0,6,23.524749
-7.0,6,23.639156
-5.0,6,23.738592
3.0,6,23.870671
-5.0,5,23.949945
-1.0,7,24.077947
-13.0,6,24.163948
-6.0,6,24.267949
1.0,7,24.409948
11.0,6,24.529946
-4.0,7,24.656945
8.0,5,24.746947
-4.0,6,24.846945
-3.0,7,24.964985
-2.0,5,25.043985
9.0,7,25.148986
2.0,8,25.273646
8.0,7,25.38274
-2.0,6,25.49574
-9.0,5,25.578741
-2.0,6,25.664741
1.0,5,25.73174
-3.0,7,25.839738
4.0,7,25.947255
3.0,7,26.140256
-8.0,6,26.242254
-1.0,6,26.335254
0.0,6,26.437256
2.0,5,26.515255
-7.0,8,26.66458
-4.0,7,26.79258
-7.0,5,26.882585
4.0,12,27.057098
-2.0,5,27.131101
14.0,6,27.479543
7.0,5,27.544468
2.0,8,27.677464
8.0,8,27.82147
-2.0,7,27.925529
4.0,5,28.011393
3.0,6,28.101324
-2.0,7,28.231314
3.0,5,28.33831
12.0,6,28.440307
-4.0,7,28.584308
-5.0,6,28.847308
2.0,6,28.937311
6.0,7,29.075516
-1.0,5,29.169518
-2.0,5,29.239515
-9.0,8,29.351689
-3.0,6,29.435669
-1.0,6,29.554669
0.0,5,29.650669
2.0,9,29.798669
-1.0,8,29.901669
5.0,6,29.999176
-7.0,7,30.106175
-2.0,7,30.212177
0.0,5,30.275174
-5.0,5,30.351174
1.0,5,30.438262
-5.0,6,30.743525
-4.0,6,30.856525
6.0,6,30.947593
2.0,7,31.054166
-1.0,5,31.118238
-9.0,5,31.211176
-4.0,7,31.348167
4.0,5,31.446167
10.0,5,31.642164
-4.0,7,31.80017
-3.0,7,31.915165
12.0,5,32.000701
-19.0,7,32.127925
5.0,5,32.206923
-7.0,5,32.290925
8.0,8,32.404924
-10.0,6,32.489929
-2.0,6,32.568924
7.0,8,32.729925
-9.0,5,32.919927
-8.0,6,33.018504
1.0,6,33.123447
-3.0,6,33.210446
-3.0,5,33.30444
-2.0,6,33.42866
-17.0,5,33.520663
-6.0,7,33.627656
7.0,7,33.741658
-8.0,6,33.821662
-1.0,5,33.91166
4.0,7,34.029817
0.0,7,34.129817
-3.0,7,34.236819
-1.0,9,34.372819
5.0,7,34.50482
-14.0,5,34.566819
-5.0,5,34.636887
5.0,7,34.732817
5.0,7,34.845065
0.0,6,34.960061
8.0,6,35.095349
-6.0,6,35.235999
4.0,5,35.396797
-2.0,5,35.49461
-3.0,5,35.586619
-4.0,6,35.727739
4.0,7,35.912745
-4.0,5,36.005943
-10.0,5,36.107749
-12.0,5,36.243666
1.0,6,36.37867
1.0,6,36.501034
1.0,7,36.70446
-12.0,6,36.801131
-7.0,7,36.93108
0.0,6,37.060945
-2.0,7,37.18851
1.0,5,37.300945
9.0,6,37.403677
-15.0,5,37.499719
-3.0,8,38.213928
-4.0,5,38.315558
-14.0,6,38.677289
5.0,6,38.854948
-17.0,5,38.959587
0.0,5,39.061045
-4.0,5,39.170951
-4.0,5,39.313666
-4.0,6,39.452848
12.0,5,216.044437
-1.0,5,216.103426
-3.0,7,216.239429
2.0,7,216.340428
13.0,8,216.453428
-10.0,6,216.549277
2.0,7,216.655276
12.0,6,216.746275
3.0,7,216.854808
5.0,7,216.987874
3.0,7,217.076809
-6.0,7,217.176807
-1.0,9,217.305808
-8.0,7,217.421808
7.0,5,217.511809
-2.0,6,217.60087
-20.0,10,217.80781
2.0,5,217.899098
-19.0,6,217.976098
4.0,6,218.076385
-6.0,5,218.423382
10.0,7,218.719383
7.0,5,218.823382
-4.0,5,218.893908
-5.0,7,219.040975
-5.0,6,219.202899
4.0,6,219.33679
5.0,5,219.433792
-2.0,6,219.527793
13.0,6,219.60379
-6.0,5,219.667791
10.0,7,219.770796
-5.0,7,219.883324
1.0,5,219.966323
20.0,7,220.091324
1.0,11,220.24032
-11.0,5,220.30532
-4.0,8,220.44732
-3.0,5,220.53032
8.0,6,220.616648
-2.0,5,220.681652
7.0,5,220.772651
-5.0,5,220.850161
10.0,6,220.931164
-6.0,6,221.095159
-11.0,7,221.222164
5.0,6,221.329159
5.0,6,221.420159
-5.0,8,221.576163
5.0,6,221.693218
-9.0,6,221.782979
5.0,5,221.859485
6.0,6,221.988294
7.0,9,222.166294
4.0,8,222.289295
6.0,5,222.473782
2.0,9,222.618782
-6.0,6,222.692785
5.0,5,222.779784
-6.0,8,223.16088
3.0,6,223.286878
8.0,9,223.445137
-2.0,5,223.771487
-12.0,7,223.877074
4.0,5,223.959995
-5.0,5,224.022997
14.0,6,224.139
10.0,7,224.261996
1.0,5,224.328995
-1.0,6,224.416004
-5.0,6,224.495998
-4.0,6,224.656001
8.0,7,224.777222
0.0,6,224.907747
1.0,5,225.036742
4.0,5,225.140738
-3.0,5,225.21575
3.0,8,225.380744
-2.0,6,225.563741
17.0,6,225.911934
-1.0,5,226.054931
-8.0,7,226.273935
0.0,7,226.465867
-6.0,8,227.024207
-1.0,5,227.155209
0.0,5,227.325211
0.0,5,227.457269
-12.0,6,227.690269
2.0,5,227.759266
1.0,5,227.855264
0.0,7,227.960772
13.0,7,228.09877
2.0,7,228.20577
2.0,6,228.295846
-1.0,5,228.368772
-3.0,7,228.49077
-7.0,6,228.576772
-3.0,7,228.67277
-6.0,8,228.78068
-6.0,7,228.874223
27.0,5,228.957791
3.0,5,229.04073
2.0,5,229.110731
3.0,6,229.205738
3.0,6,229.300245
12.0,6,229.417187
8.0,6,229.504182
-2.0,7,229.663179
-3.0,10,229.879178
5.0,6,229.965456
-3.0,6,230.052521
7.0,7,230.518018
2.0,5,230.58502
2.0,9,230.708018
2.0,5,230.801018
-5.0,7,230.901539
14.0,6,230.980604
0.0,7,231.073624
-3.0,11,231.308546
-6.0,7,231.443541
1.0,5,231.566131
5.0,7,231.735133
8.0,5,231.844134
-6.0,7,232.18733
10.0,9,232.354465
-6.0,5,232.440462
-4.0,7,232.570462
3.0,6,232.704461
8.0,5,232.790698
2.0,7,232.920788
-2.0,6,233.038799
-11.0,5,233.161787
1.0,6,233.27585
2.0,6,233.390787
-8.0,6,233.579787
2.0,5,233.666326
1.0,5,233.807336
13.0,6,233.966455
-10.0,8,234.191453
-6.0,6,234.301668
2.0,8,234.502669
-1.0,7,234.663667
19.0,7,234.813665
11.0,5,234.918211
6.0,5,235.04721
6.0,7,235.198217
-5.0,5,235.343213
-8.0,6,235.467281
-9.0,6,235.626232
17.0,6,235.710235
2.0,10,236.376926
-4.0,7,236.482924
-1.0,7,236.603929
-6.0,8,236.741926
6.0,6,236.891927
3.0,6,237.016633
-1.0,5,237.090632
3.0,5,237.173634
-1.0,8,237.399807
0.0,7,237.573815
-6.0,7,237.682803
-5.0,6,237.857805
3.0,6,237.967316
7.0,5,238.064315
19.0,6,238.192316
5.0,7,238.399562
5.0,8,238.54956
0.0,6,238.656562
-1.0,7,238.811613
-2.0,7,238.940076
-9.0,5,239.023084
17.0,5,239.148073
-7.0,5,239.245074
3.0,9,239.467079
-2.0,6,239.708232
8.0,6,239.818233
-9.0,6,239.921603
6.0,6,240.035111
-10.0,8,240.21411
-1.0,7,240.346113
3.0,7,240.544111
3.0,8,240.710114
3.0,7,240.85111
0.0,5,240.947626
-4.0,5,241.017626
4.0,7,241.158455
1.0,5,241.241456
7.0,7,241.386456
-8.0,6,241.525456
9.0,6,241.657464
15.0,6,241.816502
3.0,5,241.945006
-5.0,5,242.020007
2.0,5,242.118017
12.0,6,242.220006
2.0,9,242.368012
-3.0,7,242.505153
5.0,5,242.57415
12.0,7,242.696155
-3.0,7,242.825151
3.0,5,242.90615
-5.0,5,242.975659
0.0,6,246.417677
3.0,5,246.488764
-1.0,5,246.566767
7.0,7,246.669765
-2.0,6,246.762833
19.0,7,246.854769
3.0,5,246.948768
-5.0,5,247.032094
2.0,7,247.150094
-14.0,6,247.246094
9.0,5,247.321105
3.0,5,247.398096
-4.0,5,247.474097
4.0,5,247.617096
-4.0,5,247.699098
3.0,6,247.801149
0.0,7,247.916244
-8.0,6,248.003756
-2.0,6,248.107758
2.0,5,248.22576
8.0,8,248.363769
4.0,5,248.433754
2.0,5,248.543827
-9.0,11,248.731369
2.0,5,248.806437
4.0,9,248.935369
12.0,5,249.006455
-9.0,5,249.079448
5.0,6,249.171449
-4.0,8,249.285331
7.0,6,249.406329
-8.0,5,249.492328
-9.0,6,249.586325
6.0,6,249.688325
-7.0,6,249.779329
17.0,5,249.835328
-7.0,5,249.903334
-2.0,6,250.00809
6.0,6,250.134089
3.0,5,250.20609
12.0,8,250.318093
12.0,6,250.45009
5.0,5,250.532089
4.0,5,250.631242
16.0,8,250.741248
11.0,5,250.819243
0.0,8,250.955346
5.0,6,251.03785
-7.0,6,251.154849
6.0,6,251.297854
-1.0,5,251.440851
6.0,6,251.543849
-10.0,5,251.672848
7.0,6,251.78585
11.0,5,251.849851
3.0,9,251.983024
-5.0,6,252.091538
-6.0,7,252.237596
-1.0,10,252.438537
-3.0,5,252.514944
20.0,5,252.635944
-1.0,5,252.727952
-2.0,6,252.869944
