#{"t_start": 1732804559.5646589, "env_id": "sokoban-wide-v0"}
r,l,t
-4.0,6,1.147302
-7.0,7,1.255303
-7.0,5,1.331304
14.0,5,1.415303
1.0,7,1.517309
-1.0,7,1.63763
-2.0,5,1.706632
-13.0,8,1.877919
-9.0,5,1.93992
1.0,7,2.039477
-8.0,6,2.128472
4.0,7,2.209469
-3.0,6,2.308476
-8.0,6,2.419466
7.0,6,2.51847
6.0,5,2.610467
7.0,5,2.678469
0.0,8,2.786948
9.0,6,2.869102
-9.0,9,2.995949
-4.0,6,3.080484
-1.0,6,3.193435
-1.0,5,3.258518
-13.0,6,3.330432
1.0,5,3.399569
7.0,5,3.467567
2.0,8,3.586579
-15.0,5,3.684651
4.0,7,4.201576
-2.0,6,4.291699
-8.0,5,4.366698
11.0,5,4.429698
7.0,5,4.491696
13.0,7,4.612696
4.0,5,4.684698
-5.0,6,4.766697
7.0,7,4.844206
5.0,8,4.950207
0.0,8,5.049204
-6.0,7,5.132205
-8.0,7,5.241204
-1.0,7,5.328239
-1.0,8,5.490238
-6.0,5,5.574238
1.0,7,5.662239
-6.0,9,5.768239
-6.0,5,5.828748
0.0,6,5.914747
-12.0,6,5.986747
-8.0,7,6.111915
17.0,6,6.18792
-10.0,8,6.302922
2.0,5,6.35492
-1.0,5,6.41492
-1.0,7,6.543921
-3.0,7,6.65192
-3.0,7,6.723924
-2.0,7,6.812427
2.0,9,6.940426
13.0,7,7.015427
17.0,6,7.093426
0.0,6,7.235429
-1.0,9,7.412426
-22.0,6,7.524879
11.0,6,7.619925
7.0,6,7.748884
-8.0,5,7.847399
-7.0,5,7.945394
4.0,9,8.089395
10.0,5,8.179395
6.0,7,8.288394
-7.0,6,8.375395
2.0,5,8.476393
0.0,7,8.603396
3.0,6,8.747396
-13.0,7,8.856701
10.0,5,9.098701
-1.0,7,9.234703
-3.0,6,9.351708
-6.0,7,9.590793
-3.0,6,9.695796
2.0,5,9.766795
-10.0,5,9.859321
-5.0,5,9.942311
1.0,5,10.029307
-13.0,5,10.157309
15.0,5,10.238611
12.0,9,10.48955
1.0,5,10.589548
-4.0,5,10.686548
3.0,7,10.80855
-4.0,7,10.930826
-5.0,5,11.020812
-6.0,5,11.121812
8.0,6,11.218813
-3.0,6,11.303814
-7.0,5,11.387814
4.0,6,11.487813
3.0,9,11.628529
-11.0,7,11.727529
1.0,6,11.8182
0.0,6,11.892712
-2.0,6,11.999707
-8.0,14,12.214791
-19.0,7,12.329709
2.0,5,12.398712
8.0,7,12.591775
-2.0,7,12.720711
-10.0,8,12.827209
7.0,5,12.905212
-9.0,7,13.02847
3.0,6,13.11548
-2.0,6,13.217472
-4.0,7,13.338472
2.0,6,13.435472
8.0,6,13.515472
-1.0,6,13.62247
1.0,5,13.723472
5.0,5,13.81547
-17.0,6,13.898977
10.0,6,14.012977
5.0,5,14.091052
0.0,7,14.179978
-5.0,8,14.312188
2.0,8,14.499187
-4.0,6,14.608268
0.0,5,14.687196
-2.0,6,14.768189
4.0,7,14.855261
-10.0,5,14.95526
-7.0,5,15.079261
1.0,9,15.24126
2.0,6,15.359333
-7.0,5,15.438336
9.0,6,15.538332
-3.0,7,15.67552
-8.0,7,15.788521
-5.0,6,15.888861
3.0,6,16.014863
-9.0,8,16.165858
1.0,5,16.24786
-17.0,8,16.377861
-3.0,5,16.458859
-5.0,7,16.55686
0.0,5,16.61686
-3.0,6,16.694859
3.0,5,16.777858
0.0,5,16.858365
4.0,5,16.939364
6.0,6,17.030761
-2.0,6,17.127752
-10.0,6,17.209753
10.0,5,17.505855
-3.0,5,17.605855
5.0,6,18.37589
-1.0,5,18.436887
9.0,6,18.509887
-8.0,5,18.57089
3.0,8,18.696888
7.0,5,18.779887
-3.0,6,19.321782
0.0,6,19.40178
-12.0,7,19.488782
-9.0,5,19.56578
-7.0,5,19.63878
1.0,8,19.78327
3.0,6,19.886713
4.0,5,19.979715
3.0,6,20.097714
-7.0,8,20.254713
-4.0,8,20.413853
5.0,6,20.599844
4.0,6,20.712847
-2.0,5,20.806847
-11.0,5,20.899361
6.0,5,20.97537
-12.0,5,21.070362
0.0,5,21.164519
0.0,5,21.256512
5.0,5,21.345512
12.0,9,21.501514
-16.0,10,21.68551
-8.0,7,21.826511
3.0,9,21.953017
4.0,6,22.048019
-6.0,5,22.123022
-24.0,6,22.21802
10.0,6,22.299017
-10.0,6,22.38703
12.0,5,22.485174
-6.0,5,22.59616
-1.0,9,22.740239
-5.0,6,22.83724
9.0,8,23.01275
5.0,7,23.117749
0.0,5,23.18075
-2.0,6,23.26175
5.0,6,23.36575
-5.0,7,23.49575
-5.0,5,23.591752
10.0,5,23.679603
-8.0,5,23.763601
-5.0,6,23.88996
-3.0,8,24.033959
10.0,5,24.105959
-4.0,5,24.190958
0.0,6,24.278956
-7.0,6,24.437959
-5.0,6,24.550957
5.0,5,24.629957
6.0,6,24.74596
2.0,12,24.934997
7.0,5,25.014997
11.0,7,25.121998
4.0,6,25.218657
0.0,5,25.287731
-2.0,6,25.38475
-8.0,7,25.511753
-10.0,8,25.632752
-1.0,5,25.703753
-1.0,5,25.77975
-3.0,6,25.87075
-19.0,5,25.961268
11.0,5,26.116279
-8.0,5,26.199266
6.0,8,26.324268
7.0,7,26.442267
-4.0,7,26.570592
-6.0,5,26.670593
-4.0,6,26.780592
2.0,6,26.866596
-13.0,7,26.977111
3.0,6,27.062111
-3.0,7,27.385478
6.0,8,27.52448
2.0,6,27.635477
10.0,7,27.755538
20.0,9,27.896552
5.0,7,28.015401
2.0,5,28.093334
0.0,6,28.199323
1.0,5,28.310321
8.0,5,28.397322
-1.0,5,28.49232
-3.0,5,28.752322
2.0,5,28.830334
5.0,6,28.924527
-9.0,7,29.063527
0.0,5,29.151541
-2.0,5,29.220527
4.0,6,29.309783
-1.0,6,29.391681
0.0,5,29.493682
-8.0,6,29.605681
-5.0,7,29.711692
-6.0,7,29.826681
6.0,5,29.892681
-11.0,5,29.969193
-7.0,7,30.074187
2.0,6,30.163194
-11.0,5,30.232187
-5.0,6,30.321189
18.0,7,30.664541
-3.0,9,30.811539
-5.0,6,30.904604
0.0,6,31.003176
-6.0,5,31.060182
5.0,6,31.164198
0.0,7,31.30019
-4.0,7,31.439178
4.0,5,31.680181
-2.0,5,31.753182
-6.0,6,31.851181
-11.0,5,31.948714
12.0,5,32.026936
-5.0,6,32.124937
-5.0,5,32.205936
4.0,6,32.309936
13.0,8,32.413936
6.0,8,32.524936
5.0,5,32.626936
5.0,6,32.737936
10.0,6,32.935457
-4.0,5,33.031454
0.0,6,33.122455
-4.0,5,33.191453
8.0,5,33.298452
5.0,8,33.456674
8.0,7,33.562681
-3.0,6,33.65173
-2.0,9,33.791671
-4.0,5,33.880672
-1.0,5,33.976832
9.0,5,34.045831
-5.0,6,34.135831
3.0,8,34.26683
10.0,5,34.32883
-6.0,5,34.421829
-3.0,6,34.512831
22.0,6,34.594897
4.0,8,34.705829
9.0,6,34.803073
-1.0,5,34.884074
2.0,5,35.003354
-1.0,7,35.165016
-3.0,6,35.350813
22.0,7,35.493621
-3.0,5,35.59562
-7.0,6,35.726792
12.0,7,35.90072
-12.0,5,36.002429
1.0,8,36.195633
0.0,7,36.352802
6.0,5,36.458042
1.0,6,36.630888
-15.0,7,36.759143
-9.0,10,36.944215
-3.0,5,37.05653
-4.0,7,37.187723
-9.0,6,37.305035
7.0,5,37.39639
-6.0,7,37.56879
14.0,5,38.183942
13.0,6,38.3032
16.0,6,38.704126
-1.0,9,38.916588
6.0,8,39.077797
-5.0,6,39.233081
-2.0,6,39.381814
-10.0,6,216.001438
9.0,6,216.077439
3.0,6,216.181516
1.0,8,216.31144
-3.0,5,216.381439
17.0,7,216.483288
-4.0,7,216.59629
17.0,7,216.698354
4.0,5,216.785288
2.0,6,216.887828
-2.0,5,216.971895
-1.0,5,217.03382
17.0,6,217.122818
2.0,7,217.21482
-3.0,6,217.30582
5.0,6,217.411822
-11.0,5,217.491821
-6.0,5,217.569827
8.0,10,217.778819
-8.0,5,217.86811
-17.0,5,217.934109
2.0,5,218.006395
1.0,5,218.136392
4.0,6,218.647398
-2.0,9,218.80691
-14.0,8,218.944912
5.0,5,219.055909
-11.0,5,219.216805
-1.0,5,219.306802
-9.0,5,219.406805
-6.0,9,219.538803
1.0,5,219.599802
4.0,6,219.694807
6.0,7,219.799807
3.0,7,219.910399
3.0,7,220.033332
-1.0,7,220.134335
11.0,6,220.214332
0.0,7,220.313334
9.0,9,220.462333
-8.0,5,220.544332
5.0,7,220.638661
-2.0,6,220.741661
3.0,5,220.818173
0.0,6,220.902237
-8.0,7,221.097171
-4.0,7,221.214171
1.0,6,221.314171
4.0,7,221.416173
-6.0,8,221.602227
8.0,5,221.677225
-2.0,5,221.75899
-2.0,5,221.837499
