#{"t_start": 1732804559.5656602, "env_id": "sokoban-wide-v0"}
r,l,t
-3.0,9,1.193301
4.0,7,1.2963
6.0,6,1.404299
9.0,7,1.5063
0.0,5,1.582628
-2.0,5,1.666638
-2.0,6,1.812917
-15.0,8,1.915919
-8.0,7,2.005921
-9.0,5,2.063545
-3.0,7,2.174533
3.0,5,2.252466
2.0,7,2.344467
1.0,5,2.448465
4.0,6,2.561467
8.0,5,2.641467
-2.0,5,2.703467
-5.0,8,2.816025
-3.0,6,2.893119
0.0,6,2.983946
-2.0,7,3.079483
-6.0,7,3.208431
2.0,8,3.30543
0.0,10,3.437566
7.0,5,3.506575
1.0,6,3.608567
-9.0,6,3.704575
-9.0,10,4.266695
-1.0,5,4.3547
0.0,7,4.441696
-4.0,5,4.504694
-10.0,7,4.629697
-3.0,6,4.708696
-4.0,8,4.809204
23.0,7,4.903291
7.0,7,4.985205
-3.0,5,5.049203
-8.0,7,5.132204
-3.0,8,5.254204
0.0,5,5.309238
-5.0,6,5.400236
-3.0,5,5.53824
-5.0,7,5.619238
0.0,5,5.689238
5.0,9,5.794748
-13.0,5,5.876746
11.0,5,5.925746
-11.0,10,6.078747
1.0,6,6.165927
4.0,9,6.290916
4.0,5,6.342917
-3.0,8,6.437921
10.0,5,6.542919
-3.0,9,6.668918
0.0,7,6.741921
-5.0,5,6.812426
10.0,5,6.892424
7.0,5,6.949426
2.0,5,7.004425
-3.0,6,7.076426
-10.0,6,7.215426
-8.0,5,7.311425
0.0,8,7.475231
-7.0,7,7.587878
-8.0,6,7.694878
-9.0,6,7.832398
-2.0,8,7.967392
5.0,5,8.054397
-6.0,5,8.136395
-1.0,7,8.264458
10.0,6,8.345392
-5.0,5,8.448392
7.0,6,8.544395
-9.0,7,8.698394
9.0,6,8.817902
1.0,8,9.0987
7.0,5,9.173702
6.0,6,9.289703
2.0,5,9.470795
-8.0,5,9.602791
-3.0,5,9.694794
1.0,6,9.786795
9.0,5,9.869322
-8.0,6,9.980308
-5.0,5,10.085307
2.0,5,10.187307
-7.0,7,10.379547
-2.0,5,10.488548
-3.0,6,10.611547
-8.0,11,10.807549
3.0,6,10.912822
0.0,5,10.995825
-2.0,5,11.096812
9.0,7,11.217812
8.0,6,11.303812
7.0,6,11.408813
6.0,6,11.500812
5.0,5,11.583528
2.0,6,11.679526
-3.0,7,11.767589
-8.0,5,11.838709
-7.0,6,11.941706
-4.0,7,12.030706
-5.0,11,12.21477
-10.0,8,12.344711
8.0,6,12.51071
-9.0,6,12.602708
-7.0,5,12.708705
-6.0,7,12.797706
-2.0,6,12.883211
8.0,7,13.003469
-1.0,6,13.097468
0.0,5,13.188469
14.0,6,13.289469
-5.0,6,13.39347
3.0,8,13.503472
3.0,6,13.606471
11.0,6,13.72247
2.0,6,13.826468
-4.0,5,13.898977
2.0,7,14.031978
-3.0,6,14.114976
3.0,8,14.239022
-1.0,6,14.337186
7.0,6,14.479186
-5.0,5,14.567188
1.0,6,14.675276
-2.0,6,14.748186
-3.0,7,14.841259
-3.0,8,14.993258
0.0,8,15.161332
2.0,5,15.25826
2.0,6,15.379329
-6.0,5,15.447392
7.0,6,15.563331
12.0,5,15.66152
-5.0,7,15.77052
-4.0,5,15.861861
3.0,8,16.014862
-3.0,5,16.123857
-8.0,6,16.214862
-6.0,6,16.306862
-10.0,5,16.38886
2.0,8,16.515861
-9.0,8,16.615859
4.0,7,16.717857
3.0,5,16.792857
6.0,7,16.905363
-9.0,6,17.003364
-10.0,6,17.08675
-4.0,7,17.194759
2.0,7,17.527853
11.0,5,17.618855
-14.0,6,18.390887
9.0,5,18.447886
-6.0,5,18.508886
6.0,6,18.584888
-3.0,5,18.659888
2.0,10,19.283779
1.0,7,19.368779
-4.0,5,19.44278
7.0,8,19.547778
19.0,6,19.637779
-10.0,5,19.72485
17.0,5,19.812206
-18.0,8,19.964711
-5.0,9,20.137712
