#{"t_start": 1732804559.5516562, "env_id": "sokoban-wide-v0"}
r,l,t
1.0,6,1.159305
-6.0,7,1.266303
-6.0,6,1.363305
9.0,5,1.436303
2.0,6,1.528304
6.0,7,1.648633
4.0,6,1.766631
3.0,6,1.876922
9.0,6,1.951923
5.0,6,2.040479
-2.0,6,2.115471
5.0,5,2.186535
-2.0,8,2.304469
-10.0,7,2.429469
11.0,8,2.569474
5.0,5,2.653471
-4.0,7,2.748469
5.0,9,2.863952
0.0,5,2.93202
5.0,5,3.007951
6.0,6,3.091439
-13.0,5,3.186437
9.0,7,3.283435
9.0,8,3.376434
-3.0,5,3.449569
8.0,6,3.53457
3.0,6,3.641572
-5.0,5,3.716579
-7.0,5,4.210579
0.0,6,4.302701
3.0,10,4.440701
-1.0,6,4.516698
-6.0,6,4.621699
-4.0,5,4.696701
2.0,6,4.7777
-6.0,6,4.842209
0.0,5,4.915291
4.0,7,4.997209
-4.0,6,5.075207
-4.0,7,5.154208
5.0,8,5.278737
-2.0,7,5.373242
-2.0,5,5.472241
-6.0,9,5.619245
-8.0,5,5.687241
2.0,7,5.768243
-5.0,5,5.83175
12.0,7,5.92575
1.0,7,6.01775
12.0,5,6.101751
9.0,6,6.189921
7.0,5,6.251922
6.0,6,6.337943
-4.0,6,6.40599
0.0,5,6.464922
-10.0,5,6.587923
7.0,6,6.662922
8.0,6,6.724923
3.0,5,6.775922
-6.0,6,6.876429
-16.0,6,6.952429
1.0,5,7.00743
2.0,9,7.119429
-8.0,7,7.279431
7.0,7,7.423429
1.0,5,7.520883
9.0,7,7.629955
8.0,5,7.730884
11.0,5,7.843402
-1.0,6,7.955396
-8.0,5,8.026397
7.0,5,8.114397
-2.0,6,8.227399
-4.0,6,8.315396
5.0,5,8.384398
-12.0,6,8.499396
9.0,6,8.609397
16.0,5,8.729398
3.0,6,8.843642
-10.0,9,9.140704
-2.0,5,9.244706
-2.0,5,9.315706
1.0,7,9.579795
-13.0,8,9.719798
-9.0,6,9.817801
1.0,7,9.93431
6.0,7,10.056313
13.0,5,10.182311
12.0,5,10.306554
14.0,5,10.457554
4.0,7,10.573551
-6.0,7,10.712551
-3.0,6,10.818553
-5.0,10,10.987818
-10.0,6,11.108816
0.0,5,11.196817
-11.0,5,11.270819
5.0,5,11.351817
-2.0,5,11.436815
-5.0,5,11.511816
-3.0,5,11.59554
2.0,7,11.702532
1.0,7,11.799531
3.0,6,11.876714
-5.0,7,11.995709
-5.0,6,12.074712
2.0,7,12.187709
1.0,6,12.292713
8.0,6,12.384716
-18.0,7,12.567715
9.0,5,12.651709
7.0,5,12.743778
-5.0,7,12.838709
3.0,7,12.963482
-11.0,5,13.035472
4.0,6,13.124482
10.0,9,13.285472
-3.0,6,13.386473
1.0,7,13.49055
10.0,7,13.59348
-9.0,6,13.719474
-2.0,9,13.869978
-10.0,5,13.953979
11.0,5,14.044981
-1.0,6,14.12698
-17.0,5,14.190981
12.0,6,14.297757
2.0,6,14.40819
9.0,5,14.52419
-10.0,9,14.686279
-4.0,6,14.759191
-5.0,7,14.853264
7.0,7,14.986262
19.0,5,15.107329
6.0,8,15.249261
7.0,5,15.357336
8.0,5,15.435402
7.0,5,15.510335
-1.0,5,15.607334
-8.0,6,15.722526
4.0,6,15.816528
0.0,7,15.944874
1.0,5,16.041867
-8.0,5,16.147864
-7.0,7,16.256864
-2.0,7,16.369864
7.0,6,16.468862
-13.0,6,16.554863
4.0,6,16.627861
7.0,7,16.724861
-8.0,5,16.803861
5.0,8,16.930367
-4.0,7,17.041763
4.0,7,17.152754
-3.0,6,17.235755
-1.0,6,17.569861
-5.0,7,17.676858
1.0,6,18.43389
-7.0,5,18.49389
-5.0,6,18.568892
-6.0,5,18.647892
-3.0,7,18.76289
-9.0,5,19.287783
-11.0,7,19.378783
-6.0,7,19.475785
2.0,7,19.574782
14.0,5,19.647784
-4.0,5,19.736788
-10.0,8,19.872209
-5.0,5,19.975715
-17.0,5,20.057717
7.0,7,20.208717
5.0,7,20.328413
-1.0,6,20.472847
-8.0,6,20.636847
5.0,6,20.767847
7.0,6,20.873847
3.0,5,20.949365
-5.0,5,21.037365
0.0,6,21.158516
8.0,5,21.245513
-5.0,5,21.333514
-11.0,5,21.411514
-13.0,5,21.509517
7.0,7,21.660514
1.0,5,21.744515
-4.0,6,21.849529
-6.0,5,21.93002
-9.0,5,21.997022
0.0,8,22.113026
-2.0,5,22.184025
1.0,6,22.278022
-2.0,5,22.34602
-13.0,9,22.515237
