#{"t_start": 1732804559.573667, "env_id": "sokoban-wide-v0"}
r,l,t
-4.0,8,1.177292
-4.0,6,1.259292
-16.0,5,1.346293
15.0,6,1.435292
-2.0,6,1.530292
5.0,5,1.612622
8.0,6,1.731625
2.0,8,1.869911
-1.0,5,1.931912
9.0,6,2.02147
-7.0,5,2.07146
5.0,6,2.16753
-7.0,7,2.272459
-15.0,8,2.417459
-6.0,6,2.513463
5.0,5,2.603459
4.0,8,2.712458
-5.0,5,2.779942
1.0,5,2.849941
4.0,5,2.916948
8.0,5,2.988939
3.0,5,3.05227
-5.0,6,3.169426
-1.0,6,3.251499
-5.0,5,3.309424
7.0,5,3.373034
-1.0,8,3.48756
4.0,9,3.641561
-21.0,7,3.752561
0.0,5,4.226568
6.0,8,4.35869
1.0,5,4.42269
-3.0,8,4.554688
11.0,5,4.622689
-1.0,5,4.69369
-18.0,6,4.767689
5.0,8,4.871207
0.0,6,4.942198
2.0,5,5.001198
0.0,6,5.088198
-5.0,6,5.161205
2.0,7,5.260229
-5.0,5,5.32523
1.0,9,5.516231
4.0,6,5.590234
2.0,8,5.690231
-11.0,6,5.760231
-5.0,10,5.89674
7.0,7,5.979739
2.0,7,6.10491
5.0,6,6.184912
-6.0,9,6.307996
-11.0,5,6.362911
-2.0,5,6.419912
1.0,6,6.535912
1.0,6,6.630912
-2.0,5,6.684912
3.0,7,6.756911
-4.0,5,6.845419
0.0,7,6.932418
12.0,6,6.997419
-3.0,5,7.058419
6.0,5,7.133418
3.0,9,7.36242
-3.0,8,7.503945
1.0,5,7.582871
-12.0,6,7.687871
-13.0,6,7.82639
9.0,5,7.916386
11.0,6,8.012386
-3.0,5,8.097385
4.0,5,8.194388
-9.0,5,8.269385
-12.0,7,8.371387
7.0,5,8.468385
-3.0,5,8.551389
8.0,6,8.693388
7.0,6,8.810895
6.0,8,9.092693
2.0,8,9.240695
2.0,6,9.411695
-2.0,6,9.583785
0.0,7,9.702788
-7.0,5,9.780785
-13.0,8,9.916299
8.0,7,10.043302
-2.0,6,10.1813
12.0,8,10.39754
-4.0,8,10.56154
-3.0,6,10.68054
6.0,5,10.768542
-2.0,7,10.885818
-6.0,7,11.019804
11.0,5,11.115803
-3.0,5,11.197806
3.0,6,11.281807
-7.0,5,11.367806
0.0,7,11.480805
12.0,5,11.562521
-9.0,7,11.673519
-3.0,6,11.747523
3.0,5,11.821702
-8.0,5,11.884704
7.0,6,11.991699
3.0,5,12.058702
0.0,5,12.138699
-3.0,6,12.247704
