#{"t_start": 1732804559.5416594, "env_id": "sokoban-wide-v0"}
r,l,t
-8.0,6,1.166301
-1.0,7,1.2743
3.0,7,1.3923
1.0,6,1.4723
5.0,5,1.550309
-7.0,5,1.628706
5.0,7,1.770628
4.0,6,1.884919
-1.0,7,1.968919
8.0,6,2.059475
2.0,5,2.122468
-2.0,6,2.206467
15.0,5,2.285467
7.0,6,2.364476
-8.0,5,2.468466
-5.0,5,2.552466
-7.0,6,2.662468
-12.0,7,2.755466
-3.0,6,2.836015
0.0,7,2.924949
3.0,6,3.014947
10.0,5,3.070947
5.0,7,3.208434
-10.0,5,3.278507
-6.0,5,3.337431
-4.0,6,3.419569
-4.0,5,3.486567
-1.0,5,3.556567
0.0,7,3.689568
-2.0,6,3.773567
0.0,6,4.263574
4.0,5,4.365696
21.0,8,4.460697
1.0,5,4.524695
7.0,5,4.617697
1.0,5,4.696698
-5.0,5,4.765709
2.0,6,4.829206
-1.0,6,4.912211
-1.0,7,4.988206
2.0,6,5.068205
-8.0,6,5.143205
-4.0,5,5.210213
1.0,8,5.317239
8.0,6,5.404239
-3.0,6,5.558241
-1.0,5,5.617243
0.0,5,5.681247
-13.0,5,5.743241
4.0,5,5.799239
9.0,7,5.907747
-8.0,6,5.968747
-10.0,7,6.088757
-1.0,5,6.158918
3.0,5,6.22492
2.0,5,6.291917
-5.0,7,6.374919
-10.0,6,6.44792
-7.0,6,6.56292
1.0,7,6.670919
-5.0,6,6.73292
-5.0,5,6.784919
1.0,7,6.899425
8.0,6,6.971427
-1.0,5,7.026427
-4.0,6,7.096427
8.0,6,7.189428
-20.0,5,7.333427
-4.0,5,7.432426
-8.0,6,7.543879
-7.0,5,7.623885
-14.0,8,7.785885
-5.0,7,7.909399
2.0,5,7.999393
2.0,6,8.108395
-6.0,6,8.220396
-4.0,8,8.335393
-5.0,5,8.413394
-3.0,9,8.577397
-4.0,5,8.678399
-8.0,5,8.805393
6.0,6,8.891702
-8.0,5,9.131701
4.0,6,9.251703
-2.0,5,9.323703
6.0,5,9.515794
16.0,5,9.651798
1.0,6,9.741796
6.0,5,9.825794
-11.0,6,9.919311
-7.0,6,10.029307
-4.0,7,10.190309
-2.0,5,10.281551
10.0,6,10.47855
0.0,6,10.580548
-11.0,6,10.706548
-7.0,7,10.82655
0.0,6,10.928824
-9.0,6,11.036814
24.0,7,11.168811
-14.0,5,11.249814
1.0,7,11.360814
5.0,5,11.444818
-12.0,11,11.620529
-3.0,11,11.774529
