#{"t_start": 1732804559.5566661, "env_id": "sokoban-wide-v0"}
r,l,t
-8.0,5,1.140295
-9.0,6,1.226293
0.0,5,1.302295
-5.0,5,1.391294
-7.0,5,1.460293
-3.0,8,1.590622
-2.0,6,1.687622
-6.0,7,1.845912
2.0,6,1.922915
-8.0,10,2.056459
-4.0,8,2.173461
5.0,6,2.260459
-5.0,5,2.32947
-4.0,5,2.425459
-5.0,7,2.539459
1.0,6,2.649461
-9.0,5,2.711461
-6.0,6,2.793942
-9.0,5,2.862943
9.0,5,2.928013
2.0,6,3.01394
3.0,8,3.128427
-5.0,8,3.265501
3.0,6,3.337426
5.0,6,3.41756
4.0,5,3.48856
4.0,8,3.613561
9.0,7,3.722563
-5.0,9,4.271688
4.0,6,4.373691
5.0,6,4.44769
-7.0,6,4.54469
1.0,5,4.618689
11.0,6,4.706692
-1.0,6,4.78169
-21.0,9,4.900206
-12.0,7,4.979198
-8.0,6,5.056197
-8.0,6,5.130198
5.0,6,5.215208
-8.0,5,5.286232
20.0,6,5.369232
-3.0,8,5.545233
-1.0,6,5.615235
-1.0,8,5.720231
4.0,6,5.786232
-3.0,5,5.87574
7.0,5,5.92174
-7.0,5,5.983745
-6.0,8,6.115896
3.0,6,6.194913
7.0,7,6.29491
0.0,11,6.420912
-2.0,9,6.596913
-2.0,9,6.698912
0.0,5,6.749916
1.0,5,6.81842
2.0,7,6.92842
-3.0,9,7.02142
12.0,5,7.08442
2.0,6,7.222422
6.0,8,7.393419
-4.0,5,7.480647
-9.0,6,7.574872
7.0,6,7.678874
-4.0,7,7.840393
0.0,6,7.951386
2.0,7,8.061387
2.0,5,8.14339
-2.0,6,8.256387
-6.0,6,8.336386
-9.0,6,8.454386
-4.0,5,8.538388
-2.0,6,8.648388
0.0,5,8.779386
0.0,6,8.863694
4.0,7,9.136693
-8.0,5,9.241695
5.0,7,9.3837
5.0,7,9.610785
6.0,6,9.716788
-1.0,6,9.813788
-7.0,6,9.907304
-3.0,7,10.0353
8.0,7,10.194301
1.0,5,10.323547
-1.0,6,10.479544
-8.0,5,10.570541
-3.0,5,10.682541
6.0,8,10.814543
-9.0,7,10.935818
6.0,5,11.026805
-11.0,5,11.118806
-6.0,7,11.237806
4.0,5,11.307807
3.0,5,11.393807
4.0,5,11.482806
4.0,7,11.591522
5.0,7,11.698523
-10.0,8,11.80852
-2.0,6,11.887705
4.0,7,12.0057
-1.0,5,12.071705
0.0,5,12.1517
-11.0,7,12.273702
-5.0,6,12.3657
4.0,5,12.514704
2.0,5,12.598779
16.0,6,12.716699
-3.0,5,12.7837
-14.0,6,12.856205
-10.0,6,12.975462
-10.0,7,13.080465
-12.0,6,13.174464
-1.0,6,13.282462
-10.0,5,13.370463
7.0,6,13.453465
12.0,7,13.556465
-9.0,6,13.668464
-7.0,6,13.778465
-3.0,5,13.86597
0.0,8,13.999968
-8.0,6,14.098034
-6.0,5,14.159971
3.0,6,14.264014
0.0,5,14.34418
-6.0,5,14.46218
-7.0,6,14.572182
5.0,6,14.682247
4.0,9,14.795181
-10.0,6,14.872254
5.0,5,14.983253
8.0,6,15.114317
-11.0,5,15.207252
-8.0,6,15.341326
