#{"t_start": 1732804559.569666, "env_id": "sokoban-wide-v0"}
r,l,t
-6.0,6,1.143295
-4.0,8,1.262293
5.0,6,1.370296
-4.0,6,1.449293
3.0,6,1.551293
7.0,8,1.676622
10.0,5,1.808912
15.0,7,1.900913
15.0,6,1.982914
-5.0,6,2.052527
-7.0,7,2.161461
-3.0,6,2.24846
-9.0,6,2.331469
-2.0,7,2.45646
19.0,6,2.573548
-1.0,6,2.661461
7.0,5,2.73346
8.0,6,2.813008
-8.0,6,2.890009
7.0,6,2.97994
0.0,6,3.05394
7.0,6,3.172427
17.0,7,3.266425
10.0,7,3.351425
-18.0,6,3.43456
1.0,5,3.504569
-1.0,7,3.627563
15.0,7,3.736569
-5.0,5,4.219568
-3.0,6,4.331689
1.0,8,4.425691
0.0,8,4.553689
-10.0,10,4.695691
13.0,7,4.784194
1.0,7,4.873207
3.0,5,4.932199
9.0,5,4.995274
14.0,8,5.101198
-13.0,5,5.164199
1.0,5,5.236197
9.0,7,5.324232
2.0,6,5.446231
-4.0,8,5.58323
5.0,6,5.657232
6.0,8,5.754232
3.0,6,5.825741
-7.0,7,5.92274
-2.0,6,6.00174
5.0,6,6.107911
-12.0,5,6.174912
8.0,7,6.27291
11.0,5,6.32892
2.0,5,6.391991
-11.0,7,6.484912
10.0,11,6.665912
-1.0,5,6.719917
2.0,6,6.791912
-5.0,6,6.889419
4.0,6,6.957424
-4.0,6,7.02542
-2.0,7,7.11842
-9.0,7,7.27942
4.0,8,7.452426
3.0,8,7.584872
-3.0,5,7.67188
9.0,6,7.815391
-1.0,5,7.895388
-6.0,5,7.975387
13.0,8,8.115387
11.0,6,8.22646
-1.0,6,8.312387
2.0,6,8.427387
2.0,8,8.55439
-9.0,6,8.696389
-3.0,6,8.814897
9.0,6,9.029696
-13.0,7,9.170699
0.0,8,9.347702
-2.0,6,9.569786
1.0,6,9.677788
1.0,6,9.762789
2.0,7,9.882317
12.0,5,9.977303
-3.0,8,10.153301
1.0,7,10.313542
-12.0,6,10.470556
6.0,5,10.564541
8.0,6,10.683542
-4.0,5,10.771544
-8.0,5,10.85732
-8.0,5,10.940807
-13.0,5,11.038808
11.0,6,11.143804
-3.0,7,11.254807
-9.0,7,11.370807
0.0,7,11.483806
-7.0,6,11.580522
-8.0,5,11.663521
-3.0,8,11.764585
13.0,5,11.835703
14.0,9,11.9817
-1.0,5,12.044703
-4.0,8,12.1747
5.0,7,12.297702
-5.0,6,12.383704
1.0,5,12.540706
9.0,5,12.616703
0.0,5,12.716773
12.0,6,12.7937
-2.0,5,12.855219
-11.0,6,12.977463
5.0,6,13.070464
-2.0,6,13.164464
4.0,5,13.249463
-6.0,6,13.360463
1.0,5,13.430465
-1.0,5,13.500465
-8.0,6,13.603472
-5.0,8,13.755473
10.0,5,13.84397
6.0,5,13.91797
-8.0,5,14.012969
0.0,6,14.09797
3.0,7,14.197479
-8.0,7,14.30818
-6.0,7,14.47618
20.0,9,14.642183
-6.0,6,14.717189
0.0,6,14.794182
8.0,5,14.861254
11.0,6,14.991253
5.0,5,15.11133
5.0,6,15.213252
5.0,6,15.341326
-2.0,6,15.434329
12.0,6,15.538325
-2.0,5,15.635969
0.0,5,15.719516
-6.0,7,15.834346
-3.0,6,15.965855
5.0,5,16.076852
9.0,7,16.188856
-1.0,5,16.262852
9.0,5,16.341854
-9.0,6,16.438852
-3.0,7,16.540854
2.0,7,16.628923
-15.0,10,16.773852
-6.0,5,16.854357
-8.0,11,17.026756
-10.0,7,17.137745
-3.0,7,17.237745
-6.0,5,17.555851
-10.0,7,17.661849
11.0,6,18.41988
8.0,5,18.47888
-5.0,6,18.553882
0.0,5,18.633951
-8.0,5,18.714884
10.0,7,19.280773
0.0,5,19.338773
-6.0,7,19.439775
5.0,6,19.513776
1.0,6,19.607773
-1.0,7,19.723838
9.0,5,19.8082
4.0,6,19.920706
6.0,6,20.022708
4.0,7,20.166707
-7.0,6,20.285718
7.0,6,20.409837
3.0,11,20.68184
-6.0,6,20.802839
9.0,7,20.921356
9.0,5,21.003358
1.0,5,21.112512
-10.0,5,21.204502
1.0,6,21.304504
-9.0,8,21.434509
-14.0,7,21.591504
-12.0,5,21.665503
4.0,6,21.780503
1.0,5,21.878011
2.0,6,21.94901
-5.0,8,22.074023
-12.0,5,22.141014
9.0,5,22.225013
11.0,6,22.30801
14.0,5,22.383013
-6.0,5,22.481164
-2.0,6,22.614152
-4.0,8,22.736233
-2.0,5,22.815233
-6.0,5,22.919743
2.0,5,23.027758
-5.0,5,23.102742
7.0,5,23.163742
-13.0,8,23.275752
-9.0,5,23.361743
0.0,5,23.442747
3.0,5,23.556811
2.0,7,23.676596
-4.0,6,23.784594
11.0,5,23.885953
-11.0,6,23.98495
6.0,5,24.071023
-7.0,8,24.209953
-1.0,5,24.273949
3.0,5,24.417952
0.0,5,24.494951
-21.0,5,24.591949
-16.0,9,24.754952
-6.0,7,24.879987
-1.0,6,24.961995
-16.0,6,25.046991
-6.0,5,25.14199
1.0,5,25.21465
-8.0,5,25.283713
-8.0,6,25.380743
0.0,8,25.530743
-8.0,8,25.638746
-11.0,5,25.714745
-17.0,6,25.804743
-17.0,6,25.90126
-5.0,5,26.060267
-4.0,6,26.159262
-8.0,6,26.259259
-3.0,6,26.35626
7.0,6,26.457259
2.0,6,26.566585
0.0,5,26.667585
-8.0,5,26.740586
3.0,6,26.848589
-5.0,10,26.999103
7.0,7,27.095105
-8.0,5,27.428471
0.0,7,27.520472
5.0,7,27.641469
-9.0,6,27.757546
1.0,8,27.87647
-3.0,8,28.011396
2.0,5,28.089318
0.0,5,28.183315
1.0,5,28.290314
2.0,5,28.379315
7.0,6,28.489313
2.0,6,28.761315
2.0,5,28.837325
8.0,6,28.938523
0.0,5,29.046524
2.0,6,29.147533
-1.0,6,29.226521
-1.0,6,29.318758
-4.0,6,29.406766
-6.0,5,29.503675
-15.0,8,29.647675
-5.0,7,29.763674
-6.0,8,29.867674
2.0,9,30.020182
-5.0,9,30.142182
-5.0,7,30.24318
4.0,8,30.366265
-8.0,6,30.686535
-6.0,9,30.84053
-1.0,5,30.914241
3.0,5,30.998169
-5.0,6,31.069176
0.0,7,31.204169
10.0,7,31.335169
-4.0,8,31.553169
-8.0,6,31.737175
-3.0,7,31.848171
-6.0,7,31.967706
-1.0,6,32.080991
3.0,8,32.201929
-8.0,6,32.305929
6.0,6,32.386929
9.0,6,32.470931
0.0,8,32.599929
-8.0,6,32.716929
6.0,7,32.93145
11.0,7,33.060447
-5.0,5,33.135448
-9.0,6,33.242445
0.0,5,33.331454
10.0,8,33.486666
6.0,6,33.577661
-2.0,6,33.672732
5.0,7,33.774665
12.0,6,33.876666
-3.0,6,33.982822
4.0,5,34.052824
7.0,5,34.131824
12.0,7,34.246824
-6.0,6,34.325823
6.0,5,34.417822
2.0,7,34.519824
-3.0,5,34.590888
5.0,5,34.661822
2.0,5,34.72846
-13.0,5,34.810067
-7.0,9,35.000348
0.0,6,35.133002
-3.0,5,35.2608
7.0,6,35.425616
5.0,5,35.523613
-3.0,6,35.643035
2.0,7,35.842078
0.0,8,36.000422
2.0,7,36.166572
8.0,5,36.284059
11.0,5,36.390448
-4.0,5,36.498786
-1.0,5,36.652953
-9.0,5,36.739112
-6.0,6,36.850856
-5.0,6,36.96034
-2.0,5,37.067052
-3.0,6,37.18372
11.0,6,37.302546
2.0,6,37.411878
3.0,5,37.54375
-14.0,7,38.198951
4.0,6,38.548377
-10.0,5,38.701623
-7.0,6,38.844134
13.0,9,39.043618
-3.0,5,39.137469
11.0,5,39.282168
2.0,6,39.419859
2.0,7,216.034431
-14.0,7,216.140434
-10.0,7,216.265434
-3.0,5,216.341433
-5.0,6,216.425436
12.0,5,216.502282
-12.0,5,216.580282
-6.0,8,216.696346
1.0,6,216.795813
-2.0,6,216.90482
5.0,6,216.992814
22.0,5,217.053811
7.0,6,217.142811
12.0,6,217.219813
5.0,5,217.301814
4.0,8,217.452812
-6.0,9,217.586823
-5.0,5,217.702813
9.0,6,217.809888
7.0,5,217.893102
-14.0,6,217.967103
-2.0,7,218.133386
-5.0,7,218.655387
-3.0,6,218.775388
3.0,6,218.867909
-2.0,5,218.965905
8.0,5,219.081905
1.0,6,219.255795
-2.0,12,219.459797
-16.0,6,219.545798
-5.0,7,219.636797
-5.0,6,219.7228
