#{"t_start": 1732804559.5526571, "env_id": "sokoban-wide-v0"}
r,l,t
4.0,5,1.143306
1.0,9,1.276302
-6.0,6,1.384302
9.0,6,1.463302
0.0,6,1.559302
-8.0,6,1.664636
6.0,5,1.76663
1.0,6,1.875921
7.0,6,1.950922
3.0,5,2.016926
10.0,7,2.11447
-8.0,6,2.200471
7.0,5,2.275469
-3.0,5,2.345478
-3.0,6,2.458468
1.0,8,2.605469
5.0,8,2.71447
5.0,6,2.79695
7.0,5,2.863951
-3.0,6,2.948958
-1.0,7,3.040949
0.0,5,3.111515
8.0,6,3.234434
2.0,6,3.304433
0.0,7,3.391535
4.0,6,3.476569
10.0,6,3.564569
8.0,6,3.680575
-3.0,7,4.198586
-2.0,6,4.274698
3.0,7,4.3877
-1.0,7,4.474698
-1.0,6,4.586699
-6.0,6,4.6777
-3.0,8,4.776699
-12.0,6,4.842208
-11.0,7,4.934208
-7.0,8,5.034208
-4.0,7,5.124207
6.0,5,5.189215
-3.0,7,5.289241
5.0,9,5.411241
-2.0,6,5.563241
-6.0,5,5.618244
-4.0,5,5.687241
5.0,5,5.749241
-5.0,9,5.877749
-3.0,6,5.93675
1.0,5,5.99675
11.0,5,6.08875
-4.0,6,6.177929
2.0,5,6.239919
-6.0,5,6.312927
9.0,5,6.364921
-4.0,7,6.448999
-5.0,6,6.587922
-3.0,6,6.661921
6.0,6,6.723922
-6.0,7,6.806921
3.0,6,6.903427
2.0,7,6.981431
-4.0,7,7.067429
-8.0,5,7.133429
-3.0,6,7.279429
-8.0,6,7.411428
0.0,7,7.534882
0.0,6,7.629966
-8.0,5,7.730884
7.0,5,7.843401
-5.0,9,7.989395
-2.0,5,8.080395
0.0,6,8.188398
-10.0,8,8.315395
2.0,5,8.384397
-2.0,8,8.540398
-8.0,7,8.669397
-2.0,6,8.807395
14.0,6,8.928706
-6.0,6,9.150703
0.0,7,9.291705
7.0,9,9.583794
-4.0,6,9.692797
-10.0,5,9.76281
-11.0,10,9.934309
-6.0,5,10.022309
-3.0,6,10.166311
1.0,7,10.32655
2.0,7,10.498552
12.0,8,10.672564
7.0,5,10.744553
5.0,5,10.837071
-2.0,5,10.920826
-8.0,7,11.05182
6.0,11,11.240814
4.0,7,11.351816
15.0,6,11.450814
-4.0,5,11.534814
-3.0,6,11.623534
-5.0,6,11.714531
-3.0,5,11.778609
19.0,8,11.890714
8.0,6,11.994709
-3.0,7,12.096712
-5.0,7,12.203708
0.0,5,12.291712
-9.0,6,12.38472
-2.0,6,12.555714
-1.0,8,12.708709
4.0,8,12.807709
-14.0,6,12.884223
-9.0,7,13.014472
-8.0,6,13.108472
-2.0,5,13.198473
-9.0,5,13.285471
0.0,5,13.369474
-3.0,6,13.456474
-1.0,5,13.525474
-8.0,12,13.749473
-1.0,5,13.837472
-5.0,8,13.975979
4.0,7,14.083987
8.0,6,14.16298
0.0,7,14.282023
-15.0,7,14.407189
-2.0,8,14.57519
-8.0,5,14.672192
7.0,7,14.75819
-2.0,8,14.866262
-3.0,5,14.960261
-9.0,7,15.117327
-7.0,7,15.24926
-1.0,6,15.368335
-4.0,5,15.448351
-4.0,5,15.532334
5.0,6,15.650342
10.0,6,15.746527
1.0,9,15.898863
-7.0,6,16.024866
-7.0,6,16.147864
4.0,6,16.237866
-1.0,6,16.336863
12.0,6,16.430861
-1.0,8,16.554862
-3.0,5,16.616862
1.0,6,16.691863
2.0,8,16.81986
-8.0,6,16.916366
19.0,7,17.027548
-4.0,6,17.113754
0.0,5,17.188753
0.0,8,17.537856
-10.0,7,17.659858
-1.0,6,18.423889
-3.0,6,18.493889
4.0,5,18.555889
4.0,5,18.629891
-3.0,6,18.722893
-5.0,6,19.267781
-6.0,5,19.341784
0.0,7,19.442785
5.0,5,19.497784
1.0,5,19.574781
-9.0,7,19.686782
-8.0,7,19.807275
1.0,7,19.925714
-8.0,6,20.031717
1.0,6,20.160716
1.0,8,20.312719
-9.0,5,20.422846
-3.0,5,20.595846
2.0,5,20.673847
7.0,6,20.801848
-15.0,9,20.948364
-1.0,5,21.036364
-2.0,6,21.157515
1.0,5,21.245511
16.0,6,21.354514
0.0,6,21.447513
1.0,6,21.585512
-6.0,9,21.744513
-11.0,7,21.872512
-9.0,5,21.943019
-13.0,5,22.015028
-9.0,5,22.088024
-4.0,7,22.184024
5.0,6,22.278022
0.0,7,22.376019
6.0,6,22.495174
2.0,5,22.604161
-7.0,5,22.68928
2.0,6,22.779242
-3.0,6,22.877242
-9.0,6,23.021751
2.0,6,23.117751
9.0,5,23.178751
0.0,7,23.270754
-3.0,6,23.371752
-5.0,8,23.529751
-6.0,7,23.665602
7.0,5,23.731607
0.0,8,23.899961
10.0,5,23.975958
4.0,5,24.07002
-5.0,5,24.144962
3.0,6,24.247961
-2.0,5,24.322966
-1.0,6,24.477958
-11.0,6,24.589959
-8.0,5,24.685959
2.0,7,24.799961
-12.0,7,24.921001
0.0,7,25.025999
3.0,5,25.09
10.0,9,25.241658
-2.0,5,25.316657
0.0,9,25.477754
-3.0,5,25.558766
5.0,5,25.630754
-1.0,7,25.729754
-5.0,10,25.877752
2.0,5,25.969271
-9.0,8,26.170271
6.0,6,26.274268
19.0,5,26.351269
-3.0,5,26.435268
0.0,5,26.508268
-13.0,8,26.677594
12.0,7,26.806594
10.0,8,26.918116
-10.0,7,27.026112
-3.0,6,27.11012
15.0,8,27.489481
13.0,7,27.582481
-5.0,5,27.669482
2.0,9,27.824482
-9.0,9,27.974338
-5.0,6,28.070338
-3.0,7,28.195324
-2.0,9,28.382324
-1.0,5,28.469321
2.0,5,28.564322
-3.0,7,28.840342
-3.0,8,28.977542
6.0,6,29.091529
-6.0,6,29.191529
-8.0,5,29.25553
-2.0,6,29.345686
2.0,6,29.436764
-9.0,6,29.553684
-14.0,7,29.674683
0.0,5,29.766683
3.0,5,29.836683
-14.0,5,29.895683
-12.0,7,30.01019
12.0,7,30.110188
-3.0,7,30.217191
-3.0,6,30.304188
-3.0,5,30.378276
27.0,5,30.686544
0.0,6,30.785538
4.0,5,30.869538
1.0,7,30.983178
0.0,6,31.056179
7.0,5,31.131181
-3.0,8,31.281178
4.0,8,31.44918
-8.0,7,31.725182
-19.0,7,31.830184
-1.0,6,31.945715
9.0,7,32.051943
-1.0,5,32.133939
-3.0,5,32.215938
-7.0,6,32.318938
11.0,7,32.412938
9.0,5,32.485941
0.0,6,32.567938
1.0,7,32.71394
14.0,6,32.91494
3.0,5,32.998499
-8.0,5,33.085456
3.0,5,33.162457
9.0,8,33.304453
-3.0,7,33.452675
7.0,6,33.536674
-12.0,7,33.64467
-9.0,8,33.775672
-12.0,6,33.872675
11.0,7,33.996831
-13.0,7,34.088833
-8.0,7,34.202838
0.0,6,34.303832
5.0,7,34.41483
-5.0,5,34.49983
-1.0,8,34.602894
-2.0,5,34.675831
12.0,7,34.771074
-4.0,5,34.860072
3.0,7,35.012356
4.0,8,35.192011
-6.0,9,35.436623
3.0,7,35.567623
7.0,6,35.707754
-1.0,6,35.876666
1.0,6,35.992399
1.0,8,36.179573
-14.0,5,36.299058
7.0,8,36.466541
-14.0,5,36.59468
5.0,5,36.721576
-1.0,5,36.79968
9.0,6,36.91463
1.0,7,37.065026
2.0,6,37.168526
-7.0,6,37.292994
-1.0,8,37.438935
-1.0,6,37.598819
-10.0,5,38.20746
3.0,5,38.312214
9.0,7,38.740667
5.0,9,38.940108
2.0,5,39.056103
4.0,6,39.18202
-6.0,7,39.369775
1.0,7,216.01144
-2.0,5,216.07244
-4.0,7,216.189507
-2.0,6,216.292441
3.0,6,216.379441
6.0,6,216.467443
-1.0,5,216.544289
-5.0,5,216.62029
0.0,7,216.729288
3.0,8,216.859824
0.0,7,216.981886
-13.0,6,217.057822
-2.0,9,217.17982
22.0,5,217.248822
23.0,7,217.369832
-5.0,6,217.479822
-1.0,11,217.649822
-4.0,6,217.787822
2.0,6,217.895111
-7.0,5,217.958112
12.0,6,218.057397
8.0,9,218.657399
0.0,5,218.757395
-1.0,6,218.846911
9.0,6,218.953914
-8.0,5,219.064911
1.0,7,219.268804
-4.0,5,219.354807
4.0,5,219.450805
-3.0,6,219.533803
-6.0,5,219.598804
1.0,6,219.689809
-2.0,6,219.771811
10.0,7,219.886337
4.0,5,219.975336
-8.0,5,220.059334
6.0,5,220.127337
-14.0,7,220.220334
8.0,6,220.297336
4.0,6,220.416334
4.0,7,220.525334
-1.0,5,220.596663
6.0,6,220.682662
7.0,5,220.763663
-1.0,5,220.840175
-1.0,7,220.944177
11.0,7,221.138173
4.0,6,221.240176
3.0,7,221.354173
-3.0,9,221.514174
2.0,6,221.638229
4.0,6,221.734992
-1.0,6,221.823992
-16.0,9,222.010309
8.0,5,222.115307
-2.0,7,222.224308
5.0,6,222.410797
1.0,6,222.517796
0.0,9,222.645798
3.0,7,222.759797
14.0,5,223.079901
6.0,6,223.209894
-6.0,7,223.325153
-11.0,6,223.562153
-1.0,7,223.812501
-2.0,8,223.927009
3.0,6,224.00501
-5.0,7,224.144014
6.0,5,224.229009
1.0,5,224.299009
0.0,6,224.383009
-4.0,6,224.457024
8.0,6,224.618016
16.0,7,224.742239
-1.0,9,224.943762
-3.0,5,225.066754
11.0,5,225.150753
-6.0,5,225.234752
4.0,6,225.365755
5.0,9,225.697756
-2.0,6,225.982949
-1.0,7,226.216947
-6.0,7,226.384887
-9.0,5,226.82589
0.0,7,227.049222
20.0,5,227.228225
1.0,8,227.440283
3.0,5,227.656288
1.0,6,227.741281
-7.0,9,227.893785
-3.0,7,228.027785
-1.0,5,228.111784
-6.0,11,228.27785
-12.0,7,228.378789
7.0,7,228.498784
-9.0,6,228.581784
-6.0,7,228.675784
4.0,7,228.772237
-6.0,5,228.841237
6.0,6,228.941817
-3.0,6,229.038743
7.0,6,229.121745
2.0,5,229.199745
5.0,8,229.336192
-3.0,7,229.447191
5.0,7,229.60219
-7.0,6,229.745191
0.0,5,229.833191
-7.0,7,229.945471
3.0,5,230.017534
12.0,5,230.101468
8.0,8,230.564034
8.0,5,230.628032
2.0,7,230.752032
7.0,7,230.850041
4.0,6,230.927555
6.0,7,231.026591
3.0,5,231.122558
-3.0,6,231.243558
-1.0,5,231.347556
6.0,9,231.549145
-12.0,8,231.740145
-2.0,11,232.167343
12.0,8,232.321475
0.0,6,232.424476
3.0,5,232.513479
-6.0,6,232.658477
-7.0,7,232.770709
-2.0,8,232.918802
-3.0,5,233.021806
2.0,7,233.168801
-2.0,5,233.268804
-1.0,7,233.415807
2.0,5,233.578801
15.0,8,233.76134
-5.0,5,233.875342
-3.0,7,234.10147
-12.0,7,234.236678
18.0,8,234.448678
0.0,5,234.581682
-2.0,6,234.685677
-14.0,6,234.82068
-13.0,9,235.030224
-8.0,5,235.140228
3.0,6,235.298224
-4.0,5,235.407294
7.0,7,235.566292
9.0,6,235.675251
5.0,5,235.766245
5.0,5,235.870243
-4.0,6,236.428939
-4.0,6,236.538944
5.0,8,236.65494
-16.0,6,236.80194
10.0,8,236.979646
-6.0,7,237.091648
-2.0,5,237.217645
7.0,5,237.326822
1.0,6,237.50382
12.0,6,237.598817
-2.0,6,237.711817
-8.0,7,237.909328
3.0,6,238.011328
6.0,6,238.130329
0.0,5,238.265331
-2.0,6,238.410573
3.0,6,238.528574
6.0,7,238.664576
4.0,6,238.792577
10.0,7,238.920088
5.0,5,239.008086
7.0,6,239.159086
-7.0,6,239.275087
11.0,5,239.415089
7.0,7,239.666739
-4.0,6,239.781246
-3.0,5,239.865567
0.0,8,240.021125
-6.0,6,240.157127
5.0,7,240.301124
-5.0,7,240.481125
1.0,9,240.676127
0.0,6,240.808127
0.0,7,240.928639
2.0,6,241.021832
-5.0,7,241.15747
-7.0,8,241.300473
6.0,6,241.42047
-9.0,7,241.59947
-8.0,7,241.763519
7.0,6,241.925019
13.0,6,242.01703
-16.0,6,242.137019
8.0,8,242.268019
7.0,5,242.348018
5.0,6,242.472177
-6.0,5,242.542164
-3.0,6,242.633164
2.0,6,242.758164
-2.0,6,242.848164
2.0,8,242.971673
15.0,8,246.447778
6.0,5,246.522788
-7.0,7,246.627778
-6.0,6,246.711778
6.0,6,246.800778
1.0,6,246.887779
-8.0,5,246.979111
-4.0,6,247.073108
-12.0,6,247.18611
