#{"t_start": 1732804559.5616581, "env_id": "sokoban-wide-v0"}
r,l,t
-7.0,5,1.136303
-4.0,5,1.207378
2.0,6,1.298303
-3.0,6,1.406301
-3.0,6,1.488302
-8.0,7,1.598706
-7.0,6,1.698632
1.0,5,1.825919
3.0,5,1.893919
0.0,5,1.95192
19.0,6,2.042478
7.0,6,2.130472
4.0,5,2.19447
6.0,5,2.269469
-13.0,7,2.393467
0.0,5,2.463467
-4.0,5,2.561471
1.0,8,2.68047
4.0,7,2.778476
7.0,5,2.842951
-17.0,6,2.927958
-9.0,8,3.033948
-3.0,6,3.124435
-3.0,6,3.237432
4.0,6,3.308433
-9.0,5,3.368432
7.0,7,3.469568
2.0,5,3.540568
4.0,5,3.63357
1.0,6,3.718572
6.0,7,4.236576
0.0,6,4.348698
4.0,6,4.417699
-13.0,6,4.493698
8.0,8,4.632698
2.0,5,4.702698
-4.0,6,4.777698
3.0,5,4.837207
7.0,5,4.906292
5.0,6,4.979208
-2.0,6,5.051205
9.0,6,5.126206
10.0,6,5.211218
0.0,5,5.28124
2.0,8,5.38824
9.0,6,5.541243
5.0,11,5.67924
2.0,7,5.760241
-4.0,5,5.822748
-6.0,7,5.917748
0.0,6,5.989748
2.0,5,6.081749
-11.0,7,6.18192
-1.0,6,6.260918
14.0,7,6.34592
1.0,5,6.408921
-9.0,6,6.490919
4.0,8,6.64092
4.0,6,6.70692
-4.0,5,6.754924
-14.0,7,6.868427
-3.0,5,6.934427
-3.0,5,6.985428
4.0,5,7.045427
5.0,5,7.111427
-1.0,7,7.271428
10.0,6,7.403427
-10.0,5,7.49488
2.0,7,7.606886
13.0,7,7.750884
1.0,5,7.849401
14.0,5,7.947394
-5.0,5,8.018395
-3.0,5,8.106394
-5.0,6,8.219397
-5.0,6,8.307395
-1.0,5,8.377396
1.0,6,8.491394
5.0,9,8.662397
0.0,8,8.835641
7.0,5,9.036703
-8.0,6,9.163703
-3.0,5,9.270702
-3.0,5,9.420704
2.0,5,9.576794
2.0,6,9.684797
2.0,6,9.768797
4.0,6,9.872323
-9.0,5,9.969321
-7.0,7,10.113309
-5.0,5,10.214623
4.0,6,10.38155
2.0,6,10.50455
-2.0,5,10.614549
13.0,5,10.70355
-3.0,7,10.831071
-13.0,5,10.915825
19.0,8,11.063813
6.0,10,11.233814
6.0,6,11.326815
-12.0,5,11.411815
-11.0,5,11.489814
12.0,5,11.57111
13.0,6,11.670528
-1.0,9,11.791529
12.0,6,11.867712
-26.0,8,12.001708
0.0,5,12.067711
7.0,6,12.162708
-2.0,5,12.257778
-4.0,5,12.331708
2.0,8,12.53171
-8.0,7,12.645709
5.0,6,12.752707
-6.0,5,12.819709
9.0,9,12.971471
-3.0,7,13.076471
5.0,5,13.154473
