#{"t_start": 1732746694.4154086, "env_id": "sokoban-narrow-v0"}
r,l,t
-6.0,6,7.343229
2.0,7,7.407709
0.0,6,7.458188
-1.0,8,7.47384
10.0,9,7.525166
-2.0,12,7.589222
5.0,17,7.737153
-2.0,5,7.813336
-3.0,8,7.830885
23.0,11,7.96479
6.0,8,7.96479
-1.0,7,8.037593
4.0,6,8.094764
-7.0,5,8.110392
-3.0,8,8.177334
8.0,6,8.246192
2.0,6,8.246192
-3.0,8,8.312979
-6.0,7,8.391633
9.0,8,8.410377
-6.0,7,8.47599
-2.0,6,8.551334
14.0,11,8.631836
4.0,5,8.641863
-4.0,8,8.700598
0.0,5,8.761556
-9.0,10,8.833993
2.0,7,8.860739
7.0,6,8.955192
-10.0,7,9.01963
2.0,10,9.092071
7.0,11,9.158761
5.0,7,9.180323
2.0,9,9.237638
-8.0,8,9.313779
-3.0,8,9.377032
3.0,6,9.439786
7.0,7,9.462195
2.0,6,9.522372
8.0,6,9.522372
4.0,6,9.606797
-4.0,5,9.664968
2.0,5,9.664968
7.0,5,9.731036
-13.0,8,9.749824
-5.0,8,9.818907
6.0,7,9.895487
-9.0,8,9.958751
0.0,6,9.975385
-1.0,6,10.034321
-2.0,11,10.116373
-2.0,9,10.182999
-8.0,11,10.251875
-3.0,7,10.318767
0.0,7,10.34504
2.0,6,10.398172
-1.0,7,10.464267
-4.0,7,10.488917
-12.0,11,10.56929
-4.0,7,10.625516
3.0,5,10.688524
6.0,8,10.710166
3.0,6,10.767341
1.0,11,10.851481
-7.0,8,10.923396
-8.0,6,11.001064
-7.0,9,11.02154
15.0,7,11.086188
-19.0,5,11.148965
2.0,7,11.16832
4.0,11,11.231565
-5.0,10,11.319699
-6.0,6,11.3864
1.0,7,11.449559
2.0,6,11.466685
6.0,5,11.518821
-4.0,6,11.543192
4.0,7,11.608429
-2.0,6,11.664314
13.0,6,11.664314
-7.0,8,11.746619
1.0,6,11.813117
6.0,7,11.813117
-5.0,8,11.891911
-7.0,8,11.958523
-8.0,11,12.040631
-12.0,11,12.105189
-2.0,7,12.173762
-4.0,6,12.227796
-7.0,8,12.252333
-8.0,8,12.306545
6.0,14,12.445826
-1.0,6,12.470807
-4.0,7,12.525042
-6.0,6,12.549883
-12.0,7,12.61567
-5.0,9,12.692358
-10.0,10,12.764768
-9.0,7,12.831244
4.0,10,12.900534
-13.0,9,12.967218
-4.0,9,13.049592
-4.0,7,13.049592
6.0,7,13.126824
6.0,6,13.185304
-12.0,9,13.216475
3.0,5,13.283092
-23.0,8,13.342727
-3.0,19,13.488298
-10.0,6,13.514246
2.0,6,13.582846
-1.0,6,13.582846
-3.0,6,13.649587
-3.0,5,13.718576
5.0,6,13.718576
2.0,10,13.78529
9.0,6,13.852113
-2.0,8,13.937381
4.0,6,13.942388
-9.0,10,14.00344
10.0,7,14.070131
2.0,8,14.148728
-5.0,7,14.166993
-4.0,5,14.231299
-11.0,10,14.2879
-2.0,6,14.309944
-1.0,5,14.409466
5.0,6,14.476228
-3.0,9,14.501112
12.0,6,14.564622
-2.0,8,14.631097
7.0,6,14.647525
1.0,6,14.712465
-6.0,8,20.491055
7.0,9,20.570493
-2.0,5,20.578566
-8.0,8,20.643034
-6.0,8,20.718058
1.0,14,20.778771
1.0,6,20.845394
-2.0,8,20.927721
-1.0,5,20.927721
0.0,10,21.012712
6.0,9,21.079386
-7.0,8,21.148357
-5.0,5,21.167043
7.0,6,21.231576
-3.0,5,21.240463
1.0,19,21.381954
1.0,7,21.443023
2.0,8,21.50946
13.0,8,21.572616
4.0,10,21.639456
-6.0,6,21.661506
-3.0,6,21.718097
-18.0,7,21.784942
11.0,8,21.806777
3.0,7,21.861105
-1.0,6,21.918047
-1.0,11,21.990932
-13.0,7,22.013615
3.0,7,22.089588
-5.0,11,22.184871
-11.0,10,22.297646
-5.0,7,22.366491
1.0,10,22.442934
-10.0,10,22.518079
-9.0,5,22.540143
9.0,6,22.611393
1.0,8,22.669466
4.0,7,22.736289
-1.0,5,22.754993
-3.0,6,22.830896
1.0,10,22.893832
4.0,5,22.916246
-1.0,6,22.992035
-2.0,6,23.00767
0.0,6,23.073309
0.0,8,23.151861
-16.0,9,23.231189
2.0,5,23.239126
-1.0,6,23.303489
2.0,10,23.370224
0.0,9,23.448855
-6.0,5,23.474716
6.0,6,23.544081
-7.0,6,23.553024
-11.0,12,23.679253
-8.0,8,23.694878
-11.0,5,23.753244
17.0,12,23.829974
6.0,7,23.891289
-3.0,6,23.891289
0.0,8,24.176489
