#{"t_start": 1732804559.5726662, "env_id": "sokoban-wide-v0"}
r,l,t
9.0,5,1.127295
7.0,8,1.248293
-3.0,5,1.324299
-5.0,7,1.435293
11.0,9,1.577621
8.0,6,1.674622
-10.0,6,1.816911
11.0,5,1.885911
-1.0,5,1.942912
13.0,6,2.033459
-1.0,7,2.14046
-7.0,7,2.227459
1.0,8,2.372459
-7.0,10,2.537459
2.0,7,2.647461
1.0,5,2.712459
0.0,5,2.779942
-5.0,7,2.877943
1.0,5,2.94694
-11.0,6,3.02494
1.0,7,3.142427
0.0,6,3.241426
-12.0,6,3.310425
7.0,5,3.374035
4.0,6,3.46056
2.0,6,3.54756
3.0,5,3.642562
-5.0,9,4.194569
7.0,5,4.262689
1.0,6,4.359691
-8.0,6,4.43569
-3.0,8,4.57069
3.0,6,4.659691
0.0,5,4.727701
-2.0,6,4.792198
13.0,6,4.871206
0.0,6,4.943199
0.0,6,5.017199
3.0,13,5.186198
-2.0,5,5.26123
3.0,6,5.343231
-1.0,7,5.506232
-7.0,5,5.57023
7.0,6,5.638232
0.0,5,5.706232
-4.0,5,5.761232
5.0,5,5.83974
0.0,7,5.91974
-9.0,6,5.99974
9.0,9,6.14492
-2.0,6,6.222913
5.0,7,6.31892
-10.0,6,6.388991
-6.0,7,6.483912
16.0,5,6.592913
0.0,7,6.676912
2.0,5,6.725914
2.0,7,6.81942
12.0,6,6.914419
2.0,6,6.97542
7.0,5,7.03642
-15.0,6,7.116419
8.0,9,7.334419
4.0,5,7.427421
-13.0,5,7.518872
-2.0,8,7.650943
1.0,7,7.813392
3.0,5,7.893388
-13.0,5,7.973387
-11.0,7,8.097387
5.0,8,8.244388
-7.0,9,8.372388
5.0,6,8.488388
-1.0,8,8.636394
5.0,6,8.778386
-3.0,5,8.850693
8.0,6,9.110694
3.0,5,9.210703
-8.0,5,9.284697
-4.0,6,9.490804
7.0,8,9.675788
5.0,6,9.760792
8.0,7,9.880302
16.0,7,10.0083
3.0,6,10.152302
-3.0,5,10.235625
-3.0,5,10.390557
-6.0,7,10.539541
6.0,6,10.668541
-8.0,7,10.786543
18.0,8,10.925856
12.0,6,11.037807
-13.0,6,11.142804
-15.0,8,11.266867
9.0,7,11.381807
7.0,5,11.468806
-7.0,5,11.547805
3.0,7,11.66152
-2.0,5,11.722522
-8.0,6,11.811192
-1.0,6,11.885705
9.0,7,12.004699
-11.0,9,12.138705
-3.0,7,12.262702
4.0,5,12.338701
-2.0,5,12.481704
0.0,7,12.596703
-3.0,7,12.731702
-3.0,5,12.7917
8.0,7,12.903836
-2.0,7,13.027462
-1.0,5,13.092462
-1.0,5,13.183464
-5.0,7,13.298464
-18.0,6,13.404464
6.0,6,13.484472
4.0,6,13.580526
-1.0,7,13.717464
-7.0,6,13.821462
-11.0,5,13.89597
-6.0,5,13.99097
3.0,5,14.066977
-2.0,8,14.173971
11.0,5,14.265014
21.0,7,14.39118
-9.0,7,14.544181
7.0,6,14.654245
1.0,7,14.743184
10.0,7,14.837254
9.0,6,14.949253
-1.0,5,15.073253
-10.0,7,15.194252
-11.0,6,15.327326
1.0,10,15.476325
-5.0,5,15.570324
8.0,6,15.694513
-12.0,6,15.782514
-7.0,5,15.869855
7.0,6,15.993856
-16.0,9,16.159851
-1.0,8,16.285851
-9.0,7,16.398853
11.0,6,16.492855
-5.0,5,16.562853
10.0,7,16.651854
-3.0,6,16.749853
7.0,5,16.815851
-5.0,6,16.913357
1.0,6,17.012756
7.0,6,17.098745
-19.0,8,17.218746
-7.0,6,17.553853
-13.0,6,17.643849
-6.0,6,18.40588
8.0,8,18.50388
0.0,5,18.563884
4.0,5,18.642889
-9.0,7,18.76188
11.0,7,19.314775
-2.0,7,19.411775
-8.0,5,19.468775
-7.0,5,19.542773
-3.0,6,19.632773
-11.0,6,19.747209
17.0,9,19.894705
0.0,8,20.048708
9.0,8,20.211705
11.0,6,20.310841
-1.0,5,20.435837
-2.0,7,20.619836
3.0,7,20.767839
5.0,6,20.878353
-9.0,5,20.948354
-13.0,6,21.065359
3.0,7,21.202502
-3.0,8,21.338505
4.0,6,21.441505
-3.0,8,21.614503
3.0,5,21.678504
-3.0,5,21.777503
0.0,6,21.888012
0.0,5,21.950011
4.0,5,22.024013
1.0,5,22.097017
-2.0,6,22.18901
2.0,6,22.276009
5.0,7,22.381012
7.0,5,22.479164
-3.0,5,22.591152
1.0,6,22.687309
1.0,6,22.774235
-1.0,5,22.869745
2.0,5,22.992743
-13.0,7,23.100742
-3.0,6,23.173742
-3.0,8,23.291744
-1.0,9,23.441746
8.0,7,23.584745
6.0,9,23.728596
-2.0,6,23.869446
11.0,5,23.944949
1.0,6,24.056017
4.0,5,24.12895
-3.0,5,24.218953
3.0,7,24.328952
12.0,7,24.496952
-1.0,8,24.65695
-11.0,5,24.739952
-6.0,5,24.811949
-9.0,5,24.90599
-6.0,5,24.976989
11.0,7,25.074991
-5.0,6,25.184486
1.0,6,25.268652
0.0,7,25.378742
1.0,8,25.528743
-3.0,6,25.614746
-3.0,6,25.696745
-7.0,5,25.773743
-5.0,10,25.934259
-6.0,6,26.110261
9.0,6,26.210326
-8.0,5,26.28426
-6.0,5,26.37326
8.0,6,26.46626
-4.0,8,26.613585
-11.0,6,26.725585
-4.0,6,26.831589
-3.0,6,26.91311
-16.0,5,26.997103
-8.0,10,27.338104
6.0,5,27.473472
