#{"t_start": 1732804559.5097039, "env_id": "sokoban-wide-v0"}
r,l,t
-3.0,7,1.207259
-7.0,6,1.300255
15.0,7,1.415256
3.0,6,1.502256
-7.0,7,1.615257
5.0,6,1.71359
3.0,7,1.872874
-9.0,5,1.937874
-3.0,7,2.025875
-6.0,7,2.1155
-10.0,5,2.207425
-3.0,5,2.259424
-1.0,6,2.357422
10.0,7,2.486421
-3.0,5,2.554487
0.0,6,2.671425
-2.0,5,2.738424
-6.0,6,2.822505
-4.0,6,2.899905
-10.0,5,2.969974
-1.0,5,3.043903
-2.0,6,3.119354
-6.0,5,3.20939
-5.0,8,3.330387
9.0,8,3.425387
-2.0,7,3.526522
5.0,5,3.598523
-2.0,8,3.744532
-16.0,5,3.820589
-2.0,6,4.30253
5.0,5,4.405652
17.0,7,4.489654
-3.0,7,4.603653
2.0,5,4.672651
-3.0,6,4.760655
-6.0,8,4.858162
-1.0,6,4.939169
1.0,5,4.995162
0.0,5,5.058163
16.0,5,5.128162
1.0,5,5.182162
7.0,9,5.315755
-6.0,6,5.394196
-2.0,6,5.511193
10.0,7,5.637193
-8.0,6,5.710208
4.0,7,5.797194
-6.0,7,5.879703
-7.0,5,5.954703
5.0,5,6.008703
8.0,7,6.127705
0.0,5,6.200875
-4.0,6,6.277873
-16.0,6,6.361875
11.0,5,6.414873
1.0,5,6.473876
8.0,6,6.591876
-6.0,6,6.681875
5.0,6,6.751875
-1.0,5,6.801879
0.0,8,6.928381
4.0,6,6.999382
5.0,5,7.054384
-5.0,5,7.115383
-8.0,6,7.203382
-2.0,5,7.330385
10.0,5,7.446382
-2.0,5,7.537834
3.0,8,7.665843
-10.0,5,7.756838
6.0,6,7.893357
6.0,5,7.992348
-7.0,5,8.052349
-11.0,6,8.166349
-10.0,7,8.29041
-4.0,6,8.377348
0.0,10,8.556351
13.0,5,8.645353
3.0,6,8.781354
16.0,5,8.879858
5.0,7,9.125659
7.0,6,9.23566
-11.0,6,9.35166
-3.0,5,9.532755
17.0,9,9.743752
