#{"t_start": 1732804559.5266593, "env_id": "sokoban-wide-v0"}
r,l,t
-5.0,7,1.191377
7.0,5,1.2643
6.0,5,1.340303
0.0,5,1.4333
4.0,6,1.5123
0.0,5,1.599302
-2.0,8,1.72563
-5.0,7,1.879919
-8.0,7,1.96992
-3.0,7,2.072476
-8.0,5,2.134468
-2.0,7,2.23447
4.0,6,2.325468
6.0,7,2.449466
0.0,7,2.565466
2.0,6,2.674469
-12.0,7,2.764466
-10.0,8,2.869951
1.0,5,2.938021
7.0,7,3.038947
-1.0,6,3.124433
-1.0,5,3.220434
6.0,8,3.325431
-5.0,5,3.388432
-4.0,5,3.454567
1.0,5,3.526571
-9.0,6,3.613571
0.0,7,3.737577
14.0,6,4.246575
6.0,6,4.335699
7.0,8,4.442698
6.0,5,4.509696
-1.0,6,4.620697
-7.0,6,4.709699
-1.0,6,4.790698
5.0,5,4.842206
-6.0,5,4.908215
-5.0,6,4.979207
1.0,9,5.096204
17.0,7,5.176205
9.0,6,5.267204
-13.0,9,5.394241
-1.0,6,5.523238
-11.0,6,5.621237
-20.0,5,5.676239
5.0,7,5.771248
8.0,5,5.82224
-3.0,6,5.919747
-3.0,5,5.969748
4.0,7,6.075748
-1.0,9,6.211919
5.0,7,6.303918
-1.0,7,6.38692
-7.0,6,6.45792
-3.0,8,6.62092
5.0,8,6.71392
-2.0,6,6.775925
10.0,5,6.841428
7.0,8,6.964427
-1.0,7,7.038428
-12.0,5,7.099428
-4.0,8,7.264427
-1.0,6,7.385426
-5.0,5,7.484429
1.0,7,7.595888
5.0,5,7.681882
-3.0,5,7.792888
-3.0,6,7.903402
3.0,5,8.000394
5.0,7,8.118394
-8.0,5,8.210396
-7.0,6,8.310395
0.0,5,8.374393
6.0,7,8.508393
6.0,5,8.590397
4.0,5,8.688398
2.0,6,8.829394
8.0,6,8.919705
-6.0,6,9.173702
-3.0,9,9.335704
2.0,6,9.541807
-5.0,5,9.678796
-2.0,5,9.753798
-4.0,5,9.837797
1.0,5,9.915313
7.0,6,10.026307
3.0,6,10.15831
1.0,8,10.341549
6.0,6,10.503551
-3.0,5,10.591548
-4.0,9,10.764552
2.0,8,10.906815
-5.0,6,11.004815
-4.0,6,11.129813
0.0,5,11.216814
-2.0,5,11.288814
6.0,5,11.370814
2.0,8,11.507813
-5.0,6,11.601485
2.0,5,11.680527
-3.0,5,11.749529
