#{"t_start": 1732804559.5486577, "env_id": "sokoban-wide-v0"}
r,l,t
3.0,5,31.43018
2.0,7,31.708182
-3.0,7,31.818186
-3.0,6,31.933708
-7.0,7,32.036938
2.0,6,32.136941
9.0,5,32.218937
-4.0,6,32.321937
-7.0,5,32.393937
-3.0,6,32.474943
-7.0,6,32.552937
-7.0,7,32.699939
-6.0,5,32.88794
2.0,6,32.986519
-13.0,7,33.107559
-3.0,6,33.193458
11.0,5,33.288453
6.0,10,33.485675
-16.0,6,33.576674
4.0,6,33.663669
4.0,5,33.753671
-6.0,7,33.858674
5.0,5,33.957184
-6.0,5,34.03083
16.0,5,34.091832
7.0,7,34.205836
-14.0,14,34.43283
0.0,8,34.549833
-3.0,5,34.6199
-12.0,6,34.69983
23.0,5,34.774073
2.0,9,34.946838
7.0,8,35.114358
1.0,7,35.314809
-2.0,7,35.479624
-5.0,6,35.589621
-1.0,9,35.831946
-7.0,5,35.928237
-4.0,7,36.075232
6.0,5,36.205636
5.0,10,36.427488
-14.0,8,36.622845
-6.0,7,36.771634
5.0,10,36.955691
7.0,7,37.103904
10.0,7,37.247647
-2.0,5,37.335072
3.0,7,37.463514
-2.0,5,37.600314
2.0,7,38.252497
-7.0,5,38.585994
9.0,5,38.742661
-5.0,5,38.859616
5.0,9,39.058106
4.0,5,39.153474
-1.0,7,39.354748
7.0,6,39.465946
3.0,7,216.07444
6.0,5,216.158449
10.0,6,216.270442
-11.0,7,216.372441
1.0,5,216.442448
9.0,8,216.568289
15.0,7,216.675296
5.0,7,216.783296
14.0,9,216.937828
0.0,7,217.033822
4.0,5,217.099819
-6.0,6,217.182819
-2.0,5,217.250823
10.0,5,217.334819
-2.0,6,217.452821
-3.0,6,217.535822
4.0,7,217.652821
0.0,5,217.779821
-2.0,5,217.864108
5.0,5,217.934111
3.0,7,218.038397
-5.0,7,218.607396
-3.0,6,218.704393
9.0,6,218.820911
-10.0,5,218.897917
-8.0,8,219.06791
17.0,6,219.251805
-8.0,5,219.337803
7.0,7,219.465805
2.0,7,219.563806
10.0,9,219.692809
5.0,6,219.774806
-4.0,5,219.85634
8.0,6,219.950338
-5.0,6,220.061333
-9.0,6,220.147336
6.0,7,220.238333
3.0,6,220.318334
4.0,7,220.450333
8.0,6,220.539334
9.0,6,220.624661
5.0,9,220.766663
1.0,6,220.859175
-10.0,5,220.930172
4.0,5,221.081172
-3.0,8,221.227172
7.0,9,221.368236
-8.0,6,221.472174
2.0,6,221.61523
0.0,7,221.722225
1.0,6,221.812992
9.0,6,221.931502
-5.0,5,222.036308
9.0,5,222.135307
-5.0,5,222.210309
0.0,5,222.312306
-18.0,6,222.490796
11.0,6,222.589796
1.0,6,222.661801
1.0,7,222.773798
-5.0,6,223.119896
4.0,5,223.233894
3.0,8,223.37215
2.0,6,223.728562
8.0,5,223.815501
0.0,5,223.886008
-10.0,6,223.965009
6.0,6,224.07101
1.0,6,224.178011
9.0,7,224.28901
2.0,7,224.386009
10.0,7,224.480011
1.0,7,224.656657
-5.0,6,224.761235
-8.0,5,224.878756
-11.0,7,225.049756
-1.0,6,225.152753
3.0,6,225.255752
6.0,5,225.367754
-5.0,5,225.523755
2.0,6,225.86128
-5.0,6,226.051948
2.0,5,226.219947
-3.0,6,226.364882
1.0,6,226.828894
3.0,6,227.029221
-5.0,5,227.203226
-3.0,6,227.36823
6.0,5,227.50228
-2.0,5,227.689281
-6.0,5,227.770289
-10.0,6,227.874786
-1.0,6,227.962785
7.0,5,228.065784
-10.0,6,228.158784
9.0,7,228.264793
-10.0,8,228.381789
1.0,6,228.490784
8.0,7,228.584784
-1.0,6,228.667785
-4.0,6,228.747783
19.0,5,228.81224
2.0,5,228.880743
8.0,5,228.970742
0.0,6,229.066744
-3.0,6,229.153743
-14.0,5,229.240178
-1.0,7,229.35519
8.0,5,229.440191
-32.0,6,229.56719
2.0,5,229.682191
7.0,6,229.792192
7.0,8,229.93547
5.0,6,230.018531
-3.0,5,230.103467
-1.0,5,230.534033
0.0,8,230.632031
-1.0,5,230.719032
-10.0,8,230.841032
1.0,7,230.930556
7.0,9,231.060556
-1.0,5,231.164558
2.0,6,231.293553
-10.0,7,231.428555
-1.0,5,231.551143
-3.0,7,231.721149
14.0,7,232.09124
-10.0,6,232.187342
-5.0,6,232.305345
7.0,5,232.391475
-5.0,6,232.485479
-32.0,6,232.644476
12.0,5,232.714475
-3.0,6,232.823709
2.0,6,232.941801
