#{"t_start": 1732804559.5506563, "env_id": "sokoban-wide-v0"}
r,l,t
-2.0,6,1.159307
0.0,6,1.250303
8.0,5,1.325305
5.0,6,1.427303
-4.0,5,1.497303
-7.0,5,1.579374
-4.0,6,1.678633
4.0,6,1.825922
9.0,6,1.902921
19.0,5,1.961921
-4.0,7,2.061469
4.0,5,2.134474
-2.0,6,2.212472
4.0,5,2.29247
5.0,6,2.402469
6.0,5,2.472469
17.0,7,2.60647
1.0,6,2.689471
-3.0,5,2.761469
-8.0,7,2.851953
-2.0,5,2.918022
-4.0,6,3.00795
5.0,6,3.092439
10.0,5,3.186437
-1.0,8,3.294434
22.0,6,3.367434
-14.0,6,3.450569
-18.0,6,3.533579
17.0,8,3.681643
-7.0,6,3.76557
12.0,6,4.256577
1.0,6,4.367698
3.0,5,4.4237
10.0,6,4.502699
2.0,6,4.6107
-3.0,7,4.710701
-5.0,8,4.811208
-6.0,6,4.889217
4.0,6,4.962209
-4.0,5,5.022209
10.0,6,5.104208
3.0,6,5.182216
-4.0,9,5.300242
-9.0,5,5.374242
6.0,5,5.473241
-4.0,5,5.57724
-5.0,6,5.644242
2.0,5,5.711242
4.0,5,5.769243
5.0,7,5.87975
4.0,5,5.92575
-3.0,7,6.01875
13.0,6,6.120488
-9.0,8,6.23092
-4.0,5,6.29992
-5.0,5,6.354923
2.0,7,6.440924
1.0,6,6.554922
-9.0,5,6.635922
-2.0,7,6.715923
-14.0,7,6.795923
2.0,8,6.922429
3.0,5,6.972432
10.0,6,7.04143
8.0,6,7.120429
9.0,8,7.29443
17.0,7,7.441429
7.0,5,7.535883
-1.0,7,7.648885
-3.0,5,7.752888
3.0,6,7.871402
-4.0,9,8.026397
-7.0,7,8.147397
-9.0,8,8.290396
-15.0,6,8.374399
-4.0,5,8.473396
-6.0,6,8.570398
-10.0,6,8.693399
-12.0,8,8.856704
12.0,5,9.075706
-6.0,5,9.172705
20.0,5,9.279704
-10.0,5,9.38271
-7.0,5,9.580795
-3.0,6,9.693798
-9.0,6,9.778799
-1.0,7,9.897311
-4.0,7,10.02331
-1.0,6,10.167312
0.0,8,10.345556
-5.0,6,10.500553
-2.0,5,10.597551
-7.0,6,10.712551
1.0,7,10.838072
-14.0,5,10.921827
1.0,6,11.029815
4.0,5,11.12382
-6.0,6,11.227816
-4.0,7,11.335817
3.0,9,11.487816
-4.0,9,11.624532
7.0,6,11.715532
-6.0,9,11.841712
-2.0,6,11.916715
21.0,1,11.95271
0.0,6,12.034709
-7.0,9,12.17171
-8.0,7,12.292712
-11.0,8,12.410716
3.0,6,12.587772
10.0,6,12.709709
-3.0,5,12.77271
-16.0,9,12.886223
18.0,7,13.015473
1.0,5,13.098472
11.0,5,13.179474
20.0,5,13.264473
4.0,5,13.350474
-8.0,6,13.445474
-4.0,6,13.527475
-4.0,7,13.655476
-6.0,6,13.770474
0.0,5,13.859979
2.0,6,13.953979
2.0,10,14.113981
1.0,5,14.178977
5.0,6,14.283024
3.0,6,14.385191
1.0,5,14.51019
-15.0,8,14.657202
-1.0,8,14.75919
-7.0,5,14.825196
4.0,6,14.910264
14.0,6,15.075262
2.0,5,15.153264
-8.0,5,15.250261
-2.0,10,15.435399
2.0,6,15.533335
6.0,6,15.651343
0.0,6,15.747528
8.0,5,15.836523
-14.0,11,16.041866
-1.0,6,16.161864
5.0,6,16.256866
-7.0,6,16.357863
-11.0,6,16.455862
13.0,6,16.541862
-3.0,8,16.64387
4.0,5,16.706861
9.0,7,16.820861
-4.0,6,16.918367
14.0,6,17.015368
-1.0,7,17.114754
4.0,7,17.220755
4.0,7,17.569861
-2.0,5,17.645858
4.0,8,18.43489
-13.0,6,18.51089
-8.0,7,18.596892
-4.0,6,18.688961
9.0,9,19.288783
7.0,6,19.366783
0.0,5,19.443785
-3.0,6,19.514786
6.0,7,19.623783
5.0,5,19.700783
11.0,5,19.79429
2.0,5,19.873209
-14.0,6,19.990727
-3.0,5,20.0828
-6.0,5,20.178716
-7.0,5,20.278716
-5.0,5,20.369911
-11.0,8,20.610846
-21.0,5,20.696851
-3.0,5,20.798849
-5.0,6,20.911363
14.0,8,21.037364
-8.0,7,21.175584
0.0,10,21.355515
-9.0,5,21.430514
9.0,6,21.568513
-1.0,8,21.697513
-10.0,5,21.796514
-3.0,5,21.895021
5.0,6,21.96402
1.0,6,22.055022
-8.0,8,22.169025
8.0,6,22.266023
7.0,6,22.34602
3.0,8,22.496174
4.0,10,22.69018
4.0,8,22.817242
1.0,5,22.904753
-1.0,6,23.035765
-6.0,7,23.140752
-9.0,7,23.234752
0.0,6,23.326754
1.0,5,23.412754
1.0,6,23.531752
13.0,7,23.667603
0.0,7,23.773604
4.0,7,23.916962
-1.0,6,24.018967
3.0,9,24.164961
1.0,6,24.261961
0.0,6,24.402963
5.0,8,24.56196
