#{"t_start": 1732804559.5306659, "env_id": "sokoban-wide-v0"}
r,l,t
-4.0,6,1.175295
-4.0,7,1.281293
-8.0,6,1.378296
-1.0,6,1.467293
-9.0,6,1.557302
2.0,5,1.637697
1.0,7,1.779622
7.0,5,1.881912
-7.0,6,1.954914
-10.0,9,2.07946
-3.0,7,2.187462
6.0,8,2.294461
-1.0,8,2.430461
-3.0,6,2.51646
-7.0,7,2.652462
8.0,6,2.732462
-2.0,8,2.845019
12.0,7,2.935
1.0,6,3.023941
2.0,7,3.122429
-1.0,6,3.235426
0.0,5,3.301426
2.0,5,3.358425
1.0,5,3.428562
4.0,7,3.523562
-6.0,9,3.678562
-14.0,6,3.766569
-12.0,5,4.253568
-12.0,6,4.356689
-7.0,5,4.415692
-5.0,5,4.482692
4.0,8,4.61769
-5.0,5,4.691692
-1.0,5,4.75769
-5.0,5,4.814692
-5.0,6,4.8882
16.0,8,4.9892
-8.0,5,5.0482
3.0,6,5.136199
17.0,5,5.1822
-10.0,6,5.284198
6.0,6,5.350241
9.0,8,5.519232
4.0,6,5.618231
7.0,5,5.673232
0.0,5,5.742231
-1.0,6,5.807233
-5.0,9,5.934741
13.0,5,5.990741
4.0,5,6.072743
-4.0,7,6.181922
-5.0,5,6.243913
3.0,6,6.331918
1.0,7,6.411912
7.0,6,6.479916
8.0,6,6.617914
2.0,8,6.709913
0.0,6,6.771918
4.0,5,6.83842
2.0,7,6.951419
9.0,7,7.021422
-2.0,6,7.096421
-7.0,8,7.261419
-5.0,9,7.441419
-8.0,6,7.552874
-1.0,5,7.632902
8.0,6,7.738875
-5.0,6,7.875392
18.0,6,7.986387
-2.0,5,8.060392
-8.0,6,8.160388
5.0,6,8.277389
-8.0,7,8.371387
7.0,6,8.489387
12.0,8,8.626388
-5.0,5,8.744388
4.0,5,8.847897
-11.0,6,9.033696
-15.0,7,9.203696
-12.0,5,9.309694
0.0,6,9.495792
1.0,5,9.632786
4.0,6,9.736789
0.0,6,9.834788
-4.0,6,9.928302
-2.0,5,10.023303
-8.0,6,10.156302
-2.0,6,10.267618
5.0,5,10.424544
8.0,9,10.609542
4.0,6,10.728542
-9.0,8,10.873063
-3.0,6,10.974807
5.0,5,11.068822
2.0,5,11.165805
2.0,5,11.245807
-7.0,7,11.345808
1.0,9,11.503807
1.0,11,11.677521
8.0,6,11.757522
-2.0,5,11.829521
-3.0,6,11.907707
15.0,5,11.996701
4.0,5,12.0617
12.0,6,12.1557
-11.0,6,12.264708
8.0,6,12.357702
5.0,7,12.529707
7.0,5,12.619762
11.0,5,12.7267
-3.0,5,12.789701
-4.0,7,12.877205
-15.0,7,13.010463
19.0,5,13.088463
10.0,7,13.195466
7.0,5,13.275464
1.0,8,13.421463
-5.0,5,13.487466
0.0,6,13.576467
-5.0,5,13.668466
2.0,6,13.785466
-8.0,5,13.86897
0.0,11,14.05897
7.0,5,14.131971
9.0,8,14.253991
-4.0,6,14.340181
-4.0,5,14.454181
-1.0,6,14.578182
0.0,7,14.703273
1.0,9,14.817184
-3.0,8,14.925255
-3.0,7,15.107252
-1.0,5,15.189342
-14.0,5,15.284255
-3.0,8,15.442393
10.0,9,15.589326
-3.0,7,15.718513
-3.0,6,15.813514
6.0,5,15.903856
-10.0,10,16.123855
9.0,6,16.209852
-4.0,6,16.307852
-3.0,5,16.385855
7.0,6,16.483854
2.0,6,16.569856
15.0,8,16.673857
-15.0,5,16.736853
-2.0,6,16.833852
-1.0,6,16.932357
-9.0,6,17.031359
3.0,6,17.114745
-6.0,6,17.205745
-11.0,5,17.283745
-12.0,7,17.630847
-5.0,5,17.707849
-11.0,6,18.46388
5.0,8,18.56088
-5.0,5,18.631883
1.0,5,18.703973
3.0,5,18.794882
-8.0,8,19.361775
-1.0,5,19.431773
-5.0,6,19.504776
-10.0,6,19.591773
-5.0,6,19.683776
1.0,7,19.811266
-5.0,6,19.910706
-9.0,7,20.035708
-7.0,5,20.139708
-12.0,5,20.241709
-5.0,5,20.33071
-5.0,7,20.483838
18.0,5,20.640837
-5.0,5,20.740844
3.0,5,20.832839
3.0,6,20.939353
-8.0,7,21.048358
-10.0,5,21.158511
4.0,6,21.258502
2.0,9,21.412505
3.0,6,21.524508
-15.0,6,21.663504
-3.0,7,21.778503
0.0,5,21.867505
-3.0,6,21.96001
7.0,7,22.055013
-6.0,6,22.152014
-3.0,6,22.236011
-5.0,6,22.32401
-3.0,5,22.39501
-5.0,7,22.531164
10.0,5,22.641159
-4.0,5,22.722311
-5.0,6,22.810234
-14.0,7,22.942746
-17.0,8,23.101743
0.0,8,23.208743
0.0,9,23.342756
3.0,5,23.427742
16.0,7,23.567743
9.0,6,23.683594
10.0,6,23.760602
-1.0,5,23.889645
-9.0,6,23.97595
1.0,5,24.076953
14.0,5,24.147012
1.0,7,24.266953
7.0,5,24.33295
8.0,5,24.479953
4.0,5,24.576952
-3.0,5,24.655955
-14.0,6,24.770955
14.0,5,24.848949
-1.0,8,24.980992
7.0,7,25.078992
9.0,7,25.20199
-3.0,6,25.291652
-3.0,7,25.393743
-7.0,8,25.538746
-5.0,9,25.671747
-6.0,9,25.806743
-9.0,5,25.878743
-1.0,6,25.988262
4.0,6,26.160264
5.0,5,26.241259
-14.0,5,26.31926
-10.0,5,26.40226
-5.0,7,26.51426
-1.0,8,26.663585
-1.0,6,26.773585
-3.0,5,26.866591
-15.0,6,26.947112
-4.0,5,27.032104
1.0,5,27.103106
-5.0,5,27.211104
5.0,6,27.521472
3.0,8,27.64647
5.0,8,27.783546
-1.0,7,27.892476
-11.0,6,27.99033
-2.0,5,28.075329
2.0,7,28.195315
-4.0,11,28.411316
-7.0,8,28.558316
8.0,5,28.806316
1.0,5,28.882327
1.0,5,28.970524
12.0,5,29.073521
2.0,6,29.180534
11.0,5,29.247521
-1.0,6,29.335739
0.0,8,29.453741
-1.0,5,29.553675
-6.0,6,29.663676
-14.0,6,29.754674
6.0,5,29.840676
4.0,10,29.983181
-4.0,5,30.066183
9.0,5,30.12718
12.0,7,30.235182
8.0,5,30.310179
13.0,5,30.377179
2.0,5,30.689536
0.0,5,30.758532
-2.0,6,30.87053
