#{"t_start": 1732804559.5546587, "env_id": "sokoban-wide-v0"}
r,l,t
-2.0,5,1.141304
-5.0,5,1.213378
-3.0,6,1.303302
1.0,6,1.4123
-3.0,5,1.472301
-18.0,6,1.575941
-1.0,8,1.702632
-3.0,5,1.831919
-7.0,5,1.899919
2.0,6,1.96792
4.0,7,2.065468
3.0,5,2.156467
2.0,7,2.239468
2.0,6,2.330475
-5.0,6,2.447466
-10.0,7,2.567477
-3.0,6,2.661469
2.0,7,2.758467
1.0,7,2.84895
-2.0,8,2.962947
2.0,5,3.027947
6.0,5,3.101433
5.0,5,3.202435
9.0,5,3.267509
-4.0,6,3.338432
5.0,6,3.417569
-4.0,7,3.516577
17.0,5,3.592569
3.0,6,3.704576
1.0,6,4.208577
-16.0,7,4.319697
7.0,6,4.394698
-5.0,7,4.486696
10.0,6,4.596697
8.0,6,4.685698
0.0,5,4.754709
11.0,6,4.819206
-4.0,6,4.901212
-7.0,7,4.978207
-4.0,6,5.057205
7.0,7,5.140205
-9.0,5,5.216206
0.0,7,5.30624
4.0,8,5.442242
-13.0,8,5.597238
1.0,8,5.698239
-11.0,7,5.776239
-3.0,6,5.876748
-1.0,5,5.922748
11.0,5,5.982748
0.0,7,6.101751
7.0,7,6.19592
-5.0,5,6.259921
-1.0,7,6.351919
3.0,5,6.414921
5.0,6,6.496919
4.0,6,6.618921
3.0,6,6.69292
6.0,6,6.750923
-4.0,5,6.819427
-4.0,6,6.919426
7.0,7,6.991427
-5.0,8,7.085427
2.0,7,7.243427
-10.0,6,7.372429
-8.0,5,7.464431
13.0,5,7.545945
7.0,5,7.628932
2.0,5,7.729882
-10.0,8,7.8874
-4.0,5,7.976394
3.0,9,8.127394
3.0,6,8.237463
-7.0,6,8.325394
3.0,5,8.402395
4.0,5,8.496393
-13.0,5,8.582397
3.0,5,8.690396
-8.0,5,8.806394
-1.0,6,8.930703
3.0,6,9.149701
5.0,5,9.256703
9.0,6,9.380708
5.0,6,9.598794
6.0,8,9.730796
5.0,7,9.84931
3.0,7,9.975311
6.0,6,10.093309
4.0,6,10.215562
-4.0,5,10.342552
9.0,6,10.49755
8.0,6,10.614549
-1.0,6,10.72255
2.0,6,10.83507
-4.0,5,10.919825
0.0,7,11.050823
-12.0,8,11.194815
-5.0,5,11.267817
2.0,5,11.350815
-2.0,6,11.449816
-8.0,5,11.533814
-3.0,8,11.663529
-7.0,6,11.73653
-7.0,6,11.825528
22.0,8,11.94971
3.0,5,12.018707
0.0,6,12.10771
2.0,7,12.22279
-8.0,5,12.309797
1.0,6,12.392712
2.0,6,12.565713
1.0,5,12.649707
0.0,7,12.769708
0.0,6,12.847212
2.0,8,12.98947
0.0,5,13.06747
2.0,5,13.139475
12.0,7,13.26147
-1.0,6,13.371471
-8.0,5,13.442472
-5.0,6,13.524472
0.0,5,13.612478
1.0,7,13.748472
8.0,10,13.907977
-8.0,5,14.000976
-7.0,5,14.082984
-1.0,5,14.145977
2.0,5,14.234511
13.0,6,14.320188
12.0,6,14.463188
-7.0,7,14.598191
-10.0,5,14.683276
1.0,10,14.807189
-5.0,6,14.890262
-2.0,6,15.02026
2.0,7,15.170326
-5.0,7,15.302334
-14.0,5,15.407397
