#{"t_start": 1732804559.5536575, "env_id": "sokoban-wide-v0"}
r,l,t
-3.0,9,1.203305
7.0,5,1.275302
12.0,5,1.362306
0.0,6,1.448303
-3.0,6,1.539311
2.0,5,1.621708
1.0,7,1.766633
-1.0,10,1.924922
4.0,6,2.004925
-16.0,5,2.066469
2.0,7,2.17547
-7.0,6,2.262468
8.0,6,2.345477
-5.0,5,2.447468
0.0,5,2.516548
2.0,6,2.63647
-1.0,5,2.69947
15.0,5,2.77247
-3.0,6,2.848951
-9.0,5,2.915021
-3.0,5,2.993948
6.0,6,3.066948
-6.0,10,3.243433
-4.0,5,3.303433
-13.0,5,3.365433
-6.0,7,3.461569
-1.0,8,3.577568
-2.0,6,3.693641
5.0,5,3.763568
28.0,6,4.253576
-5.0,7,4.3757
-2.0,6,4.450699
-5.0,6,4.546699
3.0,8,4.676699
-17.0,5,4.739698
2.0,5,4.797698
10.0,6,4.869209
6.0,8,4.969209
-1.0,5,5.033208
5.0,7,5.124207
-3.0,5,5.189215
-16.0,5,5.264206
12.0,5,5.319241
-2.0,9,5.500239
-1.0,6,5.597239
-16.0,6,5.671241
7.0,6,5.74824
-1.0,5,5.801241
-3.0,5,5.886749
9.0,5,5.935749
-3.0,8,6.058751
4.0,6,6.150928
-1.0,6,6.227919
-16.0,6,6.311926
-2.0,6,6.377969
4.0,6,6.447999
-1.0,6,6.586922
-14.0,5,6.642921
11.0,6,6.713921
13.0,6,6.77492
2.0,8,6.902427
-4.0,9,7.005429
1.0,6,7.076428
7.0,7,7.22443
-11.0,6,7.350434
7.0,9,7.519951
-8.0,6,7.613888
2.0,8,7.782885
3.0,7,7.900401
-4.0,6,8.002395
-9.0,8,8.145395
1.0,7,8.274464
-9.0,7,8.371398
-1.0,6,8.485394
6.0,6,8.582398
-5.0,6,8.728397
4.0,5,8.827905
-2.0,6,9.039704
0.0,5,9.150702
-5.0,5,9.257704
-3.0,6,9.380709
12.0,6,9.598794
2.0,7,9.718798
-1.0,6,9.8158
-6.0,5,9.895316
3.0,5,9.989311
12.0,5,10.093314
6.0,7,10.232636
6.0,8,10.468551
-6.0,6,10.572555
-15.0,5,10.68455
-3.0,5,10.765553
4.0,5,10.858071
2.0,5,10.937819
-7.0,5,11.027813
-7.0,6,11.146813
10.0,6,11.239814
-2.0,5,11.309815
10.0,6,11.417815
-4.0,6,11.510815
-11.0,6,11.61053
-2.0,7,11.713531
2.0,6,11.797529
-8.0,9,11.913714
3.0,5,12.007708
-1.0,6,12.096714
-5.0,7,12.202708
-8.0,7,12.326709
7.0,7,12.420713
-9.0,5,12.585789
-14.0,7,12.718708
-3.0,6,12.797708
0.0,9,12.936478
-4.0,7,13.057471
-8.0,5,13.123481
-6.0,9,13.284471
5.0,5,13.369473
-1.0,8,13.489533
3.0,6,13.573474
9.0,5,13.670474
-9.0,8,13.824472
0.0,5,13.893977
-8.0,5,13.989978
4.0,7,14.099068
-6.0,6,14.176976
-20.0,7,14.296259
3.0,7,14.439188
-3.0,5,14.53919
-2.0,5,14.633189
0.0,8,14.746188
9.0,6,14.82319
8.0,7,14.94226
-3.0,5,15.073262
13.0,6,15.170333
11.0,6,15.288262
3.0,6,15.407402
-9.0,6,15.492332
-19.0,7,15.621334
-1.0,5,15.721524
3.0,6,15.815586
8.0,6,15.912922
-7.0,7,16.087863
-1.0,6,16.17386
5.0,5,16.255862
-10.0,5,16.336863
-1.0,6,16.429861
2.0,6,16.521863
-2.0,5,16.590861
0.0,8,16.690862
4.0,7,16.80286
0.0,7,16.916366
2.0,7,17.026548
-6.0,7,17.136753
-6.0,6,17.218754
-4.0,7,17.56786
-2.0,6,17.659857
12.0,7,18.432889
-4.0,7,18.518889
0.0,6,18.594891
-5.0,6,18.686897
4.0,5,18.775889
2.0,5,19.310783
12.0,6,19.377782
1.0,5,19.452784
0.0,5,19.512784
-4.0,7,19.621782
4.0,7,19.735929
2.0,5,19.820208
4.0,6,19.925714
0.0,6,20.030716
-2.0,7,20.178717
-6.0,7,20.312718
-9.0,7,20.470845
0.0,6,20.635845
-4.0,6,20.766846
-1.0,6,20.872845
5.0,7,20.983362
-1.0,7,21.112363
-1.0,8,21.262513
-3.0,5,21.353513
2.0,6,21.447514
-3.0,5,21.566512
0.0,6,21.669513
6.0,6,21.777512
3.0,8,21.916018
-1.0,5,21.979024
-8.0,5,22.053021
2.0,13,22.251021
2.0,7,22.344018
-10.0,6,22.445019
1.0,6,22.58516
8.0,5,22.672162
-4.0,6,22.763242
-7.0,6,22.857241
-7.0,7,23.021751
-3.0,5,23.101751
-4.0,7,23.188751
9.0,6,23.270751
-8.0,7,23.394751
-5.0,5,23.478755
6.0,5,23.58782
5.0,5,23.675602
-7.0,5,23.742607
3.0,8,23.914961
9.0,5,23.998958
4.0,6,24.098959
-11.0,6,24.199959
0.0,10,24.401962
1.0,5,24.492958
-4.0,5,24.589958
-14.0,6,24.699961
7.0,6,24.80096
-2.0,6,24.909001
11.0,7,25.009998
7.0,6,25.089
7.0,7,25.212658
-9.0,5,25.283666
-5.0,6,25.375751
0.0,5,25.477754
-3.0,7,25.588764
-3.0,8,25.696754
-3.0,6,25.788751
0.0,6,25.877751
-3.0,5,25.96927
-3.0,7,26.153281
-4.0,6,26.260268
4.0,5,26.333278
7.0,5,26.417268
1.0,5,26.495268
-12.0,5,26.595597
0.0,6,26.707594
3.0,5,26.805593
-11.0,7,26.9026
8.0,7,27.012112
3.0,5,27.084113
-1.0,6,27.39448
11.0,5,27.501481
7.0,7,27.603478
0.0,8,27.737479
3.0,7,27.860485
5.0,5,27.94134
13.0,6,28.041403
6.0,6,28.132323
0.0,6,28.259323
5.0,5,28.353387
-1.0,5,28.445321
8.0,7,28.584321
-2.0,10,28.898324
-2.0,7,29.042532
-8.0,5,29.122531
-4.0,5,29.207529
0.0,7,29.302683
-15.0,7,29.399682
0.0,7,29.534683
0.0,8,29.673682
-3.0,6,29.777683
-4.0,6,29.858682
-3.0,6,29.952188
12.0,6,30.04819
-5.0,5,30.109188
-9.0,6,30.204191
-7.0,9,30.329188
-3.0,6,30.648645
-4.0,5,30.72554
10.0,5,30.81654
-11.0,6,30.913628
-5.0,5,31.000177
-7.0,7,31.083181
4.0,7,31.216177
-7.0,5,31.309179
2.0,5,31.410177
6.0,5,31.564178
-2.0,5,31.736183
18.0,5,31.814184
1.0,5,31.915179
1.0,5,31.980715
-21.0,6,32.093004
-3.0,6,32.184937
-15.0,5,32.273939
0.0,7,32.371937
0.0,6,32.454939
1.0,9,32.594937
0.0,5,32.695939
2.0,5,32.88394
-10.0,6,32.982515
3.0,5,33.073455
-7.0,9,33.199453
-2.0,7,33.344453
3.0,8,33.500675
-11.0,6,33.585671
6.0,7,33.70867
9.0,8,33.817671
-5.0,7,33.954184
-8.0,7,34.053833
4.0,6,34.144833
12.0,5,34.216833
7.0,5,34.302832
0.0,5,34.378831
-2.0,9,34.520832
3.0,6,34.602896
6.0,6,34.68583
8.0,6,34.770074
-8.0,5,34.859071
4.0,10,35.073368
5.0,7,35.254804
6.0,8,35.456622
3.0,7,35.586622
14.0,6,35.73529
-5.0,6,35.892704
2.0,5,35.992399
8.0,6,36.113703
-7.0,6,36.273723
14.0,5,36.38142
2.0,6,36.511796
5.0,6,36.684481
