#{"t_start": 1732804559.5107043, "env_id": "sokoban-wide-v0"}
r,l,t
2.0,5,1.179257
-2.0,5,1.252255
-5.0,10,1.415255
0.0,9,1.550256
-2.0,7,1.656672
-6.0,8,1.844892
-3.0,5,1.913874
1.0,6,1.983876
-6.0,6,2.076431
15.0,6,2.141423
12.0,6,2.233425
5.0,6,2.326421
4.0,5,2.393424
2.0,6,2.507422
2.0,7,2.636434
8.0,6,2.724423
-3.0,7,2.821505
-6.0,10,2.951975
11.0,5,3.033902
7.0,6,3.098902
5.0,9,3.267387
5.0,7,3.354388
-6.0,6,3.424387
4.0,6,3.510522
5.0,8,3.628524
-1.0,6,3.743531
1.0,5,3.820592
7.0,7,4.328651
-6.0,6,4.425654
-3.0,7,4.512653
2.0,8,4.645652
-4.0,6,4.733653
-1.0,5,4.805653
-5.0,7,4.880162
-6.0,5,4.952165
-6.0,9,5.058161
6.0,5,5.128161
-1.0,6,5.190162
2.0,7,5.303159
-2.0,6,5.368212
4.0,5,5.447196
-1.0,5,5.5842
-10.0,5,5.646196
7.0,6,5.725205
-3.0,5,5.782203
-9.0,5,5.837197
0.0,5,5.926703
7.0,7,5.992702
-15.0,7,6.107721
-7.0,6,6.199874
2.0,6,6.277873
-9.0,6,6.363874
-11.0,8,6.454952
0.0,7,6.549872
-12.0,5,6.658875
0.0,5,6.718875
2.0,8,6.800879
5.0,7,6.912382
0.0,8,7.008382
-12.0,7,7.088384
15.0,5,7.154381
-3.0,5,7.279382
-8.0,5,7.373381
16.0,7,7.518389
2.0,5,7.59691
-4.0,6,7.69684
-18.0,9,7.893358
10.0,5,7.991348
9.0,5,8.052349
6.0,6,8.165349
12.0,6,8.276351
10.0,5,8.349348
-1.0,6,8.440352
-3.0,6,8.556351
-15.0,6,8.662351
3.0,6,8.809353
10.0,7,8.917659
0.0,7,9.188656
-3.0,6,9.30766
-5.0,7,9.508758
-6.0,6,9.677747
-4.0,7,9.781759
-12.0,6,9.883266
0.0,5,9.960267
21.0,6,10.076262
7.0,5,10.201266
2.0,6,10.302589
-1.0,8,10.535507
4.0,9,10.722589
-4.0,6,10.821507
0.0,7,10.938771
0.0,7,11.06277
-2.0,5,11.15677
-2.0,9,11.30377
-1.0,5,11.384769
-2.0,8,11.521772
0.0,5,11.60377
-2.0,7,11.716483
2.0,7,11.798486
-2.0,5,11.876658
-2.0,5,11.93967
-4.0,8,12.069662
7.0,7,12.174661
0.0,6,12.282669
0.0,8,12.405666
-4.0,6,12.57067
0.0,8,12.711662
9.0,8,12.835663
0.0,5,12.896166
-9.0,6,13.013427
1.0,5,13.093425
-5.0,5,13.158438
12.0,7,13.276427
-6.0,6,13.377429
0.0,9,13.525427
4.0,7,13.627429
-8.0,6,13.752429
-5.0,8,13.88793
-2.0,7,14.010934
-1.0,7,14.118939
-6.0,6,14.199933
-4.0,6,14.300978
-6.0,5,14.372143
4.0,6,14.518148
-16.0,6,14.627146
3.0,7,14.748154
-13.0,7,14.836146
-5.0,5,14.903216
-4.0,5,14.993217
4.0,6,15.143227
-14.0,6,15.238213
2.0,6,15.353351
8.0,7,15.484357
5.0,10,15.659289
-3.0,6,15.77248
5.0,6,15.869477
7.0,6,15.969815
-5.0,6,16.118817
-2.0,9,16.263821
12.0,7,16.372816
1.0,5,16.448817
-12.0,5,16.532816
16.0,8,16.640817
3.0,5,16.704834
-13.0,6,16.800814
4.0,7,16.90432
6.0,6,16.99832
-3.0,8,17.11678
5.0,6,17.212706
-7.0,6,17.301707
-17.0,6,17.635811
-1.0,5,17.711812
-7.0,7,18.482841
-6.0,6,18.558842
-11.0,5,18.61785
-8.0,6,18.709847
3.0,7,18.827843
6.0,8,19.391735
-7.0,5,19.463736
9.0,6,19.535737
-9.0,7,19.641735
10.0,7,19.749735
-17.0,5,19.842237
-2.0,6,19.946667
-5.0,6,20.05467
12.0,8,20.209671
1.0,6,20.333669
-5.0,5,20.423804
1.0,7,20.646799
-1.0,7,20.774802
2.0,5,20.869801
-2.0,6,20.972318
8.0,7,21.086319
1.0,5,21.193465
-4.0,6,21.294464
11.0,7,21.421467
2.0,6,21.529472
4.0,6,21.662465
-7.0,5,21.732468
-4.0,7,21.868468
5.0,6,21.965973
-8.0,6,22.047985
4.0,5,22.123979
-5.0,5,22.193979
2.0,6,22.28898
1.0,6,22.370972
3.0,8,22.496973
-3.0,5,22.621117
4.0,6,22.724116
5.0,6,22.815194
-6.0,6,22.910195
11.0,6,23.058706
8.0,5,23.130704
-4.0,5,23.204704
3.0,6,23.283706
-9.0,5,23.357707
-2.0,10,23.540708
1.0,7,23.676563
-1.0,5,23.754558
-10.0,6,23.88763
5.0,9,24.034913
-13.0,6,24.13398
-1.0,7,24.260915
-2.0,6,24.337912
-4.0,5,24.483922
9.0,8,24.625912
10.0,5,24.723917
-6.0,6,24.817915
3.0,9,24.971952
3.0,6,25.059952
-5.0,8,25.182953
5.0,5,25.262613
4.0,5,25.334613
-14.0,12,25.538708
0.0,7,25.652709
-19.0,5,25.715708
-8.0,6,25.807704
9.0,8,25.933705
-8.0,7,26.124224
15.0,8,26.258221
3.0,6,26.351222
7.0,5,26.440222
-5.0,6,26.532222
2.0,9,26.708547
3.0,6,26.804547
-12.0,7,26.925553
2.0,6,27.016072
2.0,7,27.121069
4.0,7,27.448432
-7.0,7,27.572435
-3.0,7,27.693431
-10.0,5,27.773435
-2.0,5,27.861439
-4.0,6,27.956065
0.0,7,28.078363
-2.0,6,28.168275
12.0,6,28.28934
-8.0,6,28.413339
-12.0,6,28.522275
8.0,5,28.620275
-6.0,6,28.876279
6.0,5,28.953275
-6.0,6,29.075485
22.0,8,29.212495
3.0,5,29.279483
6.0,6,29.368697
-6.0,6,29.452636
2.0,6,29.571636
0.0,5,29.666637
-6.0,7,29.772636
4.0,5,29.859637
-1.0,5,29.918637
12.0,6,30.015143
-2.0,6,30.109146
-8.0,5,30.180146
2.0,9,30.306141
10.0,5,30.379142
2.0,5,30.477229
0.0,6,30.776494
-4.0,5,30.870495
2.0,7,30.977212
1.0,6,31.070131
5.0,5,31.134198
-2.0,5,31.224145
14.0,7,31.365137
-2.0,9,31.595134
-3.0,5,31.773142
9.0,6,31.866139
23.0,7,31.995669
5.0,9,32.144891
2.0,10,32.306895
-3.0,7,32.409891
-10.0,6,32.492894
-5.0,6,32.572892
-6.0,5,32.664891
8.0,5,32.762891
-22.0,7,32.980414
10.0,7,33.110409
-12.0,6,33.19841
2.0,9,33.362406
3.0,8,33.518628
-4.0,9,33.656623
-4.0,5,33.737631
-3.0,6,33.825626
-1.0,6,33.922631
2.0,5,34.022784
-9.0,7,34.115786
-13.0,6,34.207787
5.0,13,34.413792
6.0,5,34.499783
4.0,6,34.582786
4.0,6,34.664784
9.0,5,34.734784
-3.0,6,34.823027
6.0,6,34.929024
26.0,6,35.063308
-6.0,6,35.207962
-14.0,5,35.326761
8.0,6,35.492576
-11.0,6,35.602577
14.0,5,35.708003
8.0,5,35.830849
9.0,6,35.97573
-9.0,9,36.177813
-7.0,5,36.309374
8.0,7,36.457923
9.0,5,36.565966
1.0,6,36.736947
5.0,7,36.852142
-12.0,6,36.970682
0.0,6,37.101975
-3.0,6,37.205477
2.0,6,37.329433
9.0,7,37.458431
5.0,5,37.591684
-7.0,5,38.220387
3.0,5,38.304421
12.0,6,38.666685
12.0,6,38.838934
1.0,5,38.955875
-5.0,6,39.066489
-6.0,7,39.242965
8.0,8,39.444289
4.0,6,216.061393
-1.0,6,216.138394
0.0,7,216.281399
8.0,5,216.340396
-6.0,5,216.417396
0.0,8,216.53021
-4.0,5,216.613244
-8.0,7,216.719252
3.0,6,216.816242
-8.0,5,216.885776
6.0,5,216.993775
7.0,6,217.067776
-2.0,7,217.167777
0.0,7,217.260777
-8.0,6,217.353776
-7.0,8,217.500776
2.0,9,217.631782
-2.0,6,217.775773
4.0,6,217.875848
-1.0,7,217.981065
-2.0,6,218.06935
-7.0,8,218.654351
-7.0,6,218.750347
-16.0,5,218.853858
0.0,10,219.03587
0.0,5,219.149867
1.0,6,219.329759
-8.0,6,219.426758
14.0,5,219.511757
-10.0,5,219.583757
8.0,7,219.670758
0.0,5,219.753765
-10.0,5,219.821766
7.0,5,219.900291
12.0,5,219.98229
-2.0,5,220.081287
2.0,6,220.165291
1.0,5,220.231288
-2.0,5,220.299287
6.0,5,220.375297
0.0,8,220.506288
-7.0,6,220.604288
8.0,6,220.685625
0.0,5,220.775615
-2.0,6,220.867129
-7.0,5,220.933127
-7.0,7,221.111126
0.0,7,221.238129
-7.0,9,221.392126
1.0,7,221.501132
-4.0,6,221.636662
-15.0,6,221.737183
4.0,5,221.820946
-1.0,5,221.900452
-2.0,8,222.065264
-3.0,8,222.21226
9.0,6,222.306262
-2.0,6,222.50775
1.0,6,222.599753
-14.0,6,222.68075
-3.0,7,222.795753
6.0,5,222.885259
12.0,8,223.279849
0.0,7,223.399107
13.0,5,223.74846
0.0,5,223.829518
-4.0,7,223.931962
-1.0,6,224.011963
-5.0,5,224.101972
-4.0,6,224.209967
-10.0,6,224.309964
0.0,6,224.390964
-9.0,11,224.542963
3.0,9,224.762189
2.0,6,224.878198
4.0,6,225.028708
1.0,7,225.171705
-5.0,5,225.247719
7.0,5,225.339768
7.0,6,225.508706
-2.0,7,225.879711
10.0,6,226.069901
-7.0,5,226.2509
17.0,6,226.395837
-18.0,8,226.924182
16.0,6,227.107181
10.0,6,227.313176
11.0,5,227.451233
8.0,5,227.575233
4.0,5,227.751232
-5.0,7,227.863233
9.0,7,227.97674
5.0,6,228.096737
5.0,5,228.179739
9.0,5,228.255737
7.0,5,228.328831
-9.0,5,228.400741
-2.0,6,228.505738
-6.0,5,228.577738
14.0,5,228.644738
2.0,5,228.712738
-8.0,6,228.79713
2.0,5,228.860264
10.0,6,228.9527
-5.0,9,229.1017
6.0,6,229.1827
2.0,7,229.298145
12.0,6,229.416153
6.0,6,229.498147
12.0,5,229.619143
7.0,6,229.756162
7.0,5,229.847143
0.0,5,229.943434
-4.0,7,230.036425
9.0,5,230.110424
-10.0,7,230.577989
11.0,6,230.655985
5.0,7,230.76606
5.0,10,230.918507
-4.0,5,230.97651
-1.0,5,231.054579
4.0,7,231.179514
6.0,7,231.325548
3.0,5,231.419518
6.0,7,231.576103
2.0,5,231.681146
-9.0,5,231.811101
4.0,5,232.142299
14.0,6,232.245296
-9.0,8,232.385429
5.0,6,232.48843
-2.0,6,232.619429
-5.0,5,232.720429
-15.0,5,232.800663
-2.0,6,232.917248
-3.0,5,233.009762
3.0,5,233.102754
3.0,6,233.251759
-2.0,7,233.383757
11.0,5,233.502755
7.0,7,233.682293
-15.0,7,233.873294
9.0,6,234.035425
13.0,5,234.188421
-16.0,5,234.271635
-3.0,6,234.410639
-1.0,6,234.589634
4.0,7,234.715631
6.0,8,234.890978
-9.0,5,235.009178
-4.0,6,235.159184
14.0,7,235.319178
12.0,8,235.499249
-1.0,12,235.742202
-5.0,7,235.881196
2.0,8,236.478895
-2.0,5,236.574894
5.0,6,236.665892
12.0,6,236.78796
0.0,6,236.922895
-7.0,5,237.031602
15.0,5,237.1076
8.0,5,237.189602
3.0,5,237.333769
6.0,5,237.496774
-9.0,5,237.589787
-2.0,6,237.687771
-6.0,7,237.873772
0.0,7,238.002286
-3.0,7,238.146285
6.0,6,238.300281
4.0,6,238.447528
-1.0,6,238.565528
2.0,7,238.698527
-2.0,7,238.844605
-5.0,5,238.939531
17.0,5,239.02404
0.0,5,239.130039
6.0,6,239.26004
-7.0,6,239.41404
10.0,5,239.525041
-6.0,7,239.787201
8.0,7,239.902201
-4.0,6,240.009077
-1.0,6,240.152078
3.0,6,240.269078
-5.0,6,240.37608
4.0,6,240.560078
-17.0,5,240.679118
-8.0,5,240.773077
-4.0,6,240.891078
-5.0,5,240.978593
17.0,7,241.098422
2.0,5,241.193423
-1.0,6,241.299426
-8.0,8,241.456422
5.0,7,241.633423
8.0,6,241.772423
0.0,6,241.943468
-4.0,5,242.022976
-3.0,7,242.150977
