#{"t_start": 1732804559.566667, "env_id": "sokoban-wide-v0"}
r,l,t
0.0,6,1.146294
3.0,6,1.238292
5.0,8,1.373295
-5.0,7,1.466292
-3.0,5,1.553293
1.0,5,1.636622
1.0,6,1.782911
1.0,8,1.89091
2.0,5,1.947911
-1.0,6,2.038459
-1.0,6,2.127464
2.0,7,2.21146
-9.0,8,2.333467
-2.0,6,2.447458
12.0,7,2.575539
1.0,5,2.65246
-2.0,6,2.735458
-3.0,6,2.815018
-1.0,5,2.882939
3.0,5,2.951939
7.0,9,3.079484
-3.0,5,3.175426
13.0,6,3.257514
18.0,7,3.344424
-3.0,6,3.419559
-5.0,6,3.506568
8.0,5,3.587568
1.0,5,3.683645
-2.0,5,3.758562
4.0,5,4.232567
1.0,5,4.333688
0.0,10,4.45069
-13.0,6,4.556688
3.0,6,4.649689
-11.0,8,4.754688
-7.0,5,4.808197
-5.0,6,4.8922
-5.0,7,4.975199
0.0,5,5.034196
-6.0,9,5.141197
3.0,5,5.220273
-15.0,5,5.286231
-13.0,5,5.361231
-5.0,8,5.537233
1.0,7,5.618231
1.0,5,5.688231
-7.0,5,5.744231
-6.0,5,5.809739
-2.0,6,5.893739
-5.0,6,5.962739
1.0,10,6.120909
-16.0,7,6.216909
-14.0,5,6.290989
-3.0,7,6.36791
9.0,9,6.486911
6.0,6,6.613912
-4.0,5,6.668911
1.0,8,6.750914
-9.0,5,6.824418
-5.0,5,6.910418
0.0,5,6.959423
-7.0,6,7.027419
-2.0,5,7.091418
-8.0,6,7.234418
-15.0,5,7.339418
-8.0,8,7.490871
-8.0,7,7.602879
20.0,7,7.747877
4.0,5,7.846391
0.0,5,7.944385
8.0,7,8.054386
9.0,6,8.157394
0.0,5,8.248386
-2.0,6,8.328385
-5.0,5,8.430386
10.0,6,8.530387
-9.0,5,8.616388
-11.0,7,8.783385
-8.0,6,8.872694
2.0,6,9.127693
-8.0,5,9.233694
0.0,5,9.303695
-4.0,8,9.589785
-10.0,7,9.707787
2.0,7,9.822302
9.0,7,9.941299
7.0,6,10.048302
2.0,8,10.221608
-3.0,5,10.37954
6.0,6,10.504541
-4.0,5,10.61154
-10.0,5,10.699541
-5.0,5,10.789543
22.0,5,10.877806
-3.0,7,10.995808
-9.0,6,11.120803
0.0,7,11.229805
-14.0,5,11.303806
11.0,5,11.386806
-1.0,6,11.486805
-3.0,5,11.567516
9.0,6,11.665519
-3.0,5,11.726521
-3.0,5,11.802582
0.0,6,11.878706
-3.0,6,11.983699
-3.0,5,12.046701
-5.0,6,12.143699
11.0,6,12.253786
9.0,8,12.372704
5.0,11,12.618702
-2.0,6,12.735701
0.0,7,12.826204
-3.0,6,12.925467
1.0,6,13.027462
-6.0,8,13.150464
-3.0,5,13.229462
-16.0,7,13.362462
-1.0,11,13.514464
0.0,6,13.621462
-2.0,6,13.740463
6.0,5,13.825462
2.0,7,13.940968
-6.0,5,14.031971
1.0,7,14.125969
-6.0,7,14.239016
12.0,5,14.310179
15.0,5,14.433179
7.0,5,14.528179
-17.0,6,14.644181
5.0,6,14.719188
-8.0,7,14.813181
5.0,5,14.883253
-7.0,8,15.078255
-4.0,7,15.198251
3.0,7,15.343325
-8.0,5,15.422389
2.0,7,15.537324
0.0,8,15.693514
7.0,8,15.824512
-5.0,6,15.933885
-1.0,6,16.078851
-12.0,7,16.191855
5.0,5,16.265851
3.0,7,16.375853
1.0,5,16.457851
-12.0,7,16.555852
1.0,7,16.643857
1.0,5,16.71785
9.0,6,16.80885
-9.0,5,16.888369
0.0,5,16.975358
12.0,5,17.040749
5.0,8,17.163743
-4.0,7,17.39585
-7.0,6,17.604846
-2.0,10,18.421878
-9.0,7,18.508879
14.0,7,18.600881
7.0,7,18.713882
1.0,7,19.282772
-8.0,5,19.340772
3.0,8,19.451774
1.0,7,19.547772
7.0,5,19.620772
0.0,5,19.701772
-13.0,8,19.847198
6.0,7,19.978711
13.0,5,20.082705
-3.0,5,20.168706
5.0,7,20.301708
3.0,9,20.490836
0.0,5,20.640836
0.0,6,20.772838
3.0,6,20.878352
-9.0,8,21.006357
-5.0,5,21.11551
-14.0,7,21.234501
2.0,9,21.382503
8.0,5,21.478506
-5.0,6,21.619503
-2.0,5,21.683502
6.0,8,21.838501
-4.0,6,21.931009
5.0,5,22.00401
1.0,6,22.089013
-13.0,7,22.193009
2.0,6,22.281008
8.0,6,22.363009
-2.0,5,22.45061
-1.0,7,22.617151
3.0,6,22.703297
-6.0,6,22.803232
1.0,5,22.896742
6.0,6,23.029754
0.0,9,23.156741
2.0,6,23.238741
2.0,6,23.331742
10.0,5,23.421742
-15.0,8,23.577804
1.0,6,23.678595
1.0,8,23.844644
-11.0,5,23.919949
11.0,5,24.006951
-2.0,6,24.104951
-4.0,6,24.211951
-8.0,6,24.287948
6.0,5,24.43695
3.0,5,24.52495
0.0,5,24.610949
0.0,7,24.743951
-5.0,8,24.881483
7.0,6,24.963989
-9.0,6,25.04899
5.0,6,25.158989
6.0,5,25.22965
-4.0,6,25.323647
-8.0,10,25.495744
-5.0,5,25.579745
8.0,7,25.671744
2.0,6,25.760742
-2.0,8,25.889264
9.0,5,25.979261
-14.0,6,26.143273
13.0,7,26.261258
5.0,5,26.343262
-10.0,6,26.441258
6.0,8,26.584594
-14.0,7,26.716584
1.0,7,26.836587
3.0,7,26.941103
0.0,5,27.014102
0.0,8,27.161105
9.0,6,27.477471
7.0,7,27.580468
2.0,6,27.672468
-9.0,9,27.828472
3.0,5,27.916329
-10.0,7,28.030392
-1.0,11,28.228374
-4.0,9,28.395314
-12.0,5,28.491312
0.0,5,28.750314
8.0,5,28.829314
4.0,5,28.908522
6.0,5,29.009521
3.0,6,29.114521
3.0,7,29.218519
12.0,6,29.308735
-4.0,5,29.375673
-4.0,8,29.523674
