#{"t_start": 1732542272.4963744, "env_id": "sokoban-narrow-v0"}
r,l,t
-2.0,7,74.860473
10.0,7,74.914246
11.0,8,74.986571
-2.0,6,75.042319
11.0,7,75.093301
-13.0,9,75.168006
1.0,6,75.221005
-3.0,7,75.27254
10.0,11,75.346677
-6.0,8,75.403773
7.0,10,75.484103
-2.0,15,75.60167
2.0,6,75.646182
2.0,8,75.706563
-10.0,13,75.805258
-7.0,8,75.919465
2.0,12,76.034983
5.0,5,76.076073
6.0,7,76.139441
0.0,5,76.17096
-6.0,6,76.216477
-3.0,10,76.300695
1.0,5,76.338369
-11.0,7,76.406198
7.0,6,77.487176
11.0,6,77.541182
13.0,14,77.655512
1.0,9,77.732509
12.0,8,77.807035
9.0,7,77.870554
-5.0,9,77.983631
-4.0,9,78.094966
7.0,9,78.181537
10.0,7,78.257584
2.0,11,78.361548
4.0,8,78.443942
3.0,7,78.520113
2.0,11,78.626474
7.0,7,78.689513
8.0,13,78.803309
11.0,8,78.871661
5.0,6,78.923146
5.0,7,78.991899
3.0,7,79.049404
4.0,5,79.10344
2.0,7,79.195955
1.0,6,79.267007
7.0,8,79.358853
4.0,8,79.42417
4.0,7,79.483706
-5.0,9,79.554226
5.0,9,79.661909
-9.0,9,79.732886
3.0,6,79.785563
-15.0,7,79.840083
3.0,9,79.907084
-5.0,11,79.994603
-2.0,6,80.044129
4.0,5,80.079129
-4.0,8,80.134129
-4.0,8,80.191655
3.0,9,80.258175
-4.0,11,80.335175
-6.0,5,80.368203
-2.0,10,80.439538
3.0,7,80.519627
0.0,13,80.61587
2.0,8,80.701195
-1.0,7,80.757034
3.0,12,80.843838
7.0,8,80.903835
2.0,7,80.956284
-2.0,7,81.015405
7.0,7,81.074434
-3.0,7,81.124433
-2.0,7,81.194902
-10.0,9,81.320497
-3.0,6,81.364494
1.0,6,81.404562
-9.0,9,81.473
-6.0,14,81.602763
10.0,10,81.694089
-5.0,9,81.766653
8.0,8,81.831452
1.0,8,81.897062
-7.0,10,81.970171
-14.0,8,82.031176
10.0,11,82.123204
-9.0,9,82.184753
0.0,5,82.249709
13.0,8,82.353856
-8.0,10,82.441372
2.0,8,82.500372
6.0,8,82.575902
-7.0,7,82.624933
5.0,6,82.676668
1.0,9,82.768079
2.0,8,82.849831
4.0,5,82.894588
-2.0,9,82.982047
8.0,8,83.051568
-6.0,5,83.092567
-1.0,6,83.142226
-5.0,7,83.197227
0.0,9,83.268234
1.0,7,83.32759
-3.0,11,83.408095
13.0,8,83.469491
6.0,7,83.519905
4.0,6,83.563368
2.0,11,83.652307
2.0,5,83.691083
3.0,5,83.729308
-4.0,6,83.783114
-3.0,12,83.910646
0.0,8,83.972235
0.0,6,84.019657
-2.0,7,84.270412
-4.0,5,84.307415
1.0,7,84.40803
9.0,8,84.47515
5.0,6,84.528148
4.0,7,84.581669
-8.0,8,84.648669
2.0,6,84.697925
0.0,13,84.826397
-5.0,10,84.918469
12.0,7,84.99873
-13.0,11,85.103343
-12.0,8,85.186452
-5.0,6,85.238189
2.0,6,85.301392
-16.0,7,85.357524
-9.0,6,85.406619
5.0,7,85.466866
9.0,7,85.522857
10.0,6,85.571388
2.0,5,85.603383
-8.0,9,85.667912
-2.0,6,85.711912
0.0,8,85.768462
8.0,6,85.809399
-5.0,5,85.844284
11.0,5,85.879417
0.0,5,85.916675
-17.0,7,86.00107
0.0,6,86.046752
-9.0,13,86.157303
-5.0,12,86.243812
6.0,11,86.334819
5.0,8,86.396349
5.0,8,86.45288
13.0,10,86.537248
5.0,5,86.577138
10.0,6,86.623142
-7.0,7,86.670661
6.0,8,86.72684
-15.0,5,86.762736
5.0,5,86.797639
9.0,5,86.831849
-2.0,6,86.872536
7.0,8,86.926002
-13.0,5,86.970162
-10.0,7,87.032267
-10.0,5,87.065903
0.0,9,87.137146
0.0,7,87.188675
0.0,6,87.229255
2.0,8,87.311143
-2.0,9,87.411556
2.0,12,87.510438
7.0,6,87.564781
-5.0,9,87.62978
-9.0,7,87.677575
-3.0,8,87.737777
-2.0,7,87.797299
-8.0,5,87.837297
-10.0,10,87.902813
4.0,6,87.955339
-4.0,6,88.020338
0.0,9,88.104395
10.0,12,88.191559
-2.0,7,88.240559
-11.0,11,88.345592
17.0,6,88.414848
5.0,14,88.511224
7.0,8,88.566126
-8.0,6,88.606491
2.0,10,88.677007
0.0,8,88.740007
6.0,13,88.83009
4.0,7,88.892605
3.0,10,88.963844
1.0,6,89.008176
-4.0,9,89.069688
0.0,5,89.10469
11.0,7,89.152196
-8.0,7,89.20215
-6.0,6,89.245228
-3.0,7,89.295228
6.0,8,89.365758
3.0,8,89.427759
-6.0,7,89.475266
5.0,5,89.513916
8.0,9,89.580087
0.0,6,89.630495
-6.0,10,89.719105
8.0,7,89.771059
0.0,7,89.842057
-1.0,5,89.876572
4.0,7,89.925572
-3.0,12,90.006095
-3.0,8,90.088627
-17.0,5,90.136623
5.0,10,90.210151
2.0,9,90.270676
-5.0,6,90.318678
-5.0,6,90.361203
-5.0,6,90.439221
-8.0,5,90.495932
2.0,10,90.574455
4.0,7,90.655655
-8.0,8,90.736583
6.0,7,90.795828
6.0,8,90.864033
4.0,11,90.946398
12.0,7,91.003601
-9.0,7,91.057822
3.0,8,91.133138
-9.0,5,91.192697
-10.0,7,91.259362
0.0,9,91.341575
-8.0,10,91.425199
1.0,6,91.466709
0.0,9,91.546221
1.0,8,91.635221
1.0,10,91.754482
-5.0,7,91.824534
-3.0,10,91.926465
8.0,6,91.978113
-2.0,8,92.055425
-11.0,6,92.118915
8.0,7,92.184898
5.0,6,92.253106
3.0,8,92.842398
-8.0,8,92.923919
2.0,14,93.044469
6.0,6,93.122207
12.0,6,93.214372
4.0,7,93.508004
-3.0,6,93.556989
4.0,8,93.610991
-1.0,7,93.658517
-5.0,10,93.729427
-6.0,10,93.823439
2.0,9,93.90824
15.0,8,93.981785
17.0,6,94.059212
-8.0,8,94.155061
7.0,8,94.229975
-1.0,6,94.303645
7.0,8,144.463064
5.0,5,144.505385
-6.0,9,144.5719
0.0,9,144.625465
11.0,8,144.671501
-12.0,7,144.720525
-13.0,6,144.750527
-5.0,8,144.792555
12.0,6,144.830554
-2.0,7,144.889921
9.0,7,144.946438
-3.0,5,145.010762
-7.0,9,145.083208
-12.0,9,145.144646
9.0,8,145.207184
6.0,7,145.262478
6.0,12,145.351897
0.0,8,145.397413
-7.0,9,145.465415
4.0,8,145.515444
10.0,11,145.582294
5.0,6,145.620295
-4.0,12,145.686321
-3.0,10,145.750374
-2.0,5,145.784398
2.0,7,145.840482
5.0,6,145.892539
3.0,8,145.942509
0.0,10,146.01502
1.0,12,146.120055
-6.0,6,146.173162
7.0,6,146.230765
-10.0,7,146.279038
11.0,8,146.365902
-7.0,9,146.416629
2.0,6,146.449142
-5.0,8,146.488657
0.0,5,146.525166
2.0,6,146.568167
2.0,7,146.702215
7.0,7,146.743215
-12.0,9,146.798733
-2.0,8,147.704547
-2.0,7,147.749552
-4.0,7,147.793916
15.0,9,147.871688
-6.0,7,147.926198
1.0,7,147.972198
-4.0,7,148.022224
0.0,7,148.071249
-4.0,7,148.11328
0.0,9,148.17031
7.0,8,148.229845
2.0,7,148.285874
0.0,8,148.330388
-6.0,7,148.376992
-2.0,5,148.411049
4.0,7,148.464373
-1.0,7,148.530627
17.0,10,148.59215
0.0,5,148.622149
2.0,6,148.659151
-8.0,6,148.694673
4.0,6,148.729673
0.0,13,148.822202
-13.0,7,148.873205
-10.0,5,148.906721
0.0,7,148.948721
-6.0,9,149.010243
-10.0,6,149.046248
-5.0,7,149.097784
-1.0,12,149.177797
9.0,6,149.217316
1.0,7,149.270321
0.0,7,149.318837
10.0,8,149.369846
-2.0,6,149.404354
3.0,10,149.46636
-1.0,9,149.51987
-7.0,5,149.553873
0.0,8,149.646385
3.0,12,149.728904
5.0,5,149.760905
0.0,6,149.805423
7.0,5,149.834422
8.0,7,149.880935
-9.0,9,149.936943
-2.0,10,149.996466
1.0,8,150.050464
-7.0,7,150.097981
0.0,7,150.141978
-15.0,5,150.177984
10.0,5,150.206498
7.0,8,150.263497
-11.0,6,150.30502
7.0,10,150.368027
2.0,6,150.406543
-6.0,5,150.455542
0.0,6,150.491622
-3.0,7,150.607632
-7.0,7,150.652695
10.0,10,150.716249
-12.0,7,150.758249
-1.0,8,150.811768
-5.0,13,150.884283
-1.0,6,150.919284
-8.0,8,150.968297
2.0,5,151.025803
-4.0,8,151.095321
9.0,8,151.157321
-6.0,11,151.227845
1.0,8,151.276851
2.0,6,151.310361
2.0,5,151.346361
-4.0,6,151.397881
-3.0,11,151.475884
0.0,9,151.534395
-9.0,11,151.602911
-3.0,5,151.627911
6.0,8,151.686428
-26.0,5,151.892254
7.0,6,151.934251
-6.0,11,152.002775
7.0,7,152.052776
-8.0,10,152.142828
3.0,6,152.184355
9.0,5,152.231355
1.0,9,152.321876
-2.0,7,152.3854
-3.0,8,152.466398
5.0,12,152.573939
1.0,5,152.620457
0.0,7,152.678456
0.0,8,152.767986
1.0,8,152.847917
0.0,5,152.894769
7.0,10,153.011582
-1.0,5,153.06759
-2.0,5,153.125116
-2.0,8,153.195275
-5.0,5,153.23528
23.0,7,153.296657
5.0,6,153.350653
0.0,7,153.419186
1.0,15,153.560711
8.0,8,153.699749
4.0,10,153.785267
5.0,10,153.865266
7.0,5,153.897792
4.0,10,153.978796
-1.0,12,154.061314
8.0,8,154.119478
-4.0,6,154.161481
11.0,7,154.225
-4.0,10,154.295522
1.0,8,154.364523
7.0,8,154.420047
5.0,5,154.52257
0.0,5,154.617097
-6.0,11,154.798138
8.0,12,154.898656
11.0,9,154.978668
27.0,6,155.030836
-7.0,5,155.083944
-1.0,8,155.211123
5.0,5,155.274115
-6.0,9,155.369583
-8.0,8,155.424088
21.0,9,155.486606
14.0,11,155.584129
-12.0,10,155.664124
3.0,7,155.743274
-4.0,9,155.817802
4.0,6,155.8618
-4.0,6,155.900315
9.0,5,155.942317
-3.0,9,156.004843
8.0,7,156.060843
4.0,11,156.13436
19.0,6,156.175374
-1.0,9,156.255884
-2.0,11,156.325408
-11.0,13,156.44294
6.0,11,156.515464
7.0,6,156.560462
9.0,5,156.599994
-13.0,13,156.74751
16.0,7,156.806054
0.0,9,156.88105
2.0,8,156.943564
4.0,8,157.017092
7.0,7,157.069094
0.0,9,157.131603
17.0,6,157.173613
-6.0,6,157.228126
4.0,9,157.300458
10.0,5,157.347674
2.0,8,157.431545
12.0,9,157.512583
2.0,7,157.566585
3.0,9,157.626108
-6.0,6,157.664109
-1.0,6,157.703625
12.0,11,157.796745
-15.0,6,157.842749
5.0,6,157.888277
15.0,9,157.95728
-2.0,5,157.996804
4.0,8,158.062806
-1.0,7,158.120331
0.0,7,158.181343
9.0,7,158.236856
13.0,17,158.378169
2.0,9,158.434678
-7.0,6,158.472683
6.0,6,158.936271
2.0,6,158.9888
17.0,7,159.038799
3.0,8,159.102319
3.0,6,159.14832
9.0,6,159.188848
1.0,9,159.246852
3.0,8,159.306371
-13.0,6,159.354371
-3.0,6,159.397898
-3.0,12,159.540708
-2.0,6,159.585622
0.0,9,159.655284
-10.0,10,159.728803
5.0,7,159.772808
4.0,8,159.827326
14.0,7,159.876331
4.0,9,159.938844
11.0,5,159.972847
-6.0,9,160.03336
4.0,6,160.06736
-5.0,7,160.111877
0.0,6,160.147876
0.0,7,160.192989
4.0,6,160.232987
-1.0,5,160.270996
-5.0,6,160.310508
5.0,5,160.341508
4.0,9,160.401027
3.0,9,160.458027
1.0,6,160.498308
15.0,8,160.560308
5.0,6,160.598833
4.0,10,160.665833
0.0,6,160.902411
-7.0,7,160.954414
3.0,6,160.995938
0.0,7,161.045937
-4.0,7,161.09746
1.0,7,161.14646
6.0,12,161.237988
-9.0,10,161.313512
3.0,8,161.399031
3.0,10,161.47904
8.0,6,161.539556
0.0,5,161.578564
2.0,7,161.628081
2.0,9,161.703619
2.0,9,161.781343
7.0,7,161.83865
9.0,6,161.883223
8.0,6,161.922464
3.0,9,161.98698
4.0,9,212.403412
1.0,10,212.489925
-3.0,7,212.536446
-12.0,6,212.594451
4.0,5,212.617961
5.0,7,212.653961
-2.0,8,212.717478
-11.0,7,212.751477
-8.0,5,212.793483
-2.0,10,212.846992
-13.0,11,213.010772
5.0,8,213.104777
-1.0,7,213.155288
-3.0,6,213.188287
-2.0,13,213.286361
13.0,7,213.344886
10.0,12,213.4654
5.0,6,213.496404
7.0,10,213.556919
3.0,6,213.607435
-14.0,8,213.672434
5.0,7,213.717951
10.0,9,213.771952
-7.0,6,213.804955
-3.0,8,213.855465
7.0,7,213.911498
-2.0,6,213.958498
-3.0,6,214.005504
9.0,6,214.046024
1.0,8,214.092028
4.0,7,214.145538
-5.0,8,214.20705
1.0,9,214.262056
7.0,7,214.316251
-5.0,9,214.377017
3.0,7,214.424911
3.0,5,214.467911
2.0,11,214.552962
1.0,7,214.60948
-4.0,7,214.645479
0.0,8,214.69749
4.0,7,214.737001
4.0,9,214.787
-1.0,11,214.851517
-5.0,9,214.900522
5.0,7,214.939034
10.0,12,215.017549
-1.0,5,215.045549
6.0,8,215.094556
1.0,12,215.188064
4.0,7,215.230166
-8.0,9,215.299169
3.0,5,215.348686
-11.0,5,215.403689
-2.0,5,215.4362
-2.0,9,215.495205
9.0,7,215.548718
12.0,10,215.624234
0.0,8,215.672234
8.0,10,215.731751
-8.0,5,215.759751
7.0,6,215.798755
12.0,9,215.854264
5.0,8,215.910782
-10.0,6,215.954782
3.0,8,216.004788
3.0,8,216.055297
-14.0,6,216.147402
-6.0,8,216.290849
-5.0,5,216.330364
5.0,6,216.369365
-2.0,7,216.410882
1.0,6,216.448884
4.0,9,216.510841
-11.0,7,216.563099
19.0,7,216.611181
-2.0,7,216.653185
4.0,5,216.680181
-6.0,7,216.726293
-1.0,6,216.760289
1.0,7,216.801295
7.0,9,216.864807
-1.0,6,216.900812
21.0,9,216.965328
2.0,8,217.023854
2.0,7,217.076854
-5.0,10,217.146378
1.0,5,217.183379
2.0,7,217.234898
0.0,6,217.275898
1.0,6,217.321419
-3.0,5,217.362418
-7.0,6,217.404425
-4.0,7,217.44594
-5.0,7,217.502945
-2.0,10,217.601437
-12.0,6,217.648954
2.0,8,219.06232
29.0,6,219.100328
2.0,7,219.163839
-2.0,5,219.196849
9.0,10,219.280361
3.0,8,219.343029
10.0,8,219.405036
3.0,7,219.451062
-9.0,6,219.487064
3.0,5,219.521234
5.0,11,219.587234
3.0,9,219.648755
7.0,5,219.679755
-1.0,6,219.72127
-10.0,19,219.828785
-9.0,7,219.871787
-2.0,7,220.098698
-2.0,5,220.140208
7.0,6,220.180208
2.0,7,220.233727
11.0,6,220.279726
-7.0,10,220.34224
-5.0,8,220.535851
9.0,8,220.584851
-9.0,8,220.63737
2.0,10,220.71189
6.0,12,220.803899
18.0,7,220.863506
8.0,8,220.927411
15.0,9,221.034978
8.0,6,221.086977
1.0,11,221.166499
-4.0,8,221.22002
-1.0,5,221.295033
0.0,5,221.338543
5.0,5,221.380545
8.0,11,221.45106
-13.0,7,221.495064
1.0,11,221.561579
4.0,11,221.629908
2.0,11,221.692915
0.0,7,221.738315
2.0,9,221.789321
-2.0,6,221.826853
6.0,8,221.872848
4.0,8,221.923364
-2.0,7,221.974365
7.0,6,222.01488
-2.0,8,222.077879
2.0,10,222.144412
5.0,8,222.20142
6.0,8,222.254939
-3.0,9,222.314451
2.0,5,222.343452
10.0,6,222.378453
-6.0,6,222.415968
-5.0,6,222.454968
7.0,8,222.513498
-8.0,11,222.590498
3.0,11,222.696033
5.0,6,222.739547
11.0,8,222.793546
-10.0,6,222.835062
7.0,9,222.901075
7.0,10,222.966586
0.0,9,223.027113
15.0,5,223.063386
7.0,9,223.126596
-1.0,6,223.166995
-6.0,8,223.218515
0.0,8,223.275515
3.0,8,223.327039
3.0,8,223.376039
1.0,8,223.430098
-3.0,7,223.472092
-6.0,7,223.513607
1.0,6,223.554607
-7.0,9,223.634121
0.0,8,223.695126
-4.0,8,223.746639
1.0,9,223.807644
-2.0,5,223.846153
2.0,7,223.895159
4.0,6,223.937232
4.0,11,224.010753
11.0,8,224.058751
-6.0,8,224.106764
1.0,5,224.138275
-5.0,8,224.198281
-5.0,8,224.263797
2.0,7,224.311317
7.0,8,224.364314
9.0,5,224.393316
-7.0,11,224.467836
-6.0,7,224.525362
-1.0,6,224.572362
13.0,10,224.646515
-7.0,10,224.70652
-5.0,11,224.779032
-5.0,5,224.815547
4.0,5,224.842546
8.0,7,224.92294
-2.0,6,225.246336
1.0,10,225.505102
-1.0,6,225.538612
4.0,6,225.575611
-1.0,9,225.626127
1.0,5,225.656126
-6.0,5,225.686127
-10.0,7,225.74465
1.0,6,225.78265
11.0,5,225.813164
0.0,8,225.860163
2.0,6,225.903169
2.0,11,225.999684
5.0,6,226.036195
-4.0,8,226.086194
14.0,5,226.118717
1.0,7,226.159717
3.0,11,226.246758
-1.0,8,226.294759
3.0,5,226.323916
9.0,8,226.374917
9.0,8,226.433435
3.0,9,226.490434
8.0,12,226.655079
-3.0,10,226.824116
5.0,5,226.865116
7.0,5,226.900122
0.0,7,226.962633
16.0,6,227.036144
-3.0,6,227.072146
2.0,10,227.136667
0.0,7,228.827377
2.0,9,228.896389
-1.0,7,228.97391
-6.0,5,229.028455
15.0,7,229.083451
4.0,5,229.119978
3.0,14,229.229507
-9.0,9,229.298512
-6.0,5,229.338027
3.0,8,229.393032
5.0,7,229.440555
-1.0,7,229.497564
12.0,11,229.579077
-11.0,9,229.843773
-3.0,6,229.888772
-6.0,10,229.966192
7.0,6,230.014716
3.0,5,230.050714
1.0,6,230.117927
13.0,10,230.189929
-1.0,9,230.261458
13.0,9,230.326984
5.0,5,230.365983
1.0,9,230.435513
0.0,7,230.50052
-2.0,6,230.554036
-4.0,6,230.613569
-10.0,9,230.688567
-5.0,6,230.735093
-2.0,5,230.781092
11.0,7,230.858616
-3.0,9,230.93616
7.0,8,231.01526
7.0,6,231.061257
6.0,9,231.139794
8.0,7,231.213309
-4.0,8,231.279316
2.0,5,231.316842
12.0,5,231.353843
-16.0,5,231.389848
5.0,9,287.436759
7.0,10,287.573813
-3.0,7,287.720352
9.0,7,288.5724
10.0,9,288.729945
-3.0,5,288.853002
4.0,9,289.020531
3.0,8,289.162607
6.0,5,289.252142
-2.0,6,289.318135
3.0,12,289.440185
2.0,7,289.504184
-1.0,8,289.586207
2.0,7,289.632214
6.0,8,289.689725
5.0,7,289.732729
-3.0,10,289.803238
3.0,6,289.846755
10.0,7,289.891755
8.0,6,289.937759
-1.0,10,289.99427
-4.0,5,290.025275
-8.0,7,290.065727
2.0,8,290.111727
-4.0,9,290.19324
-5.0,8,290.249758
0.0,8,290.294755
5.0,7,290.334761
6.0,8,290.383273
-3.0,6,290.418275
-8.0,12,290.500333
3.0,5,290.544938
-16.0,7,290.610478
7.0,8,290.667542
1.0,8,290.735547
-1.0,5,290.763059
13.0,9,290.817059
8.0,5,290.845577
-12.0,6,290.890577
-12.0,10,290.961102
0.0,10,291.030106
-6.0,5,291.062614
-12.0,6,291.099614
-2.0,10,291.161129
0.0,7,291.203128
0.0,10,291.271646
-6.0,7,291.317646
-8.0,7,291.360165
-12.0,9,291.417558
12.0,6,291.461077
-6.0,9,291.530082
-10.0,7,291.577595
-3.0,6,291.615435
3.0,6,291.666968
-3.0,10,291.736982
11.0,6,291.773504
7.0,9,291.830516
6.0,10,291.92504
-5.0,12,292.011563
6.0,9,292.0671
-1.0,7,292.113099
-20.0,6,292.155636
7.0,13,292.244172
-2.0,5,292.274171
0.0,6,292.311171
14.0,5,292.344705
7.0,6,292.381703
0.0,7,292.424704
-22.0,11,292.499233
7.0,7,292.540751
8.0,5,292.578752
-5.0,8,292.626755
1.0,6,292.665269
-5.0,8,292.727129
8.0,7,292.781023
1.0,8,292.832017
-4.0,8,292.894051
13.0,11,292.98857
8.0,8,293.035572
6.0,7,293.109082
-15.0,11,293.190598
23.0,9,293.251117
-15.0,7,293.298116
10.0,9,293.366639
-6.0,6,293.406636
10.0,9,293.459152
-2.0,8,293.510153
-5.0,7,293.558668
-3.0,5,293.587669
-2.0,9,293.657188
-7.0,7,293.701187
3.0,7,293.754707
5.0,5,293.791708
-13.0,8,293.84422
11.0,7,294.156325
-4.0,5,294.209324
16.0,6,294.242841
-2.0,7,294.285841
-6.0,9,294.374365
6.0,7,294.417358
10.0,8,294.463874
9.0,5,294.504878
-4.0,7,294.545388
-3.0,8,294.600389
-2.0,8,294.682915
-9.0,7,294.729926
0.0,9,294.809448
6.0,5,295.066549
-3.0,5,295.112551
12.0,5,295.153024
-24.0,7,295.217024
5.0,6,295.276543
-8.0,7,295.324544
-12.0,10,295.392065
9.0,8,295.450578
4.0,7,295.54109
-1.0,8,295.613095
12.0,6,295.660611
-5.0,7,295.713611
1.0,5,295.757129
17.0,5,295.790129
5.0,10,295.857648
10.0,7,295.904649
2.0,5,295.947166
-4.0,6,295.985167
9.0,5,296.020165
-5.0,9,296.082686
-3.0,6,296.121686
-1.0,9,296.198791
4.0,8,296.252311
-10.0,9,296.30731
6.0,7,296.352825
-6.0,11,296.426831
-8.0,8,296.478342
3.0,5,296.512341
5.0,12,296.592862
-5.0,9,296.644366
-4.0,10,296.69937
17.0,6,296.745883
0.0,6,296.789881
12.0,6,296.836888
3.0,6,296.888398
3.0,7,296.936403
4.0,9,296.994916
-6.0,6,297.034923
